,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
2,1땅, ,삼진, ,좌비, ,우안,4구, ,,4,1,0,1,0.301,김현수,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
3, , , , , , , , , ,,0,0,0,0,0.279,정수빈,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
4, ,삼진,3병, , ,우비,좌홈,유2병, ,,5,1,2,1,0.299,김동주,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
5, ,포파, ,좌안, ,3안,4구, , ,,3,2,0,1,0.317,최준석,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
6, , , , , , , ,중안, ,,1,1,0,1,0.286,민병헌,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
7, ,중홈, ,삼진, ,사구,4구, , ,,2,1,1,3,0.266,이성열,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
8, , , , , , , ,좌비, ,,1,0,0,0,0.180,김재호,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
9, ,좌중안, ,유병, ,중안,사구, , ,,3,2,0,2,0.287,손시헌,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
10, ,4구, , ,우비,3안,2비, , ,,3,1,1,1,0.276,양의지,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
11, , , , , , , , , ,,0,0,0,0,0.077,용덕한,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
12, ,유땅, , ,삼진,우중2,삼진, , ,,4,1,3,0,0.222,고영민,구장 : 잠실,"관중 : 7,625",2010.08.25(수),개시 : 18:29,경기시간 : 3:32,두산,한화,,
0,삼진,우안, , ,중비, ,중안, , ,,4,2,0,0,0.288,장민석,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
1,삼진,삼진, , ,3땅, ,2땅, , ,,4,0,0,0,0.268,김민우,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
2,삼진, ,우비, ,삼진, , ,좌비, ,,4,0,0,0,0.297,강정호,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
3, , , , , , , , , ,,0,0,0,0,0.261,김일경,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
4, ,우비,3땅, , ,3땅, ,삼진, ,,4,0,0,0,0.273,유한준,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
5, ,4구, , , , , , , ,,0,0,0,1,0.278,이숭용,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
6, , ,1땅, , ,2땅, ,투땅, ,,3,0,0,0,0.143,오재일,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
7, ,우안, ,좌안, ,삼진, , ,중비,,4,2,0,1,0.281,송지만,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
8, ,삼진, ,투희번, , ,2땅, ,중비,,3,0,0,0,0.217,장영석,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
9, ,중안, ,2땅, , ,3실, ,중안,,4,2,1,0,0.227,강귀태,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
10, ,중안, ,삼진, , ,삼진, ,유땅,,4,1,1,0,0.217,김민성,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,넥센,SK,,
0,2땅, ,유땅, ,포안, ,중비, , ,,4,1,0,1,0.302,정근우,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
1,좌비, ,좌비, ,1희번, ,삼진, , ,,3,0,0,0,0.234,임훈,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
2,좌비, , ,삼진,야선, ,포비, , ,,4,0,1,1,0.298,김재현,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
3, ,2땅, ,4구,2땅, , ,삼진, ,,3,0,1,1,0.317,박정권,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
4, ,좌2, ,4구,좌홈, , ,삼진, ,,3,2,2,2,0.291,최정,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
5, ,좌안, ,우안,3땅, , , , ,,3,2,2,0,0.283,이호준,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
6, , , , , , , ,2땅, ,,1,0,0,0,0.240,조동화,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
7, ,2땅, ,투땅, ,3땅, , , ,,3,0,0,0,0.326,김강민,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
8, ,우비, ,우비, ,중비, , , ,,3,0,0,0,0.219,정상호,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
9, , ,삼진, ,우안,유땅, , , ,,3,1,0,1,0.260,김연훈,구장 : 문학,"관중 : 1,948",2010.08.25(수),개시 : 18:30,경기시간 : 2:36,SK,넥센,,
0,중비, ,삼진,우중안, ,투비, ,삼진, ,,5,1,2,0,0.293,정원석,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
1,4구, ,투안, ,2비, ,3땅,삼진, ,,4,1,0,1,0.237,이상훈,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
2,1땅, ,2유병, ,1땅, ,3비, ,중안,,5,1,0,0,0.239,장성호,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
3, , , , , , , , , ,,0,0,0,0,0.206,전현태,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
4, , , , , , , , , ,,0,0,0,0,0.262,최진행,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
5,좌홈, , ,3실,3직, ,좌안, ,3땅,,5,2,2,2,0.154,이양기,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
6,4구, , ,우안, ,유땅,삼진, , ,,3,1,0,1,0.282,김태완,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
7, , , , , , , , ,삼진,,1,0,0,0,0.154,박노민,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
8,유땅, , ,중안, ,4구, , , ,,2,1,1,1,0.284,정현석,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
9, , , , , , , ,4구, ,,0,0,0,0,0.240,추승우,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
10, ,삼진, ,좌비, ,유땅, ,중안, ,,4,1,0,0,0.193,손지환,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
11, ,삼진, ,4구, ,투유안, ,4구, ,,2,1,0,1,0.249,신경현,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
12, ,유땅, ,중희비, ,4구, ,2땅, ,,2,0,1,0,0.217,이대수,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,한화,넥센,,
0,좌안,좌비, , ,삼진, , ,2땅, ,,4,1,0,1,0.267,김민우,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
1,우2, ,우비, ,우비, , ,삼진, ,,4,1,0,1,0.261,김일경,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
2,우2, ,3땅, , ,유땅, ,2비, ,,4,1,2,1,0.273,유한준,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
3,3땅, ,중안, , ,삼진, , ,좌비,,4,1,0,0,0.280,송지만,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
4,삼진, , ,삼진, ,2땅, , , ,,3,0,0,0,0.160,오윤,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
5, , , , , , , , ,좌안,,1,1,0,0,0.299,강정호,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
6,중안, , ,투땅, , ,좌홈, ,삼진,,4,2,2,1,0.232,강귀태,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
7,투땅, , ,좌안, , ,2비, ,삼진,,4,1,0,0,0.219,장영석,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
8, ,1직, ,좌비, , ,유땅, , ,,3,0,0,0,0.212,김민성,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
9, ,3땅, , ,4구, ,삼진, , ,,2,0,0,0,0.287,장민석,구장 : 목동,"관중 : 6,014",2010.08.26(목),개시 : 18:31,경기시간 : 3:26,넥센,한화,,
0,1비, ,삼진, ,1땅, , ,2땅,우2,,5,1,0,0,0.296,김재현,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
1,좌안, , ,2안, ,우안, ,우중안,1땅,,5,4,0,2,0.256,임훈,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
2,중비, , ,좌안, ,투희번, ,유땅, ,,3,1,0,1,0.302,정근우,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
3, , , , , , , , , ,,0,0,0,0,0.278,나주환,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
4,삼진, , ,3희번, ,삼진, ,삼진, ,,3,0,0,0,0.315,박정권,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
5, ,삼진, ,2땅, ,좌안, , ,4구,,3,1,2,2,0.292,최정,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
6, ,삼진, ,좌안, ,좌중2, , , ,,3,2,2,0,0.292,이호준,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
7, , , , , , , , ,포희실,,0,0,0,1,0.240,조동화,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
8, ,2직, ,유땅, , ,3땅, ,중안,,4,1,0,1,0.325,김강민,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
9, , ,중비, ,2비, , , , ,,2,0,0,0,0.206,정상호,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
10, , , , , , ,유땅, ,좌안,,2,1,1,0,0.260,박경완,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
11, , ,중안, ,우비, ,투땅, ,유2병,,4,1,0,0,0.259,김연훈,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,SK,KIA,,
0,좌2, ,4구, ,2땅, , ,우안, ,,3,2,0,0,0.311,이용규,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
1,투안, ,2땅, , ,좌비, ,우비, ,,4,1,0,0,0.278,안치홍,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
2,삼진, , ,4구, ,중비, ,삼진, ,,3,0,0,0,0.221,나지완,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
3,2유병, , ,우2, ,1안, , , ,,3,2,0,0,0.297,최희섭,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
4, , , , , , , , ,유비,,1,0,0,0,0.292,신종길,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
5, ,중비, ,삼진, ,3땅, , ,삼진,,4,0,0,0,0.221,김상현,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
6, ,중비, ,3땅, , ,2땅, , ,,3,0,0,0,0.246,김상훈,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
7, , , , , , , , ,1비,,1,0,0,0,0.247,차일목,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
8, ,우비, ,중비, , ,삼진, , ,,3,0,0,0,0.273,박기남,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
9, , , , , , , , , ,,0,0,0,0,0.182,최용규,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
10, , ,1땅, ,삼진, , , , ,,2,0,0,0,0.229,이영수,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
11, , , , , , ,삼진, , ,,1,0,0,0,0.200,최훈락,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
12, , ,삼진, ,삼진, , , , ,,2,0,0,0,0.289,김선빈,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
13, , , , , , , ,중비, ,,1,0,0,0,0.255,이현곤,구장 : 무등,"관중 : 2,585",2010.08.26(목),개시 : 18:31,경기시간 : 3:11,KIA,SK,,
0,3파, ,삼진, , , , , , ,,2,0,0,0,0.312,이종욱,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
1, , , , ,좌중3,2땅, , ,삼진,,3,1,0,0,0.281,정수빈,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
2,삼진, , ,우비,중비, ,삼진, ,삼진,,5,0,0,0,0.217,고영민,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
3,1파, , ,좌중안, ,우비,중비, ,중안,,5,2,0,1,0.300,민병헌,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
4, ,1파, ,좌비, ,3비,좌중2, ,중안,,5,2,0,0,0.300,김동주,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
5, , , , , , , , , ,,0,0,0,0,0.500,김동길,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
6, ,우안, ,좌2, ,4구,우안, ,삼진,,4,3,1,2,0.322,최준석,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
7, ,좌비, ,우중안, ,4구, ,삼진, ,,3,1,1,1,0.280,임재철,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
8, ,우비, ,우비, ,중안, ,좌2, ,,4,2,1,0,0.290,손시헌,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
9, , ,중비, ,투땅,4구, ,중비, ,,3,0,0,0,0.273,양의지,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
10, , ,1땅, ,삼진, , , , ,,2,0,0,0,0.290,오재원,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
11, , , , , ,4구, ,삼진, ,,1,0,1,0,0.176,김재호,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,두산,삼성,,
0,좌홈, ,중3,삼진, , ,4구, , ,,3,2,1,2,0.304,박한이,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
1, , , , , , , , , ,,0,0,0,0,0.272,이영욱,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
2,삼진, ,중3, ,우비, ,투희번, , ,,3,1,1,1,0.297,조동찬,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
3,삼진, ,중희비, ,32, ,4구, , ,,2,1,1,0,0.306,박석민,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
4,2땅, , , , , , , , ,,1,0,0,0,0.296,채태인,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
5, , ,4구, ,4구, ,삼진, , ,,1,0,0,0,0.307,조영훈,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
6, ,1파,3파, ,중비, ,중비, , ,,4,0,0,0,0.269,최형우,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
7, , , , , , , , , ,,0,0,0,0,0.286,오정복,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
8, ,투땅, ,우안,삼진, , ,유땅, ,,4,1,0,1,0.209,강봉규,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
9, ,중홈, ,중비, ,유땅, ,삼진, ,,4,1,1,1,0.289,신명철,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
10, ,우비, ,좌홈, ,중비, ,2땅, ,,4,1,2,1,0.169,현재윤,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
11, , ,삼진,유비, ,삼진, , , ,,3,0,0,0,0.232,김상수,구장 : 대구,"관중 : 7,030",2010.08.26(목),개시 : 18:30,경기시간 : 3:16,삼성,두산,,
0,삼진,2땅, ,좌비, , , , , ,,3,0,0,0,0.237,추승우,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
1, , , , , , ,2땅, ,투땅,,2,0,0,0,0.281,정현석,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
2,투땅,중비, ,중비, , ,중안, , ,,4,1,0,0,0.218,이대수,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
3,중안, ,우중안,1직, , ,투유병, , ,,4,2,0,2,0.245,장성호,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
4,사구, ,2직, ,삼진, , ,좌비, ,,3,0,0,1,0.125,이양기,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
5,4구, ,우비, ,2땅, , ,삼진, ,,3,0,0,0,0.279,김태완,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
6,사구, , , , , , , , ,,0,0,1,0,0.293,정원석,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
7, , ,우안, ,4구, , ,좌안, ,,2,2,0,1,0.220,손지환,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
8,4구, ,우안, , , , , , ,,1,1,2,0,0.213,전현태,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
9, , , , , ,중비, ,삼진, ,,2,0,0,0,0.216,오선진,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
10,유땅, ,우비, , ,4구, , , ,,2,0,0,0,0.247,신경현,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
11, , , , , , , , ,삼진,,1,0,0,0,0.143,박노민,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
12, ,2파, ,사구, ,유병, , , ,,2,0,0,0,0.225,이상훈,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
13, , , , , , , , ,삼진,,1,0,0,0,0.261,최진행,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,한화,넥센,,
0,유땅, ,스낫,4구, ,삼진, , , ,,3,0,0,0,0.265,김민우,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
1,좌중홈, ,2땅,2땅, ,유땅, , , ,,4,1,1,1,0.260,김일경,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
2,유땅, , ,우안,삼진, ,우안, , ,,4,2,0,1,0.275,유한준,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
3,우비, , ,우홈,4구, ,유땅, , ,,3,1,2,2,0.281,송지만,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
4, ,2땅, ,투땅,좌비, ,2유병, , ,,4,0,0,0,0.228,강귀태,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
5, , , , , , , , , ,,0,0,0,0,0.103,허준,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
6, ,삼진, ,우2,우2, , ,유직, ,,4,2,1,1,0.230,장영석,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
7, ,삼진, ,좌중2, , , , , ,,2,1,1,0,0.173,오윤,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
8, , , , , , , , , ,,0,0,0,0,0.278,이숭용,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
9, , , , ,고4, , ,삼진, ,,1,0,0,0,0.298,강정호,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
10, , ,좌비,2비,유땅, , ,3땅, ,,4,0,0,0,0.207,김민성,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
11, , ,1안,사구, , , , , ,,1,1,0,0,0.289,장민석,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
12, , , , , ,2땅, , , ,,1,0,0,0,0.143,조재호,구장 : 목동,"관중 : 2,511",2010.08.27(금),개시 : 18:34,경기시간 : 3:09,넥센,한화,,
0,좌안, ,2땅, , ,3비, ,좌2, ,우비,5,2,0,1,0.303,정근우,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
1,투희번, ,2비, , ,투땅, ,4구, ,2땅,3,0,0,1,0.250,임훈,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
2,좌비, , ,중비, ,중비, ,1땅, , ,4,0,0,0,0.291,김재현,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
3, , , , , , , , , ,우안,1,1,0,0,0.243,조동화,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
4,4구, , ,1파, , ,우비,사구, ,우안,3,1,1,0,0.315,박정권,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
5,3땅, , ,3땅, , ,유안,사구, , ,3,1,1,0,0.292,최정,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
6, , , , , , , , , ,유땅,1,0,0,0,0.257,김연훈,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
7, ,삼진, , ,좌비, ,2비,3비, , ,4,0,0,0,0.284,이호준,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
8, , , , , , , , , , ,0,0,0,0,0.000,고효준,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
9, ,유땅, , ,중안, ,중비, ,삼진, ,4,1,0,0,0.324,김강민,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
10, ,삼진, , ,중안, , ,3땅,삼진, ,4,1,0,0,0.260,박경완,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
11, , ,유땅, ,유2병, , ,우안,삼진, ,4,1,0,0,0.277,나주환,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,SK,KIA,,
0,4구, ,중비, ,4구, ,2땅, , ,4구,2,0,0,1,0.310,이용규,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,KIA,SK,,
1,2땅, ,중안, ,좌2, , ,3비, ,삼진,5,2,1,0,0.291,김선빈,구장 : 무등,"관중 : 2,007",2010.08.27(금),개시 : 18:30,경기시간 : 3:39,KIA,SK,,
