,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
4, , , , , , , , , , ,,0,0,0,0,0.320,김재호,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
5,3땅, , ,중안, , , , , , ,,2,1,0,0,0.234,홍성흔,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
6, , , , ,좌안, ,삼진, ,1땅, ,,3,1,0,1,0.333,장민석,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
7,2땅, , ,투희번,4구, ,삼진, , ,3땅,,3,0,0,0,0.243,오재원,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
8, ,우안, ,좌2,3파, , ,4구, ,투땅,,4,2,1,2,0.277,정진호,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
9, ,투희번, ,3실,우비, , ,사구, ,삼진,,3,0,0,1,0.190,최재훈,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
10, ,좌중안, ,좌안,우비, , ,3땅, , ,,4,2,2,1,0.329,허경민,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,두산,넥센,
0,우비,2비, , ,유땅,삼진, ,4구, ,좌홈,,5,1,1,1,0.280,김하성,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
1,우중안, ,삼진, ,우중2,중안, ,유땅, , ,,5,3,0,1,0.313,고종욱,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
2,4구, ,좌비, ,좌안,중비, , ,2땅, ,,4,1,1,1,0.260,스나이더,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
3,4구, ,삼진, ,좌안,삼진, , ,3안, ,,4,2,0,2,0.335,박병호,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
4,중비, , ,우3,4구, ,3땅, ,3직, ,,4,1,0,1,0.395,유한준,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
5, ,우안, ,포파,중안, ,2비, ,좌홈, ,,5,3,4,1,0.360,김민성,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
6, ,삼진, ,우중안,유땅, ,유직, ,4구, ,,4,1,1,0,0.337,이택근,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
7, , , , , , , , , , ,,0,0,0,0,0.333,유재신,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
8, ,4구, ,2유병, , , , , , ,,1,0,0,0,0.279,윤석민,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
9, , , , , ,유안, , , , ,,1,1,0,1,0.250,김지수,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
10, , , , , , , ,우비, , ,,1,0,0,0,0.244,박헌도,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
11, , , , , , , , ,삼진, ,,1,0,0,0,0.167,서동욱,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
12, ,2비, , ,중비,좌홈, ,포파, ,중비,,5,1,2,1,0.262,박동원,구장 : 목동,"관중 : 7,712",2015.06.06(토),개시 : 17:00,경기시간 : 3:59,넥센,두산,
0,좌비, , ,좌중홈,삼진, , ,1파, ,,,4,1,1,1,0.265,나바로,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
1, , , , , , , , ,삼진,,,1,0,0,0,0.200,백상원,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
2,유땅, , ,좌안, ,삼진, ,좌3, ,,,4,2,0,0,0.338,박한이,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
3,삼진, , ,2땅, ,삼진, ,2땅, ,,,4,0,0,0,0.382,채태인,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
4, , , , , , , , , ,,,0,0,0,0,0.182,박찬도,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
5, ,중비, ,삼진, ,중비, , ,우2,,,4,1,0,1,0.305,최형우,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
6, ,유비, ,좌안, , ,삼진, ,1파,,,4,1,0,0,0.267,박석민,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
7, ,좌비, ,유땅, , ,중안, ,중홈,,,4,2,2,1,0.301,이승엽,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
8, , ,삼진, ,3번, ,삼진, ,중안,,,4,1,0,1,0.309,박해민,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
9, , ,2땅, ,2직, , , , ,,,2,0,0,0,0.275,이지영,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
10, , , , , , , , , ,,,0,0,0,0,0.287,구자욱,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
11, , , , , , ,삼진, , ,,,1,0,0,0,0.324,진갑용,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
12, , , , , , , , ,2땅,,,1,0,0,0,0.360,이흥련,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
13, , ,유땅, ,우안, , ,유땅,우안,,,4,2,1,0,0.277,김상수,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,삼성,NC,
0,유땅, ,4구,좌안, ,4구, , , ,,,2,1,0,1,0.292,박민우,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
1, , , , , , , ,3땅, ,,,1,0,0,0,0.228,모창민,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
2, , , , , , , , , ,,,0,0,0,0,0.077,노진혁,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
3,2땅, ,3안,4구, ,유실, ,2땅, ,,,4,1,0,1,0.310,김종호,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
4, , , , , , , , , ,,,0,0,0,0,0.279,김성욱,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
5,중비, ,3땅,삼진, ,우희비, ,삼진, ,,,4,0,1,1,0.296,나성범,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
6, ,중2,좌중2, ,좌비,삼진, , , ,,,4,2,3,0,0.360,테임즈,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
7, ,유땅,중비, ,삼진, ,좌안, , ,,,4,1,0,0,0.319,이호준,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
8, , , , , , , , , ,,,0,0,0,0,0.200,최재원,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
9, ,2비,3비, ,좌2, ,삼진, , ,,,4,1,0,0,0.255,이종욱,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
10, ,3땅, ,2땅,삼진, ,사구, , ,,,3,0,0,0,0.293,지석훈,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
11, , ,좌홈,유땅, ,좌안,삼진, , ,,,4,2,1,2,0.181,손시헌,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
12, , ,중안,4구, ,투희번,삼진, , ,,,2,1,0,0,0.259,김태군,구장 : 마산,"관중 : 11,000",2015.06.06(토),개시 : 17:01,경기시간 : 3:04,NC,삼성,
0,중안, ,2땅, ,삼진, ,중안,좌안, ,,,5,3,0,1,0.303,이명기,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
1, , , , , , , , , ,,,0,0,0,0,0.000,정우람,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
2,투안, ,중안, ,중비, ,투번, , ,,,4,2,0,0,0.227,박계현,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
3, , , , , , , ,삼진, ,,,1,0,0,0,0.265,박재상,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
4, , , , , , , , , ,,,0,0,0,0,0.235,박진만,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
5,중비, ,삼진, ,2땅, ,좌안, ,4구,,,4,1,1,0,0.302,이재원,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
6, , , , , , , , , ,,,0,0,0,1,0.291,조동화,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
7,유2병, , ,유안, ,3땅,3실, ,2비,,,5,1,0,1,0.282,브라운,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
8, ,좌비, ,중안, ,좌안,4구, ,사구,,,3,2,0,3,0.300,김강민,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
9, ,중비, ,좌홈, ,1실,삼진, ,삼진,,,5,1,3,1,0.272,박정권,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
10, ,중비, ,삼진, ,투희번, ,유땅,좌홈,,,4,1,4,1,0.271,나주환,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
11, , ,유땅,삼진, ,좌비, ,유땅,우비,,,5,0,0,0,0.260,정상호,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
12, , ,좌안,삼진, , ,유땅,우안, ,,,4,2,0,0,0.285,김성현,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,SK,LG,
0,1땅,1땅, , ,좌비,투땅, ,유비, ,,,5,0,0,0,0.256,오지환,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
1,중안, ,투번, ,좌안, ,유땅,유실, ,,,5,2,0,1,0.281,김용의,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
2,우중안, ,중안, ,좌비, ,중안,2유병, ,,,5,3,0,2,0.297,박용택,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
3,우2, ,유안, , ,우중2,4구, ,삼진,,,4,3,2,1,0.333,한나한,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
4,삼진, ,삼진, , ,4구,중비, ,4구,,,3,0,0,1,0.261,이병규,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
5,투땅, ,삼진, , , , , , ,,,2,0,0,0,0.237,채은성,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
6, , , , , ,유안,고4, ,삼진,,,2,1,0,0,0.354,정성훈,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
7, ,좌비, ,우중안, ,중안,좌안, ,3비,,,5,3,2,0,0.288,양석환,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
8, ,우안, ,3땅, ,중비,1비, , ,,,4,1,0,0,0.246,유강남,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
9, ,유비, ,중비, , , , , ,,,2,0,0,0,0.294,황목치승,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
10, , , , , ,우비, , , ,,,1,0,0,0,0.313,나성용,구장 : 잠실,"관중 : 12,301",2015.06.06(토),개시 : 17:00,경기시간 : 4:01,LG,SK,
