,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
2,4구, ,삼진, ,4구, ,좌안, , ,2,1,0,0,0.303,이승엽,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
3, , , , , , , , , ,0,0,0,0,0.000,김승관,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
4, , , , , , , , , ,0,0,0,0,0.000,김현욱,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
5, , , , , , , , , ,0,0,0,0,0.000,리베라,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
6,2병, ,삼진, ,유2병, ,중비, , ,4,0,0,0,0.272,마해영,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
7, ,삼진, ,1땅, ,4구,중비, , ,3,0,0,1,0.303,마르티네,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
8, ,좌안, ,우안, ,우2, ,삼진, ,4,3,1,2,0.311,진갑용,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
9, ,삼진, ,우중2, ,우중안, ,투땅, ,4,2,1,1,0.291,김한수,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
10, ,삼진, , , , , , , ,1,0,0,0,0.194,김태균,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
11, , , ,우비, ,우안, ,유실, ,3,1,1,0,0.176,박정환,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
12, , ,중비,좌안, , , , , ,2,1,1,0,0.235,김승권,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
13, , , , , , , , , ,0,0,0,0,0.333,강동우,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
14, , , , , ,유땅, , , ,1,0,0,0,0.200,김동수,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
15, , , , , , , ,유땅, ,1,0,0,0,0.111,김수관,구장 : 시민,"관중 : 7,024",2001.05.02(수),개시 : 18:30,경기시간 : 3:12,삼성,두산,,,,,,
0,4구,우안,4구, ,사구, , , , ,1,1,2,1,0.283,김대익,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
1, , , , , ,좌홈, ,삼진, ,2,1,2,2,0.091,임재철,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
2,투희번,3안,4구, ,4구,우안, ,우중3, ,3,3,1,1,0.219,박현승,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
3,2땅,2안,삼진, ,4구,유땅, ,투땅, ,5,1,1,0,0.226,김응국,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
4,우안,우비, ,좌안,삼진, ,중비,4구, ,5,2,1,1,0.304,호세,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
5,우중2, ,유땅,삼진,우안, , , , ,4,2,3,0,0.307,조경환,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
6, , , , , , ,유땅,중비, ,2,0,0,0,0.143,이동욱,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
7,유땅, ,4구,4구,투땅, , , , ,2,0,0,1,0.288,김민재,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
8, , , , , , ,좌3, ,삼진,2,1,0,1,0.240,조성환,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
9, ,중안,우안,좌비, ,우비,삼진, , ,5,2,0,2,0.152,박정태,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
10, , , , , , , , ,우비,1,0,0,0,0.000,한규식,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
11, ,4구,우2, ,4구,2땅, ,우홈,삼진,4,2,3,3,0.227,이계성,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
12, ,투희번,3땅, ,투희번,우2, , , ,2,1,0,1,0.277,최기문,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
13, , , , , , , ,4구, ,0,0,0,1,0.250,박경진,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,롯데,LG,,,,,,
0,우비, ,2유병, , ,유땅, ,3땅, ,4,0,0,0,0.261,유지현,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
1,우비, , ,4구, ,2직, ,1땅, ,3,0,0,1,0.280,김재현,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
2,삼진, , ,중안, ,4구, ,좌비, ,3,1,0,0,0.340,이병규,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
3, ,중비, ,2유병, ,좌안, , ,좌안,4,2,0,0,0.275,로마이어,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
4, ,4구, ,4구, , ,유비, ,좌비,2,0,0,0,0.200,서용빈,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
5, ,삼진, ,1파, , ,2비, ,우안,4,1,0,0,0.167,허문회,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
6, , , , , , , , , ,0,0,0,0,0.279,안상준,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
7, ,삼진, , , , , , , ,1,0,0,0,0.308,조인성,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
8, , , , ,삼진, ,좌2, ,좌비,3,1,0,1,0.150,장재중,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
9, , ,4구, ,삼진, ,중안, ,우비,3,1,1,0,0.333,권용관,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
10, , ,삼진, ,삼진, ,3땅, , ,3,0,0,0,0.190,손지환,구장 : 잠실,"관중 : 6,791",2001.05.02(수),개시 : 18:30,경기시간 : 3:29,LG,롯데,,,,,,
0,4구,우비, , ,중비, ,중안, ,우중안,4,2,1,1,0.422,채종범,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
1,좌비, ,투땅, ,중안, ,야선, ,우비,5,1,1,0,0.303,에레라,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
2,좌중2, ,3땅, ,유2병, ,유비, ,사구,4,1,1,0,0.330,브리또,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
3,삼진, ,좌안, , ,우중안,삼진, ,삼진,5,2,0,0,0.250,김경기,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
4,중비, ,4구, , ,유2병, ,유땅, ,3,0,0,0,0.287,강혁,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
5, ,유땅,유땅, , ,유땅, ,4구, ,3,0,0,0,0.148,안재만,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
6, ,4구, ,3땅, , ,4구,2비, ,2,0,0,1,0.231,조원우,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
7, ,우안, ,유땅, , , , , ,2,1,0,0,0.206,최태원,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
8, , , , , , ,4구, , ,0,0,0,1,0.238,윤재국,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
9, , , , , , , ,2땅, ,1,0,0,0,0.214,양용모,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
10, ,유땅, ,삼진, , , , , ,2,0,0,0,0.129,강성우,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
11, , , , , , ,삼진, , ,1,0,0,0,0.213,이진영,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
12, , , , , , , , , ,0,0,0,0,0.128,송재익,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
13, , , , , , , , ,삼진,1,0,0,0,0.225,손차훈,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,SK,현대,,,,,,
0,우홈,4구, ,좌비, , , , , ,2,1,1,1,0.290,전준호,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
1, , , , , , ,3땅, , ,1,0,0,0,0.200,김인호,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
2,중비,중비, ,3땅, , ,유땅, , ,4,0,0,0,0.179,박종호,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
3,삼진, ,우비, ,2땅, ,1땅, , ,4,0,0,0,0.244,박재홍,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
4,4구, ,우중안, ,삼진, , ,3비, ,3,1,0,2,0.284,필립스,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
5,좌2, ,좌비, ,중안, , ,중비, ,4,2,1,0,0.304,박경완,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
6,중비, ,우중홈, ,중비, , ,유땅, ,4,1,2,1,0.329,이숭용,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
7, ,4구,1파, , ,삼진, , , ,2,0,0,1,0.176,심정수,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
8, ,우중안, ,삼진, ,삼진, , , ,3,1,0,0,0.226,퀸란,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
9, ,유2병, ,우2, ,삼진, , , ,3,1,0,0,0.235,박진만,구장 : 수원,관중 : 973,2001.05.02(수),개시 : 18:30,경기시간 : 2:43,현대,SK,,,,,,
0,유땅, ,우안,좌비, , ,4구,유땅, ,4,1,0,1,0.316,김수연,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
1,2땅, ,4구, ,유땅, ,우안,1땅, ,4,1,0,2,0.362,김종석,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
2,중2, ,유땅, ,유땅, ,2실, ,중비,5,1,0,3,0.277,데이비스,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
3, , , , , , , , , ,0,0,0,0,0.267,조정권,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
4,4구, ,중안, ,중안, ,좌2, ,4구,3,3,4,1,0.411,장종훈,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
5, , , , , , , , , ,0,0,0,0,0.000,김장백,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
6,우안, ,1파, ,2땅, ,2비, , ,4,1,1,1,0.266,송지만,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
7, , , , , , , , ,2유병,1,0,0,0,0.320,신국환,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
8,좌중2, ,2땅, , ,우비, ,3안, ,4,2,3,1,0.301,강석천,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
9, , , , , , , , , ,0,0,0,0,0.138,허준,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
10, ,4구,중비, , ,투땅, ,우중3, ,3,1,1,1,0.194,황우구,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
11, ,유땅, , , , , , , ,1,0,0,0,0.000,백재호,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
12, , , ,우비, ,유땅, ,유땅, ,3,0,1,0,0.170,이범호,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
13, ,우파, ,유땅, , ,유땅,4구, ,3,0,0,0,0.200,김영진,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
14, , , , , , , , , ,0,0,0,0,0.083,조경택,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,한화,KIA,,,,,,
0,2땅, ,좌비, , ,좌비, ,삼진, ,4,0,0,0,0.391,김경언,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
1,1땅, , ,중비, ,2땅, ,유땅, ,4,0,0,0,0.235,타바레스,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
2,2땅, , ,우비, ,4구, ,2직, ,3,0,0,0,0.217,장성호,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
3, ,좌안, ,중비, ,유비, , , ,3,1,0,0,0.329,산토스,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
4, , , , , , , , ,유땅,1,0,0,0,0.000,김창희,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
5, ,좌비, , ,3땅, ,2비, , ,3,0,0,0,0.282,신동주,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
6, , , , , , , , ,삼진,1,0,0,0,0.167,황성기,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
7, , , , , , , , , ,0,0,0,0,0.297,김태룡,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
8, ,유2병, , , , , , , ,1,0,0,0,0.302,양현석,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
9, , , , ,좌안, , , , ,1,1,0,1,0.067,김민철,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
10, , , , , , ,좌비, , ,1,0,0,0,0.314,장일현,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
11, , , , , , , , ,삼진,1,0,0,0,0.000,심제훈,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
12, , ,중비, ,삼진, ,4구, , ,2,0,0,0,0.239,홍세완,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
13, , ,중비, ,우홈, ,좌안, , ,3,2,2,1,0.359,김상훈,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
14, , ,중안, ,유땅, ,좌비, , ,3,1,0,0,0.212,정성훈,구장 : 무등,"관중 : 2,422",2001.05.03(목),개시 : 18:30,경기시간 : 2:46,KIA,한화,,,,,,
0,우안/ 우중2, ,3비, ,좌안, ,유안, ,4구,5,4,2,3,0.315,정수근,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
1,우2/ 1땅, ,3비, ,유2병, , ,2땅,좌안,6,2,2,1,0.355,장원진,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
2,4구/ 좌안, , ,삼진, ,좌중안, ,좌중안, ,4,3,1,2,0.322,우즈,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
3, , , , , , , , , ,0,0,0,0,0.000,전형도,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
4, , , , , , , , ,중안,1,1,0,0,0.333,문희성,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
5,중안/ 좌2, , ,유비, ,포파, ,유비,포땅,6,2,1,1,0.301,김동주,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
6,4구/ 좌비, , ,1땅, ,우홈, ,4구, ,3,1,2,2,0.284,심재학,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
7, , , , , , , , , ,0,0,0,0,0.292,전상렬,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
8,4구,1비, , ,중비,우비, ,우비, ,4,0,0,1,0.254,안경현,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
9, , , , , , , , , ,0,0,0,0,0.120,이종민,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
10,좌안,우비, , ,좌2,삼진, , ,좌홈,5,3,3,3,0.231,홍성흔,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
11,4구,1파, , ,중안, ,4구, ,포파,3,1,1,1,0.163,홍원기,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
12,2비, ,2비, ,우안, ,3땅, ,우비,5,1,0,0,0.213,김민호,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,두산,삼성,,,,,,
0,3파,4구, , ,유땅,우중홈,포비, ,투땅,5,1,3,1,0.300,강동우,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
1,좌비,삼진, , ,중비, , , , ,3,0,0,0,0.406,김종훈,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
2, , , , , ,4구, ,4구,좌안,1,1,0,1,0.275,박한이,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
3,좌중안, ,삼진, ,중안,삼진, ,좌홈,좌비,6,3,2,2,0.316,이승엽,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
4,2땅, ,우비, ,좌중홈,사구, ,중안, ,4,2,2,1,0.282,마해영,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
5, ,중비,우안, ,중홈,유땅, ,삼진, ,5,2,1,1,0.309,마르티네,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
6, ,사구,삼진, ,유실, ,우비,좌안, ,4,1,0,0,0.309,진갑용,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
7, ,3땅, ,우비,2비, ,4구,유땅, ,4,0,0,1,0.278,김한수,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
8, ,중안, ,포파, ,2비, , , ,3,1,0,0,0.200,박정환,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
9, , , , , , ,3파, , ,1,0,0,0,0.000,장영균,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
10, , , , , , , , , ,0,0,0,0,0.111,김수관,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
11, , , , , , , ,삼진, ,1,0,0,0,0.000,김승관,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
12, , , , , , , , , ,0,0,0,0,0.000,정정오,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
13, ,우안, ,중비, ,좌안,우안, ,삼진,5,3,0,1,0.318,김승권,구장 : 시민,"관중 : 7,017",2001.05.03(목),개시 : 18:30,경기시간 : 3:44,삼성,두산,,,,,,
0,4구,좌파, ,좌안, ,삼진, ,좌희비,삼진,4,1,2,0,0.281,김대익,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
1,3땅, ,삼진,유직, ,4구, ,2땅, ,4,0,0,0,0.206,박현승,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
2,4구, ,중비, ,4구,3파, , , ,2,0,0,0,0.218,김응국,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
3, , , , , , , ,4구, ,0,0,0,0,0.091,임재철,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
4,1직, ,삼진, ,중안, ,1땅, , ,4,1,0,0,0.301,호세,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
5, , , , , , , ,2땅, ,1,0,0,0,0.217,이계성,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
6, ,3비, ,좌안,우안, ,4구, ,우중2,4,3,0,2,0.326,조경환,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
7, ,삼진, ,4구,2안, ,유2병, ,좌중2,4,2,1,2,0.256,얀,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
8, ,4구, ,투희번,유비, , ,좌안, ,2,1,0,1,0.162,박정태,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
9, , , , , , , , , ,0,0,0,1,0.000,한규식,구장 : 잠실,"관중 : 6,384",2001.05.03(목),개시 : 18:30,경기시간 : 3:49,롯데,LG,,,,,,
