,0,1,2,3,4,5,6,7,8,9,10,11,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
8, ,32병, ,투비,삼진, , , , , , ,,3,0,0,0,0.258,김민우,구장 : 목동,"관중 : 8,550",2009.05.17(일),개시 : 17:54,경기시간 : 4:30,,LG
9, , , , , , ,투땅, , , , ,,1,0,1,0,0.160,강병식,구장 : 목동,"관중 : 8,550",2009.05.17(일),개시 : 17:54,경기시간 : 4:30,,LG
10, , , , , , , , ,3땅, ,좌안,,2,1,1,0,0.167,권도영,구장 : 목동,"관중 : 8,550",2009.05.17(일),개시 : 17:54,경기시간 : 4:30,,LG
11, , ,2비,유비, ,2땅,삼진, ,4구, ,3안,,5,1,1,0,0.197,강정호,구장 : 목동,"관중 : 8,550",2009.05.17(일),개시 : 17:54,경기시간 : 4:30,,LG
0,삼진, ,좌안,4구, ,유땅, ,우중2, ,,,,4,2,0,0,0.290,박한이,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
1,2안, ,유병,우비, ,삼진, ,삼진, ,,,,5,1,0,1,0.417,손주인,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
2,우홈, ,2땅, ,4구, ,4구, ,삼진,,,,3,1,2,2,0.235,최형우,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
3,1땅, , ,2땅,좌2, ,2땅, ,삼진,,,,5,1,0,1,0.328,양준혁,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
4,중비, , , , , , , , ,,,,1,0,0,0,0.194,박석민,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
5, , , ,좌안,유비, ,2비, ,3땅,,,,4,1,0,1,0.271,박진만,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
6, ,우안, ,중안,좌2, ,고4, , ,,,,3,3,2,1,0.229,채태인,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
7, , , , , , , , , ,,,,0,0,0,0,0.325,진갑용,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
8, ,유병, ,사구,유땅, ,삼진, , ,,,,3,0,0,0,0.287,현재윤,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
9, ,중비, ,우희비,삼진, , ,1파, ,,,,3,0,1,0,0.219,우동균,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
10, , ,3안,중안, ,2땅, ,3파, ,,,,4,2,1,1,0.256,김상수,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,삼성,두산
0,3안,우비, ,중비, ,4구, ,4구, ,,,,3,1,0,1,0.253,민병헌,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
1,삼진,1땅, ,삼진, , , , , ,,,,3,0,0,1,0.120,이성열,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
2, , , , , ,중희비, ,4구, ,,,,0,0,2,0,0.226,정수빈,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
3,좌2,좌안, , ,2땅, ,1땅,1땅, ,,,,5,2,2,1,0.414,김현수,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
4,4구,4구, , ,유땅, , , , ,,,,1,0,0,1,0.385,김동주,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
5, , , , , , ,좌안, , ,,,,1,1,0,0,0.242,김재호,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
6,좌홈,2땅, , ,4구, ,삼진, , ,,,,3,1,3,1,0.372,최준석,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
7, , , , , , , , , ,,,,0,0,0,0,0.000,이용찬,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
8,중비, ,1땅, , , , , , ,,,,2,0,0,0,0.143,유재웅,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
9, , , , ,4구, , ,중안, ,,,,1,1,0,0,0.253,임재철,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
10, , , , , , , , , ,,,,0,0,0,1,0.261,오재원,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
11,우비, ,우비, , , , , , ,,,,2,0,0,0,0.182,이대수,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
12, , , , ,중비, , ,포희번, ,,,,1,0,0,0,0.230,손시헌,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
13, ,좌안,삼진, , ,유비, ,4구, ,,,,3,1,0,0,0.182,채상병,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
14, ,중안, ,투안, ,우3, ,삼진, ,,,,4,3,0,2,0.348,이원석,구장 : 잠실,"관중 : 19,653",2009.05.17(일),개시 : 18:22,경기시간 : 3:41,두산,삼성
0,중비, ,삼진, ,좌안, ,유비, ,우중안,,,,5,2,0,0,0.411,박용택,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
1,4구, ,4구, ,유땅, ,투땅, ,3파,,,,3,0,0,0,0.295,이대형,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
2,좌비, ,중비, ,우비, , ,2안, ,,,,4,1,0,0,0.284,정성훈,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
3, , , , , , , , ,삼진,,,,1,0,0,0,0.143,김태완,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
4,4구, ,4구, ,1땅, , ,삼진, ,,,,2,0,0,0,0.405,페타지니,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
5, , , , , , , , , ,,,,0,0,0,0,0.000,최동환,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
6,유땅, ,3파, , ,투유안, , , ,,,,3,1,0,0,0.295,이진영,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
7, , , , , , , ,2실, ,,,,1,0,0,0,0.227,안치용,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
8, ,3비, ,중안, ,유땅, ,삼진, ,,,,4,1,0,0,0.315,최동수,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
9, ,2땅, ,좌비, ,우안, ,투땅, ,,,,4,1,0,0,0.364,박종호,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
10, ,좌중안, ,삼진, , , , , ,,,,2,1,0,0,0.320,김정민,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
11, , , , , ,32병, , ,좌비,,,,2,0,0,0,0.256,조인성,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
12, ,중비, ,좌비, , ,삼진, , ,,,,3,0,0,0,0.238,권용관,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
13, , , , , , , , ,4구,,,,0,0,0,0,0.083,이병규,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,LG,KIA
0,중안,중비, ,중안,사구, , , , ,,,,3,2,0,2,0.326,김원섭,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
1, , , , , , ,삼진, , ,,,,1,0,0,0,0.000,이호신,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
2,삼진,3땅, ,우비,1파, ,유땅, , ,,,,5,0,0,0,0.244,안치홍,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
3,우비, ,좌중안,우비, ,4구,1땅, , ,,,,4,1,0,1,0.360,홍세완,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
4,4구, ,삼진,4구, ,4구, ,삼진, ,,,,2,0,0,1,0.303,최희섭,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
5, , , , , , , , , ,,,,0,0,0,0,0.214,박기남,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
6,우중2, ,4구,좌2, ,삼진, ,우2, ,,,,4,3,3,1,0.297,김상현,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
7,4구, ,야선,투땅, ,4구, ,3땅, ,,,,3,0,0,1,0.223,김상훈,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
8,유비, ,우중안, ,1땅,3병, ,3땅, ,,,,5,1,2,0,0.268,이종범,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
9, ,삼진,3땅, ,삼진, ,중안, , ,,,,4,1,1,0,0.345,최용규,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
10, ,중2,삼진, ,중안, ,사구, , ,,,,3,2,0,0,0.223,이현곤,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
11, , , , , , , , , ,,,,0,0,0,0,0.156,김선빈,구장 : 무등,"관중 : 13,400",2009.05.19(화),개시 : 18:31,경기시간 : 3:41,KIA,LG
0,삼진, ,유땅, ,유땅, , ,우비, ,,,,4,0,0,0,0.401,정근우,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
1,2땅, ,우비, , ,우안, ,1땅, ,,,,4,1,0,0,0.272,박재상,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
2,좌비, ,1땅, , ,유병, , ,삼진,,,,4,0,0,0,0.285,박정권,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
3, ,4구, , , , , , , ,,,,0,0,0,1,0.325,이호준,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
4, , , ,유비, ,4구, , ,삼진,,,,2,0,0,0,0.435,김강민,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
5, ,중안, ,2땅, , ,우비, ,유땅,,,,4,1,0,1,0.250,최정,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
6, ,4구, ,삼진, , , , , ,,,,1,0,0,0,0.370,정상호,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
7, , , , , , ,삼진, , ,,,,1,0,0,0,0.197,김재현,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
8, ,중희비, , ,우중안, ,유비, , ,,,,2,1,1,1,0.254,박재홍,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
9, ,중안, , ,투희번, , ,우중안, ,,,,2,2,1,0,0.259,나주환,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
10, ,우비, , ,중비, , ,투희번, ,,,,2,0,0,0,0.265,박경완,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,SK,삼성
0,4구,3땅, , ,2땅, ,삼진, ,우안,,,,4,1,0,0,0.315,신명철,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
1,삼진, ,삼진, ,2땅, , ,우2,투희번,,,,4,1,0,1,0.288,박한이,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
2,1땅, ,3비, ,1땅, , ,중비,삼진,,,,5,0,0,0,0.219,최형우,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
3,2땅, ,유땅, , ,삼진, ,4구, ,,,,3,0,0,0,0.313,진갑용,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
4, , , , , , , , ,4구,,,,0,0,0,0,0.287,현재윤,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
5, ,우2, ,3직, ,사구, ,4구,삼진,,,,3,1,0,1,0.200,박석민,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
6, ,중안, ,4구, ,3땅, , , ,,,,2,1,1,0,0.328,김창희,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
7, , , , , , , ,중희비, ,,,,0,0,1,0,0.328,양준혁,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
8, , , , , , , , , ,,,,0,0,0,0,0.219,우동균,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
9, ,4구, ,1우안, ,3땅, ,고4, ,,,,2,1,0,0,0.235,채태인,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
10, ,1희번, ,유비, , ,2땅,2땅, ,,,,3,0,0,0,0.385,손주인,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
11, ,삼진, ,1파, , ,2땅, ,좌안,,,,4,1,0,0,0.256,김상수,구장 : 시민,"관중 : 3,512",2009.05.19(화),개시 : 18:29,경기시간 : 3:06,삼성,SK
0,4구, ,3땅, ,삼진, ,사구, , ,,,,2,0,0,0,0.278,박정준,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
1,좌안, ,삼진, , ,1파,1직, , ,,,,4,1,0,0,0.286,김주찬,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
2,포파, ,투땅, , ,4구, ,1땅, ,,,,3,0,0,1,0.325,이인구,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
3,중비, , ,삼진, ,좌홈, ,좌비, ,,,,4,1,2,1,0.255,이대호,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
4,삼진, , ,2땅, ,포파, ,중비, ,,,,4,0,0,0,0.196,가르시아,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
5, ,우비, ,삼진, ,우비, , ,좌비,,,,4,0,0,0,0.246,강민호,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
6, ,3파, , ,사구, ,삼진, ,유땅,,,,3,0,0,1,0.247,홍성흔,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
7, ,1실, , ,좌2, ,4구, ,삼진,,,,3,1,1,0,0.262,김민성,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
8, ,우비, , ,삼진, ,삼진, , ,,,,3,0,0,0,0.216,박기혁,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,롯데,두산
0,3땅, ,중안, ,삼진,1파, , , ,,,,4,1,0,0,0.253,민병헌,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
1, , , , , , , ,4구, ,,,,0,0,0,1,0.253,임재철,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
2,2땅, ,1파, ,유땅,투번, ,중희비, ,,,,4,0,1,0,0.292,이종욱,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
3,우안, ,좌비, , ,좌홈,사구, , ,,,,3,2,1,1,0.420,김현수,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
4, , , , , , , ,삼진, ,,,,1,0,0,0,0.167,이대수,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
5,좌안, , ,중2, ,유실,유2병,우2, ,,,,5,3,2,2,0.395,김동주,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
6, , , , , , , , , ,,,,0,0,0,0,0.226,정수빈,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
7,우비, , ,우비, ,4구, , , ,,,,2,0,0,0,0.366,최준석,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
8, , , , , , ,삼진,1땅, ,,,,2,0,0,1,0.254,오재원,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
9, ,2땅, ,3파, ,4구, ,좌홈, ,,,,3,1,1,2,0.346,이원석,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
10, ,삼진, ,좌안, ,좌안, ,우중안, ,,,,4,3,3,2,0.246,손시헌,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
11, , , , , , , , , ,,,,0,0,0,0,0.000,박정배,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
12, ,유땅, ,2땅, ,삼진, ,중안, ,,,,4,1,0,1,0.200,채상병,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
13, , , , , , , , , ,,,,0,0,0,0,0.000,용덕한,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
14, , ,유땅, ,2땅,좌중3, ,중안, ,,,,4,2,3,1,0.270,김재호,구장 : 잠실,"관중 : 15,781",2009.05.19(화),개시 : 18:30,경기시간 : 3:20,두산,롯데
0,우안,2땅, ,4구, ,중비, ,3직, ,,,,4,1,0,1,0.282,클락,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
1,우중2,4구, ,삼진, ,중비, , ,2땅,,,,4,1,0,1,0.322,황재균,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
2,2비,유직, ,우비, ,유땅, , ,중안,,,,5,1,0,0,0.314,이택근,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
3,4구, ,좌안, ,삼진, ,2비, ,삼진,,,,4,1,0,0,0.262,브룸바,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
4,좌희비, ,투병, ,우안, ,2땅, , ,,,,3,1,1,0,0.286,이숭용,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
5, , , , , , , , ,우비,,,,1,0,0,0,0.270,강귀태,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
6,좌비, ,중비, ,중안, ,좌2, , ,,,,4,2,0,0,0.253,송지만,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
7, ,우안, ,좌안,2실, ,3땅, , ,,,,4,2,0,0,0.545,김동수,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
8, ,4구, ,좌중2,삼진, , ,2땅, ,,,,3,1,0,0,0.262,김민우,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
9, ,투희번, ,유땅,삼진, , , , ,,,,2,0,0,0,0.194,강정호,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
10, , , , , , , ,삼진, ,,,,1,0,0,0,0.154,강병식,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
11, , , , , , , , , ,,,,0,0,0,0,0.000,유재신,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,,한화
0,3땅, ,좌중2, ,삼진, ,투안, , ,,,,4,2,1,1,0.310,강동우,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
1,삼진, ,좌비, ,유안, ,좌안, , ,,,,4,2,0,0,0.329,이여상,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
2, , , , , , , , , ,,,,0,0,0,0,0.232,오선진,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
3,유비, ,4구, ,1비, ,투땅, , ,,,,3,0,0,0,0.333,김태완,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
4, ,좌안,유병, ,유땅, ,우비, , ,,,,4,1,0,1,0.301,김태균,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
5, ,우2, ,중비, ,좌파,4구, , ,,,,3,1,0,1,0.254,이범호,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
6, ,중안, ,2비, ,3땅,우비, , ,,,,4,1,2,0,0.365,이도형,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
7, , , , , , , , , ,,,,0,0,0,0,0.125,이희근,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
8, ,포희번, ,삼진, ,유땅, , , ,,,,2,0,0,0,0.273,이영우,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
9, , , , , , , ,삼진, ,,,,1,0,0,0,0.241,추승우,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
10, ,3땅, , ,4구, ,좌안,삼진, ,,,,3,1,0,1,0.125,김민재,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
11, ,삼진, , ,3안, ,1희실,삼진, ,,,,3,1,0,0,0.290,윤재국,구장 : 대전,"관중 : 3,315",2009.05.19(화),개시 : 18:29,경기시간 : 3:15,한화,
0,좌비, ,유직, ,3직, ,중비, , ,,,,4,0,0,0,0.394,박용택,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
1,2땅, ,우안, , ,유땅, ,삼진, ,,,,4,1,0,0,0.294,이대형,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
2,삼진, ,좌안, , ,4구, ,투땅, ,,,,3,1,0,1,0.285,정성훈,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
3, ,중안,중비, , ,좌파, ,2땅, ,,,,4,1,0,0,0.400,페타지니,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
4, ,좌중홈, ,3땅, ,사구, , ,좌안,,,,3,2,1,1,0.323,최동수,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
5, , , , , , , , , ,,,,0,0,0,0,0.310,박용근,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
6, ,삼진, ,유땅, , , , , ,,,,2,0,0,0,0.222,안치용,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
7, , , , , ,우안, , , ,,,,1,1,1,0,0.300,이진영,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
8, , , , , , , , ,삼진,,,,1,0,0,0,0.077,이병규,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
9, ,좌비, ,중비, ,1땅, , ,좌안,,,,4,1,0,0,0.333,박종호,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
10, , ,4구, , , , , , ,,,,0,0,0,0,0.320,김정민,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
11, , , , ,1비, ,3땅, ,3직,,,,3,0,0,0,0.247,조인성,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
12, , ,삼진, ,3땅, ,삼진, , ,,,,3,0,0,0,0.233,권용관,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,LG,KIA
0,중안, ,중비, ,우안, ,삼진, , ,,,,4,2,1,0,0.331,김원섭,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
1,3파, ,삼진, ,투희번, ,유땅, , ,,,,3,0,0,0,0.262,이종범,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
2,우비, , ,4구,우비, ,3안, , ,,,,3,1,1,0,0.358,홍세완,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
3, , , , , , , , , ,,,,0,0,0,0,0.345,최용규,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
4, ,4구, ,2땅,4구, ,2땅, , ,,,,2,0,0,1,0.299,최희섭,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
5, ,삼진, ,좌2,2비, , ,유땅, ,,,,4,1,1,1,0.295,김상현,구장 : 무등,"관중 : 6,731",2009.05.20(수),개시 : 18:29,경기시간 : 3:01,KIA,LG
