,0,1,2,3,4,5,6,7,8,9,10,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,11
3, ,중안,4구, ,중비, ,중안, ,좌중2,,,4,3,3,1,0.333,김태균,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
4, ,우비,우비, , ,유땅,3땅, , ,,,4,0,0,0,0.172,로사리오,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
5, , , , , , , , , ,,,0,0,0,0,0.000,김회성,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
6, , , , , , , , ,4구,,,0,0,0,0,0.000,김주현,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
7, ,3직, ,좌비, ,우중안, ,유땅,삼진,,,5,1,0,0,0.400,이양기,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
8, ,좌안, ,우비, ,2땅, ,삼진, ,,,4,1,0,0,0.182,최진행,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
9, ,좌중2, ,포파, ,4구, ,유땅, ,,,3,1,1,0,0.143,정근우,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
10, ,2땅, , ,좌비, , , , ,,,2,0,0,0,0.000,차일목,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
11, , , , , ,삼진, , , ,,,1,0,0,0,0.000,양성우,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
12, , , , , , , , , ,,,0,0,0,0,0.125,조인성,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
13, , , , , , , , ,2땅,,,1,0,0,0,0.176,강경학,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
14, , , , , , , , , ,,,0,0,0,0,0.300,신성현,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,한화,KIA,
0,삼진, ,4구, , ,좌안, ,4구, ,,,2,1,0,0,0.231,버나디나,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
1,유땅, ,유비, , ,2땅, ,좌희비, ,,,3,0,1,0,0.348,김선빈,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
2,1땅, ,우파, , ,투직, ,3땅, ,,,4,0,0,0,0.148,김주찬,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
3, ,4구, ,1땅, , ,4구, ,2땅,,,2,0,0,1,0.300,최형우,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
4, ,4구, ,중비, , ,삼진, ,중비,,,3,0,0,1,0.350,나지완,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
5, ,포희번, ,삼진, , ,좌비, ,좌비,,,3,0,0,0,0.200,서동욱,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
6, ,우안, , ,우비, , ,우중안, ,,,3,2,2,1,0.667,안치홍,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
7, ,3병, , ,유땅, , ,4구, ,,,2,0,0,0,0.240,김주형,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
8, , ,유비, ,좌비, , ,3희번, ,,,2,0,0,0,0.000,김민식,구장 : 광주,"관중 : 19,853",2017.04.08(토),개시 : 17:00,경기시간 : 3:34,KIA,한화,
0,4구,우안,삼진, ,2땅, , , , ,,,3,1,2,1,0.375,고종욱,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
1, , , , , , ,우비, ,중안,,,2,1,0,0,0.158,대니돈,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
2,유병,중안,2땅, ,2땅, ,유직, ,1땅,,,6,1,1,1,0.286,이정후,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
3,2땅,3비,중안, ,우중안, ,2땅, , ,,,5,2,1,1,0.273,서건창,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
4, , , , , , , , , ,,,0,0,0,0,0.000,김지수,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
5, ,중안/ 좌홈,중비, ,우안, , ,투땅, ,,,5,3,2,3,0.457,윤석민,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
6, ,4구/ 우안, ,2땅,좌2, , , , ,,,3,2,2,2,0.345,채태인,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
7, , , , , , , ,좌안, ,,,1,1,0,0,0.429,김태완,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
8, ,좌안/ 중안, ,3땅,유땅, , , , ,,,4,2,0,2,0.333,김민성,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
9, , , , , , , ,중비, ,,,1,0,0,0,0.000,김웅빈,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
10, ,4구/ 좌2, ,중안, ,좌중안, ,삼진, ,,,4,3,3,1,0.667,허정협,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
11, ,중안/ 2땅, ,3땅, ,32병, , ,유땅,,,5,1,1,1,0.207,김하성,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
12, ,삼진,중안, ,좌안,삼진, , ,삼진,,,5,2,0,1,0.400,김재현,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,넥센,두산,
0,삼진, , ,삼진, ,3땅, , , ,,,3,0,0,0,0.265,민병헌,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
1, , , , , , , ,4구, ,,,0,0,0,0,0.115,박건우,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
2,1비, , ,삼진, , , , , ,,,2,0,0,0,0.179,오재원,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
3, , , , , ,4구, ,유땅, ,,,1,0,0,0,0.250,최주환,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
4,유땅, , ,2비, ,중비, , , ,,,3,0,0,0,0.267,에반스,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
5, , , , , , , ,1땅, ,,,1,0,0,0,0.136,오재일,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
6, ,1땅, , ,우중안, ,좌비,2땅, ,,,4,1,0,0,0.303,김재환,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
7, ,1비, , ,삼진, ,4구, ,중비,,,3,0,0,1,0.167,국해성,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
8, ,중비, , ,2땅, ,우홈, ,중비,,,4,1,2,1,0.083,김인태,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
9, , ,3땅, ,3땅, ,유땅, ,2땅,,,4,0,0,0,0.227,허경민,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
10, , ,2땅, , , , , , ,,,1,0,0,0,0.500,최재훈,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
11, , , , , ,삼진,좌안, , ,,,2,1,0,0,0.500,박세혁,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
12, , ,유땅, , ,4구, , , ,,,1,0,0,0,0.269,김재호,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
13, , , , , , ,1땅, , ,,,1,0,0,0,0.250,류지혁,구장 : 잠실,"관중 : 13,177",2017.04.09(일),개시 : 14:01,경기시간 : 2:37,두산,넥센,
0,우안,4구, ,유땅, ,4구, ,삼진, ,,,3,1,0,1,0.308,김준완,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
1,2안,좌안, ,중안, ,삼진, ,2땅, ,,,5,3,0,1,0.385,박민우,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
2,좌중안,삼진, ,유실, ,우안, ,우중안, ,,,5,3,1,2,0.303,나성범,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
3,4구,유땅, ,중비, ,사구, ,좌비, ,,,3,0,1,0,0.304,스크럭스,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
4,좌안,고4, ,중비, ,좌2, , ,삼진,,,4,2,3,0,0.440,권희동,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
5,삼진,삼진, , ,3땅,삼진, , , ,,,4,0,0,0,0.120,박석민,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
6, , , , , , , , ,삼진,,,1,0,0,0,0.000,강구성,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
7,1땅, ,삼진, ,2안, ,투땅, , ,,,4,1,0,0,0.250,조평호,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
8, , , , , , , , ,유땅,,,1,0,0,0,0.118,모창민,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
9,2땅, ,우중안, ,유직, ,2땅, , ,,,4,1,0,0,0.167,이상호,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
10, ,좌안,유병, ,중비, ,삼진, , ,,,4,1,0,1,0.130,김태군,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
11, , , , , , , , , ,,,0,0,0,0,0.000,박광열,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,NC,SK,
0,좌안,좌안,3땅, ,4구, ,2땅, , ,,,4,2,0,1,0.231,노수광,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
1,3땅,3땅, ,우중안,3땅, ,1파, , ,,,5,1,0,1,0.269,김성현,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
2,좌안,3직, ,4구,4구, , ,좌2, ,,,3,2,0,1,0.321,최정,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
3,좌중안, ,중안,삼진,유땅, , ,3비, ,,,5,2,1,2,0.258,김동엽,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
4, , , , , , , , , ,,,0,0,0,0,0.167,정진기,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
5,우홈, ,사구,우안, ,우중2, ,4구, ,,,3,3,4,2,0.450,한동민,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
6,사구, ,우안,4구, ,삼진, ,삼진, ,,,3,1,0,0,0.120,정의윤,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
7,좌비, ,우비,우비, ,좌비, ,좌비, ,,,5,0,0,0,0.143,박정권,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
8,삼진, ,좌안,삼진, , , , , ,,,3,1,2,0,0.273,이홍구,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
9, , , , , ,3땅, , , ,,,1,0,0,0,0.200,이재원,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
10, ,삼진,삼진, ,우홈, ,유땅, , ,,,4,1,1,1,0.240,박승욱,구장 : 문학,"관중 : 10,057",2017.04.09(일),개시 : 14:01,경기시간 : 3:58,SK,NC,
0,삼진, ,사구, , ,유땅, ,우비, ,,,3,0,0,0,0.389,최재원,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
1,3비, ,삼진, , ,4구, , , ,,,2,0,0,1,0.429,오지환,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
2, , , , , , , ,우안, ,,,1,1,0,0,0.500,손주인,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
3,투땅, , ,중비, ,4구, ,2우안, ,,,3,1,0,0,0.421,정성훈,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
4, ,투땅, ,중비, ,포파, ,삼진, ,,,4,0,0,0,0.200,히메네스,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
5, ,삼진, ,우중2, ,중안, , , ,,,3,2,1,0,0.321,채은성,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
6, , , , , , , ,삼진, ,,,1,0,0,0,0.200,김용의,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
7, ,3비, ,삼진, ,유땅, , ,중2,,,4,1,0,0,0.310,이형종,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
8, , ,삼진, ,2땅, , , , ,,,2,0,0,0,0.000,양석환,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
9, , , , , , ,2땅, ,1땅,,,2,0,0,0,0.357,임훈,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
10, , ,삼진, ,유땅, , , , ,,,2,0,0,0,0.111,유강남,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
11, , , , , , ,삼진, ,4구,,,1,0,0,0,0.143,서상우,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
12, , ,4구, ,투땅, ,3땅, , ,,,2,0,0,0,0.000,문선재,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
13, , , , , , , , ,32병,,,1,0,0,0,0.000,정상호,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,LG,롯데,
0,유땅, ,유땅,사구,우중2, ,좌중홈, , ,,,4,2,3,1,0.371,전준우,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
1,1땅, ,우비,사구,4구, ,4구, , ,,,2,0,1,0,0.233,손아섭,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
2,사구, ,중2,중비,1파, ,우2, , ,,,4,2,0,0,0.333,번즈,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
3,삼진, ,4구,우안, ,좌중홈,유직, , ,,,4,2,2,1,0.464,이대호,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
4, ,좌안,좌비,2비, ,삼진, , , ,,,4,1,0,0,0.333,최준석,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
5, , , , , , , ,삼진, ,,,1,0,0,0,0.333,김대우,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
6, ,중비, ,사구,사구,삼진, , , ,,,2,0,0,2,0.167,오승택,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
7, , , , , , , ,우중2, ,,,1,1,0,0,0.227,문규현,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
8, ,4구, ,우안,1파,삼진, , , ,,,3,1,0,1,0.583,이우민,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
9, , , , , , , ,삼진, ,,,1,0,0,0,0.143,김문호,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
10, ,삼진, ,4구,삼진, ,삼진,삼진, ,,,4,0,0,1,0.000,김사훈,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
11, ,3땅, ,삼진,유안, ,삼진, , ,,,4,1,0,1,0.214,신본기,구장 : 사직,"관중 : 20,022",2017.04.09(일),개시 : 14:01,경기시간 : 3:14,롯데,LG,
0,삼진, , ,2땅, , ,좌안, ,우안,,,4,2,0,0,0.300,박해민,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
1,삼진, , ,우비, , ,유2병, ,우안,,,4,1,0,0,0.321,김헌곤,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
2,삼진, , ,삼진, , ,1땅, ,1땅,,,4,0,0,0,0.200,구자욱,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
3, ,삼진, , ,삼진, , ,중비, ,,,3,0,0,0,0.107,러프,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
4, ,2땅, , ,1파, , ,사구, ,,,2,0,0,0,0.207,이승엽,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
5, ,유땅, , ,삼진, , ,유2병, ,,,3,0,0,0,0.154,이원석,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
6, , ,유땅, , ,우비, , , ,,,2,0,0,0,0.273,조동찬,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
7, , , , , , , , ,삼진,,,1,0,0,0,0.167,배영섭,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
8, , ,유땅, , ,삼진, , ,삼진,,,3,0,0,0,0.321,강한울,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
9, , ,삼진, , ,유땅, , , ,,,2,0,0,0,0.000,권정웅,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
10, , , , , , , , ,좌중안,,,1,1,0,0,0.360,이지영,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,삼성,KT,
0,유땅,우중안, , ,2땅, ,투땅, , ,,,4,1,0,0,0.231,이대형,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
1, , , , , , , , , ,,,0,0,0,0,0.000,홍현빈,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
2,유땅, ,중안, , ,우비, ,유땅, ,,,4,1,0,0,0.276,박경수,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
3,삼진, ,유2병, , ,우안, ,중비, ,,,4,1,0,1,0.207,유한준,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
4, ,중2,1땅, , ,좌안, ,3땅, ,,,4,2,0,1,0.238,이진영,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
5, ,우중안, ,유땅, , , , , ,,,2,1,1,1,0.444,장성우,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
6, , , , , ,4구, , , ,,,0,0,0,0,0.667,오정복,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
7, , , , , , , , , ,,,0,0,0,0,0.000,이해창,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
8, ,우안, ,2땅, ,중희비, , , ,,,2,1,1,0,0.182,모넬,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
9, ,삼진, ,3땅, ,1직, , , ,,,3,0,0,0,0.200,박기혁,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
10, ,4구, , ,2땅, ,삼진, , ,,,2,0,0,0,0.118,하준호,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
11, ,좌땅, , ,삼진, ,1땅, , ,,,3,0,1,0,0.200,심우준,구장 : 수원,"관중 : 13,174",2017.04.09(일),개시 : 14:00,경기시간 : 2:29,KT,삼성,
0,투땅, ,삼진, , ,좌안, ,중안,유땅,,,5,2,0,0,0.333,하주석,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
1,좌안, ,삼진, , ,2땅, ,투땅, ,,,4,1,0,1,0.361,장민석,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
2,우안, , ,좌안, ,삼진, ,2비, ,,,4,2,1,0,0.222,정근우,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
3,투안, , ,좌비, , ,좌안,1비, ,,,4,2,0,0,0.357,김태균,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
4,유2병, , ,1땅, , ,2땅, , ,,,3,0,0,0,0.333,이양기,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
5, , , , , , , , ,4구,,,0,0,0,1,0.000,김주현,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
6, ,중안, , ,2직, ,우안, ,중안,,,4,3,0,0,0.400,송광민,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
7, ,3땅, , , , , , , ,,,1,0,0,0,0.174,최진행,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
8, , , , ,3땅, ,좌안, ,유땅,,,3,1,0,0,0.250,양성우,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
9, ,우비, , ,삼진, ,좌비, ,좌희비,,,3,0,1,0,0.231,신성현,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
10, , ,좌비, , ,유비, , , ,,,2,0,0,0,0.000,차일목,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
11, , , , , , , ,우안, ,,,1,1,0,0,1.000,김회성,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
12, , , , , , , , , ,,,0,0,0,0,0.176,강경학,구장 : 광주,"관중 : 16,614",2017.04.09(일),개시 : 14:00,경기시간 : 3:07,한화,KIA,
