,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11,12
2,중2, ,3땅, ,좌비, , ,유땅, ,1땅,5,1,0,0,0.310,박용택,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
3,유땅, ,2땅, ,유땅, , ,좌비, ,4구,4,0,0,1,0.266,마르티네,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
4, ,유땅,좌비, , ,중안, , , , ,3,1,0,0,0.253,최동수,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
5, , , , , , , , , , ,0,0,0,0,0.234,최만호,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
6, , , , , , , ,1땅, ,4구,1,0,0,0,0.338,김재현,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
7, , , , , , , , , , ,0,0,0,0,0.154,김우석,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
8, ,중안, ,좌홈, ,중비, , ,우안,고4,4,3,1,2,0.286,이병규,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
9, ,좌안, ,삼진, ,우비, , , , ,3,1,0,1,0.253,조인성,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
10, , , , , , , , ,3희번,우안,1,1,1,0,0.202,손지환,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
11, ,우안, ,2땅, , ,삼진, ,고4, ,3,1,0,1,0.288,서용빈,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
12, ,유실, ,좌안, , ,3땅, , , ,3,1,1,0,0.223,권용관,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
13, , , , , , , , ,좌비, ,1,0,0,0,0.239,장재중,구장 : 잠실,"관중 : 6,721",2002.08.13(화),개시 : 18:31,경기시간 : 3:47,LG,SK,,,
0,유비, ,3비,2비, ,1땅, , ,삼진,,5,0,0,0,0.248,정수근,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
1,2땅, ,4구, ,중비, ,좌비, ,2땅,,4,0,0,0,0.281,장원진,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
2,우비, ,유직, ,유땅, ,우안, , ,,4,1,0,0,0.339,김동주,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
3, ,좌안,4구, ,4구, ,투유병, , ,,2,1,0,0,0.268,심재학,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
4, ,우중안,삼진, ,삼진, , ,삼진, ,,4,1,0,1,0.291,홍성흔,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
5, ,3땅, ,4구, ,삼진, ,중안, ,,3,1,0,0,0.278,안경현,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
6, ,좌안, ,포희번, ,중안, , , ,,2,2,1,0,0.282,강봉규,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
7, , , , , , , ,3파, ,,1,0,0,0,0.310,최경환,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
8, ,4구, ,유땅, ,좌비, , , ,,2,0,0,0,0.000,문희성,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
9, , , , , , , ,2땅, ,,1,0,0,0,0.257,전상렬,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
10, ,삼진, ,4구, ,4구, , ,삼진,,2,0,0,0,0.158,김민호,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,두산,현대,,,
0,좌안, ,포희번, ,유땅, , , , ,,2,1,0,0,0.333,최익성,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
1, , , , , , , ,1땅, ,,1,0,0,0,0.219,강병식,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
2, , , , , , , , , ,,0,0,0,0,0.295,전준호,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
3,투희번, ,3땅, , ,투땅, ,유땅, ,,3,0,0,0,0.238,박종호,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
4,4구, ,우안, , ,삼진, , ,4구,,2,1,1,1,0.305,박재홍,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
5,4구, ,삼진, , ,삼진, , ,우안,,3,1,0,0,0.318,심정수,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
6,2직, , ,좌비, , ,중비, ,고4,,3,0,0,0,0.327,이숭용,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
7, ,4구, ,4구, , ,2땅, ,2안,,2,1,1,0,0.400,프랭클린,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
8, ,좌비, ,우비, , ,1직, , ,,3,0,0,0,0.226,박진만,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
9, ,2유병, , ,삼진, , , , ,,2,0,0,0,0.264,폴,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
10, , , , , , , ,4구, ,,0,0,0,0,0.128,김일경,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
11, , ,좌2, ,중비, , , , ,,2,1,0,1,0.203,강귀태,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
12, , , , , , , ,투희번, ,,0,0,0,0,0.210,박경완,구장 : 수원,"관중 : 1,256",2002.08.13(화),개시 : 18:30,경기시간 : 2:56,현대,두산,,,
0,삼진, ,1땅,좌안, ,좌안, ,3실, ,,5,2,1,0,0.261,전상렬,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
1,좌비, ,중안, , , , , , ,,2,1,0,1,0.311,최경환,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
2, , , ,중비, , , , , ,,1,0,0,0,0.338,김동주,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
3, , , , , ,2땅, ,좌비, ,,2,0,0,0,0.276,강봉규,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
4,2땅, ,좌안,3땅, , ,우안,좌안, ,,5,3,0,0,0.283,안경현,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
5, , , , , , , , , ,,0,0,0,0,0.125,고영민,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
6, ,4구,삼진, ,삼진, ,삼진,2비, ,,4,0,0,1,0.265,심재학,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
7, ,우비,우안, ,우안, ,중안, , ,,4,3,1,0,0.297,홍성흔,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
8, , , , , , , , ,3땅,,1,0,0,0,0.295,강인권,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
9, ,중안,3땅, ,3땅, , , , ,,3,1,0,0,0.282,장원진,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
10, , , , , , ,삼진, ,2파,,2,0,0,0,0.000,문희성,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
11, ,3땅, ,4구,중비, ,4구, ,삼진,,3,0,0,1,0.142,홍원기,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
12, ,좌안, ,투희번, ,삼진,삼진, , ,,3,1,1,0,0.271,김호,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
13, ,2땅, ,4구, ,좌비, ,2땅, ,,3,0,0,0,0.246,정수근,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,두산,현대,,,
0,좌2,4구, , ,좌안, ,유땅/ 좌중2, , ,,4,3,2,2,0.301,전준호,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
1, , , , , , , , , ,,0,0,0,0,0.219,강병식,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
2,우안,3안, , ,투희번, ,중안/ 4구, , ,,3,3,1,3,0.245,박종호,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
3, , , , , , , , , ,,0,0,0,0,0.128,김일경,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
4,중비,유2병, , ,3땅, ,중안/ 좌2, , ,,5,2,2,2,0.306,박재홍,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
5,우안, ,좌파, ,3땅, ,우안/ 유땅, , ,,5,2,2,2,0.328,이숭용,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
6,중안, ,유땅, , ,유땅,우2/ 좌홈, , ,,5,3,4,2,0.322,심정수,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
7,고4, ,중비, , ,4구,고4, , ,,1,0,0,1,0.381,프랭클린,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
8, , , , , , ,삼진, , ,,1,0,0,1,0.241,채종국,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
9,좌희비, , ,중비, ,좌중3, , , ,,2,1,2,1,0.323,조재호,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
10, , , , , , ,중안,중비, ,,2,1,1,1,0.357,최익성,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
11,삼진, , ,우비, ,3희번,4구, , ,,2,0,2,1,0.224,박진만,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
12, , , , , , , ,2비, ,,1,0,0,0,0.179,서한규,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
13, ,2땅, ,중비, ,좌안, , , ,,3,1,0,0,0.208,강귀태,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
14, , , , , , ,4구,좌비, ,,1,0,1,1,0.209,박경완,구장 : 수원,관중 : 751,2002.08.14(수),개시 : 18:29,경기시간 : 3:15,현대,두산,,,
0,투땅, ,투직, ,2땅, ,2땅, , ,,4,0,0,0,0.315,이진영,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
1,2땅, , ,우안, ,좌안, ,중안, ,,4,3,0,1,0.281,김민재,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
2,우비, , ,삼진, ,3희번, ,4구, ,,2,0,0,0,0.229,김기태,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
3, , , , , , , , , ,,0,0,0,0,0.231,송재익,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
4, ,중비, ,좌비, ,2땅, ,삼진, ,,4,0,0,0,0.282,페르난데,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
5, ,3땅, ,우안, ,유땅, ,삼진, ,,4,1,0,0,0.299,채종범,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
6, ,2땅, ,삼진, , , , , ,,2,0,0,0,0.222,조경환,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
7, , , , , , ,좌안, , ,,1,1,0,0,0.250,강혁,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
8, , , , , , , , ,삼진,,1,0,0,0,0.242,조원우,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
9, , ,3땅, ,유안, ,4구, ,2비,,3,1,0,0,0.282,잉글린,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
10, , ,삼진, ,투희번, ,투희번, ,3땅,,2,0,0,0,0.256,김동수,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
11, , ,2안, ,좌비, , , , ,,2,1,0,0,0.244,최태원,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
12, , , , , , ,우비, , ,,1,0,0,0,0.289,이호준,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
13, , , , , , , , , ,,0,0,0,0,0.107,정경배,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,SK,LG,,,
0,좌안, ,중비, ,우안, ,좌2, , ,,4,3,1,0,0.282,유지현,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
1,좌안, , ,유땅,좌2, ,유땅, , ,,4,2,0,0,0.299,이종열,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
2,유병, , ,2땅, ,유땅, ,삼진, ,,4,0,0,0,0.305,박용택,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
3,투땅, , ,좌홈, ,좌안, ,우비, ,,4,2,1,2,0.270,마르티네,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
4, ,2비, ,우안, , , , , ,,2,1,0,0,0.256,최동수,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
5, , , , , ,삼진, ,좌안, ,,2,1,0,0,0.340,김재현,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
6, , , , , , , , , ,,0,0,0,1,0.234,최만호,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
7, ,좌비, ,중비, ,중안, ,좌중2, ,,4,2,2,0,0.289,이병규,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
8, ,삼진, , ,3파,우비, ,1땅, ,,4,0,0,0,0.249,조인성,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
9, , ,좌비, ,4구, ,삼진, , ,,2,0,0,1,0.286,서용빈,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
10, , ,중안, ,3번, ,2비, , ,,3,1,0,0,0.224,권용관,구장 : 잠실,"관중 : 10,159",2002.08.14(수),개시 : 18:31,경기시간 : 2:50,LG,SK,,,
0,2비,2유병, ,중비, , , , , ,,3,0,0,0,0.303,이종범,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
1, , , , , , ,4구, , ,,0,0,0,1,0.227,장일현,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
2, , , , , , , ,3땅, ,,1,0,0,0,0.240,김태룡,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
3, , , , , , , , , ,,0,0,0,0,0.231,김창희,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
4,유땅,4구, ,삼진, , ,중비, ,삼진,,4,0,0,0,0.279,김종국,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
5,우2, ,중안, ,우안, ,좌비, ,삼진,,5,3,0,1,0.351,장성호,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
6,중비, ,좌안, ,삼진, ,우2, ,3땅,,5,2,1,0,0.306,펨버튼,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
7, ,4구,3땅, ,중비, ,사구, , ,,2,0,0,1,0.242,홍세완,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
8, ,4구, , , , , , , ,,0,0,0,1,0.291,김경언,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
9, , ,삼진, ,포파, ,삼진, , ,,3,0,0,0,0.222,김인철,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
10, ,좌중2,유땅, , ,삼진, ,우중2, ,,4,2,1,2,0.233,장정석,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
11, ,좌안, ,유땅, ,중비, ,3땅, ,,4,1,1,0,0.228,김상훈,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
12, ,4구, ,포실, ,3땅, ,우희비, ,,2,0,1,0,0.295,정성훈,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,KIA,두산,,,
0,4구,삼진, ,4구,우희비, , ,포파, ,,2,0,1,2,0.244,정수근,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
1,4구,2안, ,4구,2땅, , ,3파, ,,3,1,0,2,0.312,최경환,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
2,3안,4구, ,1땅, ,유땅, ,우비, ,,4,1,0,1,0.337,김동주,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
3, , , , , , , , , ,,0,0,0,0,0.158,김민호,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
4,중안,1직, ,고4, ,포파, , , ,,3,1,2,1,0.265,심재학,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
5,4구, ,4구,사구, ,삼진, , , ,,1,0,1,1,0.296,홍성흔,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
6,우2, ,우2,3땅, , ,중비, , ,,4,2,3,0,0.286,안경현,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
7,1땅, ,2땅,유땅, , ,2땅, , ,,4,0,1,0,0.278,장원진,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
8,3땅, ,삼진, ,좌비, ,중비, , ,,4,0,0,0,0.136,홍원기,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
9,삼진, ,삼진, ,우중3, , ,사구, ,,3,1,0,1,0.263,전상렬,구장 : 잠실,"관중 : 16,594",2002.08.15(목),개시 : 18:30,경기시간 : 3:36,두산,KIA,,,
0,1파,삼진, ,2땅, ,투실, , , ,,4,0,0,0,0.211,김주찬,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
1, , , , , , , , ,삼진,,1,0,0,0,0.277,허문회,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
2,투땅, ,삼진,3파, ,3땅, , ,우비,,5,0,0,0,0.287,김대익,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
3,좌홈, ,좌2, ,중안, ,삼진, ,좌홈,,5,4,3,4,0.305,박현승,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
4,삼진, ,삼진, ,좌중2, ,삼진, ,1비,,5,1,1,1,0.259,김응국,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
5, ,좌홈,우2, ,투땅, ,삼진, , ,,4,2,2,1,0.265,최기문,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
6, , , , , , , , , ,,0,0,0,0,0.250,박경진,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
7, ,3땅,4구, , , , , , ,,1,0,0,0,0.199,박정태,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
8, , , , ,삼진, , ,유비, ,,2,0,0,0,0.200,이계성,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
9, ,좌안,2땅, ,유실, , ,2땅, ,,4,1,0,0,0.244,이동욱,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
10, ,3안, ,삼진, ,삼진, ,우비, ,,4,1,0,0,0.205,김태균,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
11, ,유비, , , , , , , ,,1,0,0,0,0.269,엄정대,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
12, , , ,우안, ,삼진, , ,유안,,3,2,0,1,0.265,이우민,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,롯데,SK,,,
0,4구,4구, , ,중안/ 사구, ,2땅, , ,,2,1,0,1,0.316,이진영,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
1,투희번,중비, , ,유안/ 중비, , ,중안, ,,4,2,0,2,0.284,김민재,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
2,삼진, ,중비, ,우홈,2땅, ,좌안, ,,5,2,3,1,0.233,김기태,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
3, , , , , , , , , ,,0,0,0,1,0.107,정경배,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
4,유안, ,좌비, ,삼진,중비, ,좌안, ,,5,2,1,0,0.284,페르난데,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
5,중비, ,유땅, ,중안,유땅, ,포희번, ,,4,1,0,1,0.298,채종범,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
6, ,2땅, ,우비,중안, ,삼진,2비, ,,5,1,0,1,0.222,강혁,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
7, ,우안, ,유땅,중2, ,우비, , ,,4,2,2,2,0.287,잉글린,구장 : 문학,"관중 : 3,864",2002.08.15(목),개시 : 18:30,경기시간 : 3:29,SK,롯데,,,
