,name,year,team,position,birth,height,weight,age,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops
969,조동화,2014,SK,RF,1981-03-22,175,74,34,0.15,125,522,443,74,116,12,5,2,144,52,37,7,43,4,1,72,8,28,4,0.262,0.33,0.325,0.655
970,조동화,2011,SK,CF,1981-03-22,175,74,31,-0.04,114,345,296,42,70,9,2,0,83,16,10,6,27,1,0,51,1,21,0,0.236,0.303,0.28,0.583
971,조동화,2012,SK,RF,1981-03-22,175,74,32,-0.18,24,77,62,6,15,2,0,0,17,3,3,3,7,0,0,16,0,7,1,0.242,0.314,0.274,0.589
972,조동화,2006,SK,RF,1981-03-22,175,74,26,-0.22,65,163,139,20,28,3,4,0,39,12,8,1,11,2,0,25,1,9,2,0.201,0.266,0.281,0.547
973,조동화,2016,SK,RF,1981-03-22,175,74,36,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4,0,17,2,8,2,0.238,0.32299999999999995,0.273,0.596
974,조동화,2005,SK,LF,1981-03-22,175,74,25,-0.45,110,345,281,41,74,2,4,1,87,19,19,5,19,3,0,55,2,41,1,0.263,0.316,0.31,0.625
975,조동화,2009,SK,RF,1981-03-22,175,74,29,-1.52,102,191,169,22,30,4,3,0,40,8,7,3,8,3,0,49,2,11,0,0.17800000000000002,0.228,0.237,0.465
976,지석훈,2014,NC,SS,1984-03-17,181,74,31,1.21,114,238,212,26,58,14,4,6,98,34,1,1,16,6,0,46,8,3,1,0.274,0.34,0.462,0.8029999999999999
977,지석훈,2015,NC,3B,1984-03-17,181,74,32,0.98,137,466,415,53,111,15,0,11,159,46,4,1,23,16,0,85,9,9,3,0.267,0.328,0.383,0.711
978,지석훈,2017,NC,SS,1984-03-17,181,74,34,0.37,121,304,268,29,64,16,0,6,98,24,1,0,22,10,0,67,8,2,2,0.239,0.318,0.366,0.684
979,지석훈,2019,NC,3B,1984-03-17,181,74,36,-0.07,76,169,149,15,34,9,0,2,49,15,0,1,10,6,1,37,6,2,2,0.228,0.299,0.329,0.628
980,지석훈,2018,NC,SS,1984-03-17,181,74,35,-0.64,67,105,94,9,17,2,0,1,22,8,1,0,8,0,0,20,2,0,3,0.181,0.238,0.234,0.472
981,지석훈,2016,NC,SS,1984-03-17,181,74,33,-0.89,141,394,351,34,77,14,0,9,118,54,0,2,22,9,0,91,9,6,6,0.219,0.278,0.336,0.615
982,김준완,2016,NC,CF,1991-01-20,174,73,26,1.18,122,325,253,60,66,7,1,1,78,12,2,5,66,2,0,62,4,2,1,0.261,0.416,0.308,0.7240000000000001
983,김준완,2014,NC,RF,1991-01-20,174,73,24,0.11,6,5,4,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0.5,0.6,0.5,1.1
984,김준완,2015,NC,CF,1991-01-20,174,73,25,0.03,30,54,44,12,10,0,0,0,10,2,2,1,10,0,0,10,1,0,0,0.227,0.37,0.227,0.598
985,김준완,2019,NC,RF,1991-01-20,174,73,29,-0.03,8,19,16,0,4,0,0,0,4,1,0,0,2,0,0,2,0,0,1,0.25,0.316,0.25,0.5660000000000001
986,김준완,2013,NC,RF,1991-01-20,174,73,23,-0.12,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
987,김준완,2017,NC,CF,1991-01-20,174,73,27,-0.16,104,144,124,19,31,2,1,0,35,8,2,2,15,1,0,27,3,2,2,0.25,0.331,0.282,0.613
988,이양기,2013,한화,RF,1981-01-31,184,90,33,1.17,56,209,185,16,57,8,1,3,76,30,0,0,17,5,0,25,10,1,1,0.308,0.38,0.411,0.7909999999999999
989,이양기,2011,한화,RF,1981-01-31,184,90,31,0.63,93,164,147,9,41,13,0,0,54,17,3,0,9,6,0,31,5,2,0,0.279,0.34600000000000003,0.3670000000000001,0.713
990,이양기,2012,한화,RF,1981-01-31,184,90,32,-0.02,35,54,49,8,11,2,0,0,13,6,0,0,2,3,0,11,1,0,0,0.224,0.29600000000000004,0.265,0.562
991,이양기,2010,한화,LF,1981-01-31,184,90,30,-0.02,27,57,44,4,6,1,0,1,10,3,3,0,7,5,0,10,1,1,0,0.136,0.321,0.227,0.5489999999999999
992,이양기,2016,한화,LF,1981-01-31,184,90,36,-0.05,17,58,52,5,15,2,0,1,20,9,0,0,2,2,0,8,6,1,1,0.28800000000000003,0.333,0.385,0.718
993,이양기,2014,한화,LF,1981-01-31,184,90,34,-0.21,45,139,125,13,33,5,0,0,38,6,1,0,10,2,0,19,3,1,1,0.264,0.326,0.304,0.63
994,이양기,2009,한화,RF,1981-01-31,184,90,29,-0.33,15,24,21,1,2,0,0,0,2,0,0,0,2,0,0,6,2,1,0,0.095,0.174,0.095,0.269
995,이양기,2017,한화,LF,1981-01-31,184,90,37,-0.34,17,48,44,0,10,1,0,0,11,3,0,0,2,0,0,10,1,2,0,0.227,0.261,0.25,0.511
996,추승우,2013,한화,RF,1979-09-24,187,74,35,1.12,72,180,158,19,48,7,0,1,58,17,12,2,17,4,0,21,2,0,1,0.304,0.383,0.3670000000000001,0.75
997,추승우,2010,한화,CF,1979-09-24,187,74,32,0.63,111,304,260,39,61,8,4,2,83,23,10,6,29,6,0,62,3,6,3,0.235,0.322,0.319,0.6409999999999999
998,추승우,2009,한화,CF,1979-09-24,187,74,31,0.56,105,233,193,28,45,2,0,2,53,17,15,4,24,12,0,59,1,2,2,0.233,0.35100000000000003,0.275,0.625
999,추승우,2008,한화,LF,1979-09-24,187,74,30,0.41,119,419,371,53,91,13,3,0,110,20,19,5,30,10,4,75,3,7,1,0.245,0.318,0.297,0.615
1000,추승우,2012,한화,RF,1979-09-24,187,74,34,0.07,18,59,52,4,9,5,1,0,16,8,3,0,6,1,0,11,1,0,0,0.173,0.271,0.308,0.579
1001,추승우,2014,한화,CF,1979-09-24,187,74,36,0.07,9,10,6,3,1,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0.16699999999999998,0.5,0.16699999999999998,0.667
1002,추승우,2011,한화,RF,1979-09-24,187,74,33,-0.28,19,49,44,5,9,0,0,0,9,1,0,0,2,1,0,12,0,2,0,0.205,0.255,0.205,0.46
1003,박종윤,2014,롯데,1B,1982-04-11,188,92,33,1.12,123,476,440,59,136,31,4,7,196,73,0,2,22,4,2,65,10,4,6,0.309,0.343,0.445,0.789
1004,박종윤,2012,롯데,1B,1982-04-11,188,92,31,0.72,121,459,416,41,107,19,4,9,161,47,5,2,22,5,5,64,10,15,1,0.257,0.302,0.387,0.6890000000000001
1005,박종윤,2013,롯데,1B,1982-04-11,188,92,32,0.08,115,416,381,37,97,24,2,7,146,58,4,2,21,5,3,56,9,3,6,0.255,0.298,0.383,0.6809999999999999
1006,박종윤,2011,롯데,1B,1982-04-11,188,92,30,0.07,111,162,149,24,42,7,0,2,55,29,3,2,7,0,1,27,3,2,4,0.282,0.306,0.369,0.675
1007,박종윤,2008,롯데,1B,1982-04-11,188,92,27,-0.03,15,35,34,5,7,1,0,2,14,4,0,0,0,1,0,11,0,0,0,0.206,0.229,0.412,0.64
1008,박종윤,2010,롯데,1B,1982-04-11,188,92,29,-0.05,110,322,307,32,79,17,2,8,124,51,5,4,10,2,0,49,12,1,2,0.257,0.284,0.404,0.687
1009,박종윤,2009,롯데,1B,1982-04-11,188,92,28,-0.16,47,136,123,9,32,8,1,2,48,19,0,1,3,6,0,23,7,2,2,0.26,0.306,0.39,0.696
1010,박종윤,2016,롯데,1B,1982-04-11,188,92,35,-0.51,73,211,195,24,55,5,1,1,65,17,3,2,10,2,1,25,4,3,1,0.282,0.322,0.333,0.655
1011,박종윤,2015,롯데,1B,1982-04-11,188,92,34,-1.23,98,326,314,29,80,11,3,4,109,28,0,1,7,3,2,38,11,1,1,0.255,0.277,0.34700000000000003,0.624
1012,문규현,2011,롯데,SS,1983-07-05,184,90,29,1.1,125,379,327,40,79,13,3,2,104,39,5,2,28,7,0,60,4,14,3,0.242,0.312,0.318,0.63
1013,문규현,2014,롯데,SS,1983-07-05,184,90,32,0.82,77,275,235,33,66,16,0,2,88,27,5,2,26,0,0,30,7,12,2,0.281,0.35,0.374,0.7240000000000001
1014,문규현,2018,롯데,SS,1983-07-05,184,90,36,0.48,122,349,316,42,87,19,1,6,126,41,3,1,18,0,0,45,9,9,6,0.275,0.309,0.399,0.708
1015,문규현,2010,롯데,SS,1983-07-05,184,90,28,0.36,80,201,173,18,41,8,0,3,58,16,2,1,15,4,1,40,3,6,3,0.237,0.308,0.335,0.643
1016,문규현,2016,롯데,SS,1983-07-05,184,90,34,0.27,120,368,316,38,86,10,0,4,108,40,2,3,29,1,0,39,10,19,2,0.272,0.333,0.342,0.675
1017,문규현,2013,롯데,SS,1983-07-05,184,90,31,0.11,79,116,101,10,24,2,0,0,26,6,2,0,11,0,0,23,1,2,2,0.238,0.307,0.257,0.564
1018,문규현,2017,롯데,SS,1983-07-05,184,90,35,0.06,110,337,304,38,82,15,2,6,119,42,2,1,10,2,1,42,10,18,3,0.27,0.295,0.391,0.6859999999999999
1019,문규현,2009,롯데,3B,1983-07-05,184,90,27,-0.11,11,18,18,2,3,0,0,1,6,3,0,0,0,0,0,6,1,0,0,0.16699999999999998,0.16699999999999998,0.333,0.5
1020,문규현,2019,롯데,3B,1983-07-05,184,90,37,-0.27,40,72,64,7,16,2,0,0,18,10,0,0,3,0,0,10,1,2,3,0.25,0.271,0.281,0.5529999999999999
1021,문규현,2007,롯데,3B,1983-07-05,184,90,25,-0.35,25,19,18,2,1,0,0,0,1,2,0,0,0,0,0,3,0,0,1,0.056,0.053,0.056,0.108
1022,문규현,2012,롯데,SS,1983-07-05,184,90,30,-0.56,105,277,244,17,50,10,0,0,60,17,0,2,13,4,0,50,3,14,2,0.205,0.255,0.246,0.501
1023,문규현,2015,롯데,SS,1983-07-05,184,90,33,-0.86,105,298,265,24,65,12,1,2,85,25,4,2,14,1,0,39,6,15,3,0.245,0.28300000000000003,0.321,0.603
1024,박준서,2013,롯데,2B,1981-12-11,180,80,33,1.06,79,139,124,15,37,6,1,2,51,32,2,0,13,2,1,23,5,0,0,0.298,0.374,0.411,0.785
1025,박준서,2012,롯데,2B,1981-12-11,180,80,32,1.03,87,207,182,21,50,9,3,2,71,12,5,1,11,1,0,33,2,12,1,0.275,0.318,0.39,0.708
1026,박준서,2007,롯데,2B,1981-12-11,180,80,27,-0.01,75,70,61,10,13,2,0,1,18,8,0,0,6,0,0,14,0,3,0,0.213,0.284,0.295,0.579
1027,박준서,2008,롯데,2B,1981-12-11,180,80,28,-0.11,26,20,16,2,2,0,0,0,2,1,0,0,2,1,0,2,0,0,1,0.125,0.25,0.125,0.375
1028,박준서,2015,롯데,2B,1981-12-11,180,80,35,-0.13,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
1029,박준서,2011,롯데,SS,1981-12-11,180,80,31,-0.18,21,23,20,2,2,1,0,0,3,2,0,0,2,0,0,4,0,1,0,0.1,0.182,0.15,0.332
1030,박준서,2009,롯데,2B,1981-12-11,180,80,29,-0.2,40,69,62,6,13,1,1,0,16,2,1,0,4,1,0,18,0,2,0,0.21,0.269,0.258,0.527
1031,박준서,2005,롯데,SS,1981-12-11,180,80,25,-0.39,68,94,82,9,16,2,1,0,20,5,4,2,4,0,0,25,0,8,0,0.195,0.233,0.244,0.477
1032,박준서,2010,롯데,2B,1981-12-11,180,80,30,-0.47,22,56,49,4,6,2,0,0,8,1,1,0,3,1,0,10,1,3,0,0.122,0.189,0.163,0.35200000000000004
1033,오정복,2017,KT,LF,1986-10-13,176,77,32,1.04,81,213,195,24,69,13,0,2,88,16,0,1,9,5,0,24,5,3,1,0.354,0.395,0.451,0.847
1034,오정복,2016,KT,LF,1986-10-13,176,77,31,0.67,96,344,306,45,93,11,2,5,123,36,1,0,28,0,1,32,5,6,4,0.304,0.358,0.402,0.76
1035,오정복,2015,KT,LF,1986-10-13,176,77,30,0.49,66,278,239,34,62,11,1,5,90,29,3,3,33,3,0,26,3,2,1,0.259,0.355,0.377,0.732
1036,이인구,2009,롯데,CF,1980-11-07,186,94,30,1.03,95,308,271,34,73,13,3,5,107,33,6,6,26,4,0,61,5,5,2,0.269,0.34,0.395,0.735
1037,이인구,2008,롯데,CF,1980-11-07,186,94,29,1.01,42,174,149,23,43,5,0,2,54,14,11,2,15,2,1,27,2,8,0,0.289,0.361,0.362,0.7240000000000001
1038,이인구,2011,롯데,LF,1980-11-07,186,94,32,0.84,81,182,161,26,43,5,2,2,58,14,6,1,17,3,0,22,4,1,0,0.267,0.348,0.36,0.708
1039,이인구,2007,롯데,CF,1980-11-07,186,94,28,0.25,65,204,167,18,33,8,2,1,48,12,2,2,19,9,0,34,2,7,2,0.198,0.31,0.287,0.597
1040,이인구,2013,롯데,LF,1980-11-07,186,94,34,-0.05,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0
1041,이인구,2012,롯데,LF,1980-11-07,186,94,33,-0.12,7,12,12,1,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.333
1042,강한울,2017,삼성,SS,1991-09-12,181,66,27,1.03,135,448,412,58,125,9,3,0,140,24,12,7,26,0,0,57,4,9,1,0.303,0.344,0.34,0.684
1043,강한울,2018,삼성,2B,1991-09-12,181,66,28,-0.28,83,209,193,20,50,5,2,0,59,8,3,4,12,1,0,34,1,3,0,0.259,0.306,0.306,0.612
1044,박계범,2019,삼성,SS,1996-01-11,178,72,24,1.01,58,204,168,26,43,8,1,4,65,25,5,1,22,5,0,45,7,6,3,0.256,0.354,0.387,0.74
1045,박계범,2016,삼성,SS,1996-01-11,178,72,21,0.01,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1046,박계범,2015,삼성,3B,1996-01-11,178,72,20,-0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0
1047,연경흠,2009,한화,LF,1983-09-14,176,78,27,0.99,122,386,336,53,85,19,1,11,139,47,2,1,34,10,0,88,3,3,3,0.253,0.337,0.414,0.7509999999999999
1048,연경흠,2008,한화,LF,1983-09-14,176,78,26,0.51,45,121,106,13,26,5,2,4,47,9,0,0,11,1,0,21,3,1,2,0.245,0.317,0.443,0.76
1049,연경흠,2006,한화,LF,1983-09-14,176,78,24,0.43,96,209,187,25,38,8,0,9,73,20,0,0,17,2,1,39,7,3,0,0.203,0.277,0.39,0.667
1050,연경흠,2007,한화,LF,1983-09-14,176,78,25,0.18,36,82,77,7,20,6,0,1,29,7,0,0,5,0,0,16,4,0,0,0.26,0.305,0.377,0.682
1051,연경흠,2012,한화,LF,1983-09-14,176,78,30,-0.14,42,71,62,3,11,2,0,1,16,5,0,0,9,0,1,16,2,0,0,0.177,0.282,0.258,0.54
1052,연경흠,2013,한화,LF,1983-09-14,176,78,31,-0.14,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0
1053,아수아헤,2019,롯데,2B,1991-11-02,175,72,29,0.94,48,194,163,34,41,5,4,2,60,21,3,2,26,1,1,24,0,3,1,0.252,0.35600000000000004,0.368,0.7240000000000001
1054,서상우,2015,LG,DH,1989-09-17,187,90,27,0.92,58,171,159,29,54,8,0,6,80,22,5,1,9,3,0,31,2,0,0,0.34,0.386,0.503,0.889
1055,서상우,2016,LG,DH,1989-09-17,187,90,28,0.47,56,137,111,18,28,5,0,4,45,12,1,0,25,1,1,37,1,0,0,0.252,0.394,0.405,0.8
1056,서상우,2019,LG,DH,1989-09-17,187,90,31,-0.04,13,24,21,2,5,1,0,0,6,1,0,0,3,0,0,8,1,0,0,0.238,0.333,0.28600000000000003,0.619
1057,서상우,2012,LG,1B,1989-09-17,187,90,24,-0.24,6,10,9,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0.0,0.0,0.0,0.0
1058,로메로,2015,두산,1B,1986-09-24,188,102,30,0.92,76,305,265,30,67,16,0,12,119,50,2,0,29,4,1,48,9,0,7,0.253,0.328,0.449,0.777
1059,조셉,2019,LG,1B,1991-07-16,185,115,29,0.91,55,217,197,17,54,3,0,9,84,36,0,1,14,4,0,46,3,0,2,0.274,0.332,0.426,0.758
1060,박찬호,2019,KIA,3B,1995-06-05,178,71,25,0.91,133,541,504,60,131,15,4,2,160,49,39,6,26,4,0,83,8,5,2,0.26,0.3,0.317,0.618
1061,박찬호,2014,KIA,SS,1995-06-05,178,71,20,-0.22,17,23,22,3,2,1,0,0,3,0,0,0,1,0,0,10,0,0,0,0.091,0.13,0.136,0.267
1062,박찬호,2016,KIA,SS,1995-06-05,178,71,22,-0.42,69,46,42,9,7,0,0,0,7,3,2,0,3,0,0,9,2,1,0,0.16699999999999998,0.222,0.16699999999999998,0.389
1063,박찬호,2015,KIA,SS,1995-06-05,178,71,21,-0.64,69,150,137,13,25,5,1,0,32,6,3,1,9,0,0,37,2,4,0,0.182,0.233,0.234,0.467
1064,황동채,2006,롯데,CF,1983-07-04,180,73,24,0.9,77,278,237,35,60,9,0,0,69,12,3,4,25,8,0,51,8,8,0,0.253,0.344,0.29100000000000004,0.636
1065,황동채,2011,롯데,RF,1983-07-04,180,73,29,0.12,57,77,62,16,14,3,1,0,19,5,3,1,10,1,0,12,3,4,0,0.226,0.343,0.306,0.649
1066,황동채,2013,롯데,LF,1983-07-04,180,73,31,-0.01,34,51,43,8,10,0,0,0,10,1,1,0,6,1,0,19,0,1,0,0.233,0.34,0.233,0.573
1067,황동채,2014,롯데,LF,1983-07-04,180,73,32,-0.06,12,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.2,0.2,0.2,0.4
1068,황동채,2015,롯데,RF,1983-07-04,180,73,33,-0.06,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0
1069,황동채,2007,롯데,LF,1983-07-04,180,73,25,-0.07,69,105,87,11,20,1,1,0,23,5,0,1,9,4,0,23,1,4,1,0.23,0.327,0.264,0.591
1070,황동채,2010,롯데,RF,1983-07-04,180,73,28,-0.35,44,33,31,6,3,1,0,0,4,0,3,0,1,1,0,11,1,0,0,0.097,0.152,0.129,0.281
1071,황동채,2012,롯데,LF,1983-07-04,180,73,30,-0.36,73,66,58,11,10,0,0,0,10,6,1,0,5,1,0,17,2,2,0,0.172,0.25,0.172,0.422
1072,안익훈,2017,LG,CF,1996-02-12,176,70,22,0.89,108,248,219,38,70,5,0,1,78,16,3,2,18,4,0,28,3,5,2,0.32,0.379,0.35600000000000004,0.735
1073,안익훈,2015,LG,CF,1996-02-12,176,70,20,0.37,50,74,62,9,21,2,1,0,25,3,1,1,9,0,0,10,1,3,0,0.339,0.423,0.403,0.826
1074,안익훈,2016,LG,CF,1996-02-12,176,70,21,0.02,68,52,45,13,12,0,1,0,14,4,1,1,6,0,0,9,0,1,0,0.267,0.353,0.311,0.664
1075,안익훈,2018,LG,CF,1996-02-12,176,70,23,-0.7,62,135,123,13,27,4,0,0,31,10,0,1,8,1,0,12,4,2,1,0.22,0.271,0.252,0.523
1076,김민우,2014,KIA,SS,1979-03-21,184,84,36,0.87,87,210,167,34,42,10,0,3,61,15,7,2,36,1,0,46,2,6,0,0.252,0.387,0.365,0.753
1077,김민우,2015,KIA,2B,1979-03-21,184,84,37,-0.21,90,315,269,28,70,16,1,6,106,34,8,3,21,1,0,75,3,21,3,0.26,0.313,0.394,0.7070000000000001
1078,김민우,2016,KIA,2B,1979-03-21,184,84,38,-0.26,19,47,41,3,8,1,0,0,9,4,1,0,5,0,0,12,1,1,0,0.195,0.28300000000000003,0.22,0.502
1079,정주현,2018,LG,2B,1990-10-13,176,76,29,0.85,115,339,303,48,79,14,2,6,115,31,18,3,27,2,0,68,9,6,1,0.261,0.324,0.38,0.7040000000000001
1080,정주현,2013,LG,2B,1990-10-13,176,76,24,0.34,61,104,83,21,18,4,2,0,26,15,10,4,16,0,0,19,1,4,1,0.217,0.34,0.313,0.653
1081,정주현,2019,LG,2B,1990-10-13,176,76,30,0.01,129,425,376,53,87,19,2,2,116,27,15,6,31,1,0,91,10,16,1,0.231,0.29100000000000004,0.309,0.6
1082,정주현,2011,LG,CF,1990-10-13,176,76,22,-0.01,15,21,18,6,3,0,0,0,3,2,2,0,3,0,0,4,1,0,0,0.16699999999999998,0.28600000000000003,0.16699999999999998,0.452
1083,정주현,2012,LG,2B,1990-10-13,176,76,23,-0.05,18,25,23,5,4,0,0,0,4,1,4,1,2,0,0,9,0,0,0,0.174,0.24,0.174,0.414
1084,정주현,2010,LG,2B,1990-10-13,176,76,21,-0.06,8,11,9,0,2,0,0,0,2,2,1,1,1,0,0,4,0,0,1,0.222,0.273,0.222,0.495
1085,정주현,2009,LG,2B,1990-10-13,176,76,20,-0.1,6,11,11,2,1,0,0,1,4,1,0,0,0,0,0,7,0,0,0,0.091,0.091,0.364,0.455
1086,정주현,2017,LG,CF,1990-10-13,176,76,28,-0.25,15,9,8,2,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0.0,0.0,0.0,0.0
1087,정주현,2016,LG,2B,1990-10-13,176,76,27,-0.67,99,257,225,30,50,12,1,1,67,22,5,5,28,0,0,66,1,2,2,0.222,0.306,0.298,0.604
1088,김민식,2018,KIA,C,1989-06-28,180,80,30,0.84,125,365,310,53,76,9,3,6,109,37,5,2,39,3,0,63,8,11,2,0.245,0.333,0.35200000000000004,0.685
1089,김민식,2019,KIA,C,1989-06-28,180,80,31,-0.14,53,116,96,6,16,2,0,0,18,14,2,0,15,3,0,29,1,0,2,0.16699999999999998,0.293,0.188,0.481
1090,발디리스,2016,삼성,3B,1983-01-05,185,90,34,0.84,44,190,154,24,41,6,0,8,71,33,0,0,31,2,0,17,9,0,3,0.266,0.39,0.461,0.851
1091,김회성,2015,한화,3B,1985-12-04,190,92,31,0.79,83,268,225,36,47,10,2,16,109,35,2,4,28,10,0,58,4,3,2,0.209,0.321,0.484,0.805
1092,김회성,2014,한화,3B,1985-12-04,190,92,30,0.36,59,162,140,21,33,8,1,6,61,18,0,0,14,4,0,45,4,3,1,0.236,0.321,0.436,0.757
1093,김회성,2018,한화,3B,1985-12-04,190,92,34,0.34,58,102,85,15,22,5,0,4,39,17,1,0,11,3,0,26,3,3,0,0.259,0.364,0.459,0.823
1094,김회성,2017,한화,1B,1985-12-04,190,92,33,0.18,54,103,85,10,20,4,0,3,33,13,0,0,13,2,0,24,3,1,2,0.235,0.343,0.388,0.731
1095,김회성,2019,한화,1B,1985-12-04,190,92,35,0.17,58,117,104,7,24,4,0,3,37,18,2,1,11,0,0,24,1,1,1,0.231,0.302,0.35600000000000004,0.6579999999999999
1096,김회성,2011,한화,3B,1985-12-04,190,92,27,-0.01,37,59,49,5,7,3,0,2,16,6,0,0,5,3,0,19,2,1,1,0.14300000000000002,0.259,0.327,0.585
1097,김회성,2009,한화,3B,1985-12-04,190,92,25,-0.14,20,32,28,3,4,2,0,0,6,1,0,0,1,3,0,12,2,0,0,0.14300000000000002,0.25,0.214,0.464
1098,김회성,2016,한화,1B,1985-12-04,190,92,32,-0.18,28,58,45,12,9,0,0,1,12,8,0,0,9,2,0,17,1,0,2,0.2,0.345,0.267,0.612
1099,김회성,2010,한화,3B,1985-12-04,190,92,26,-0.31,11,19,17,0,0,0,0,0,0,0,0,0,2,0,0,7,1,0,0,0.0,0.105,0.0,0.105
1100,김호령,2016,KIA,CF,1992-04-30,178,80,25,0.78,124,514,453,72,121,18,3,8,169,41,19,10,36,10,0,104,7,13,2,0.267,0.333,0.373,0.706
1101,김호령,2017,KIA,CF,1992-04-30,178,80,26,0.38,98,105,90,31,24,6,1,1,35,11,3,2,9,2,0,23,0,3,1,0.267,0.343,0.389,0.732
1102,김호령,2015,KIA,CF,1992-04-30,178,80,24,-0.64,103,283,257,31,56,10,2,1,73,21,11,2,15,5,0,83,2,6,0,0.218,0.274,0.284,0.5579999999999999
1103,김재현,2016,SK,LF,1987-11-07,174,70,30,0.78,100,193,168,27,54,5,5,1,72,18,13,7,11,5,0,41,1,8,1,0.321,0.378,0.429,0.807
1104,김재현,2018,SK,LF,1987-11-07,174,70,32,0.33,53,77,65,19,18,1,1,1,24,5,7,1,9,3,0,17,0,0,0,0.277,0.39,0.369,0.759
1105,김재현,2013,SK,RF,1987-11-07,174,70,27,0.28,33,42,36,12,10,2,1,0,14,6,11,2,4,0,0,8,1,1,1,0.278,0.342,0.389,0.73
1106,김재현,2019,SK,CF,1987-11-07,174,70,33,0.13,83,49,42,29,12,2,1,0,16,2,13,6,4,0,0,11,0,3,0,0.28600000000000003,0.348,0.381,0.7290000000000001
1107,김재현,2014,SK,CF,1987-11-07,174,70,28,-0.03,60,28,25,12,5,1,0,0,6,6,8,1,0,2,0,10,0,0,1,0.2,0.25,0.24,0.49
1108,김재현,2008,SK,RF,1987-11-07,174,70,22,-0.07,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0
1109,김재현,2017,SK,LF,1987-11-07,174,70,31,-0.16,14,4,4,3,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0.0,0.0,0.0,0.0
1110,김재현,2015,SK,CF,1987-11-07,174,70,29,-0.18,46,20,19,13,2,0,1,0,4,0,7,1,0,1,0,6,0,0,0,0.105,0.15,0.211,0.361
1111,김재현,2012,SK,RF,1987-11-07,174,70,26,-0.45,84,93,89,22,19,4,0,0,23,5,12,5,0,0,0,18,2,4,0,0.213,0.214,0.258,0.472
1112,한나한,2015,LG,DH,1980-03-04,189,91,36,0.76,32,126,107,17,35,9,0,4,56,22,0,0,12,3,0,31,4,1,3,0.327,0.4,0.523,0.923
1113,맥스웰,2016,롯데,CF,1983-11-06,192,102,34,0.75,23,99,80,14,23,3,1,4,40,16,2,2,15,3,0,25,0,0,1,0.28800000000000003,0.414,0.5,0.914
1114,강로한,2019,롯데,2B,1992-05-13,182,76,28,0.74,104,306,288,38,69,15,6,4,108,25,7,1,13,3,0,107,3,1,1,0.24,0.279,0.375,0.654
1115,강로한,2015,롯데,2B,1992-05-13,182,76,24,-0.07,22,8,8,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0.125,0.125,0.125,0.25
1116,김대우,2013,롯데,DH,1984-07-26,190,94,30,0.73,69,216,180,23,43,15,2,4,74,27,4,3,33,2,1,66,4,0,1,0.239,0.361,0.411,0.772
1117,김대우,2014,롯데,LF,1984-07-26,190,94,31,-0.11,18,26,25,0,6,0,0,0,6,2,1,0,1,0,0,12,0,0,0,0.24,0.269,0.24,0.509
1118,김대우,2012,롯데,DH,1984-07-26,190,94,29,-0.17,6,7,7,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0.0
1119,김대우,2017,롯데,DH,1984-07-26,190,94,34,-0.24,12,22,20,1,4,2,0,0,6,4,0,0,1,0,0,10,0,1,0,0.2,0.238,0.3,0.5379999999999999
1120,김대우,2015,롯데,1B,1984-07-26,190,94,32,-0.68,39,100,92,9,16,1,1,3,28,9,3,1,5,1,0,39,2,2,0,0.174,0.225,0.304,0.529
1121,심우준,2017,KT,3B,1995-04-28,183,75,23,0.73,103,303,286,38,82,15,2,4,113,26,18,5,8,4,0,58,4,4,1,0.287,0.314,0.395,0.71
1122,심우준,2016,KT,SS,1995-04-28,183,75,22,-0.22,122,251,236,36,57,9,1,3,77,17,17,1,8,0,0,40,5,5,2,0.242,0.264,0.326,0.591
