,0,1,2,3,4,5,6,7,8,9,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,10,11
2,4구, ,4구, ,우비, , ,중비, ,,2,0,0,0,0.000,양준혁,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
3,좌비, ,유비, , ,중비, ,우안, ,,4,1,0,0,0.375,심정수,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
4, , , , , , , , , ,,0,0,0,0,0.000,강명구,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
5, , , , , , , , , ,,0,0,0,0,0.000,이태호,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
6, ,사구, ,삼진, ,2땅, ,4구, ,,2,0,0,0,0.600,박진만,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
7, , , , , , , , , ,,0,0,0,0,0.000,김재걸,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
8, ,2유병, ,중안, ,유안, ,좌비, ,,4,2,0,0,0.222,조영훈,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
9, ,2비, ,삼진, ,좌비, , , ,,3,0,0,0,0.000,진갑용,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
10, , , , , , , , ,4구,,0,0,0,0,0.000,김대익,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
11, , , , , , , , , ,,0,0,0,0,1.000,이정식,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
12, , ,중안,우안, , ,2땅, , ,,3,2,0,0,0.667,김창희,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
13, , , , , , , , ,2땅,,1,0,0,0,0.500,박종호,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
14, , ,투희번,삼진, , ,중비, ,삼진,,3,0,0,0,0.286,신명철,구장 : 시민,"관중 : 8,702",2007.04.07(토),개시 : 17:01,경기시간 : 2:58,삼성,두산,,
0,삼진, ,2땅, ,4구, ,1희번, , ,,2,0,0,0,0.200,박현승,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
1, , , , , , , ,투땅, ,,1,0,0,0,0.000,이원석,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
2,삼진, , ,1땅,1비, , , , ,,3,0,0,0,0.000,황동채,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
3, , , , , , ,2땅,2땅, ,,2,0,0,0,0.167,정수근,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
4,삼진, , ,삼진, ,4구, , , ,,2,0,0,0,0.000,김승관,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
5, , , , , , ,좌2, ,삼진,,2,1,1,2,0.500,손광민,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
6, ,우비, ,좌안, ,4구,고4, ,유땅,,3,1,0,1,0.500,이대호,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
7, ,좌안, ,삼진, ,1땅,좌홈, ,좌안,,5,3,3,1,0.556,강민호,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
8, ,우중안, , ,3땅,중안,2땅, , ,,4,2,1,0,0.286,정보명,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
9, , , , , , , , ,중안,,1,1,0,0,1.000,문규현,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
10, ,3병, , ,삼진,1땅, ,사구,포파,,4,0,0,0,0.000,이인구,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
11, , ,1파, ,우안,1땅, ,4구, ,,3,1,0,0,0.167,박기혁,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
12, , ,2땅, ,좌안, ,좌안,투희번, ,,3,2,0,1,0.500,이승화,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,롯데,현대,,
0,2땅, ,중안, ,삼진, ,2땅, , ,,4,1,0,0,0.250,송지만,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
1,투직, ,투희번, ,중비, ,투병, , ,,3,0,0,0,0.000,서한규,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
2,2땅, ,3땅, ,좌비, , ,2땅, ,,4,0,0,0,0.000,이택근,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
3, ,2땅,삼진, , ,3땅, ,중비, ,,4,0,0,0,0.125,브룸바,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
4, ,중안, ,우안, ,삼진, ,3실, ,,4,2,0,1,0.250,정성훈,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
5, ,좌비, ,투희번, ,사구, , , ,,1,0,0,0,0.000,유한준,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
6, , , , , , , ,삼진, ,,1,0,0,0,0.000,강병식,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
7, ,중안, ,우2, ,4구, , ,1땅,,3,2,1,0,0.429,이숭용,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
8, ,유땅, ,좌비, , , , , ,,2,0,0,0,0.250,김동수,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
9, , , , , ,2땅, , , ,,1,0,0,0,0.000,홍원기,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
10, , , , , , , , ,삼진,,1,0,0,0,0.000,허준,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
11, , ,3실,유땅, , , , , ,,2,0,0,0,0.000,채종국,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
12, , , , , , ,2안, , ,,1,1,0,0,0.800,전준호,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
13, , , , , , , , ,중비,,1,0,0,0,0.000,지석훈,구장 : 수원,"관중 : 4,413",2007.04.07(토),개시 : 17:00,경기시간 : 3:27,현대,롯데,,
0,우비,좌비, ,중안, , ,중비, ,유땅,,5,1,0,0,0.091,김강민,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
1,삼진,삼진, ,삼진, , ,좌비, ,4구,,4,0,0,0,0.222,박재상,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
2,4구, ,우홈,좌비, , ,1직, ,2땅,,4,1,1,1,0.200,김재현,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
3,사구, ,삼진, , , , , , ,,1,0,0,0,0.200,박경완,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
4, , , , ,삼진, , ,우비, ,,2,0,0,0,0.000,정상호,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
5,유비, ,좌홈, ,3땅, , ,유실, ,,4,1,1,1,0.300,박재홍,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
6, ,2안,2땅, ,1땅, , , , ,,3,1,0,0,0.286,박정권,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
7, , , , , , , ,우중안, ,,1,1,0,0,1.000,김재구,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
8, ,좌안,중안, , ,2비, ,2비, ,,4,2,0,0,0.250,최정,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
9, ,포파,우비, , ,2땅, , , ,,3,0,0,0,0.000,이대수,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
10, , , , , , , ,삼진, ,,1,0,0,0,0.500,이재원,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
11, , , , , , , , , ,,0,0,0,0,0.000,김태균,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
12, ,유안, ,유땅, ,2파, , ,유직,,4,1,0,0,0.222,정근우,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,SK,한화,,
0,4구,우안, ,유땅, , ,2땅, , ,,3,1,1,1,0.333,고동진,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
1,4구,유땅, , ,3파, ,우안, , ,,3,1,0,1,0.125,이영우,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
2,좌홈, ,우안, ,삼진, ,유비, , ,,4,2,3,1,0.400,크루즈,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
3,우비, ,중비, ,4구, ,4구, , ,,2,0,0,0,0.000,김태균,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
4,3땅, ,2병, ,우안, ,좌비, , ,,4,1,0,0,0.333,이도형,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
5, , , , , , , , , ,,0,0,0,0,0.000,신경현,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
6,삼진, , ,사구,3땅, , ,중비, ,,3,0,0,0,0.125,이범호,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
7, ,중비, ,우파, ,투땅, ,사구, ,,3,0,0,0,0.000,조원우,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
8, ,1안, ,3번, ,우안, ,2유병, ,,4,2,0,1,0.333,한상훈,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
9, ,좌안, ,4구, ,32병, , , ,,2,1,0,0,0.429,김민재,구장 : 대전,"관중 : 4,048",2007.04.07(토),개시 : 17:00,경기시간 : 3:03,한화,SK,,
0,좌안, ,삼진, ,4구, ,2땅, ,삼진,,4,1,0,1,0.273,이종욱,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
1,4구, ,삼진, ,삼진, ,삼진, , ,,3,0,0,0,0.182,고영민,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
2,3땅, , ,2땅,중안, , ,4구, ,,3,1,1,1,0.333,김현수,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
3,유2병, , ,삼진,2땅, , ,우안, ,,4,1,0,0,0.231,김동주,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
4, ,4구, ,중안, ,우비, ,우희비, ,,2,1,1,0,0.500,홍성흔,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
5, ,유땅, ,3땅, ,1파, ,3비, ,,4,0,0,0,0.154,안경현,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
6, ,삼진, , ,4구,유땅, , , ,,2,0,0,0,0.111,강동우,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
7, , , , , , , , , ,,0,0,0,0,0.000,윤석민,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
8, , , , , , , ,중비, ,,1,0,0,0,0.000,장원진,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
9, ,2직, , ,유땅, ,삼진, , ,,3,0,0,1,0.273,안상준,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
10, , , , , , , , ,유땅,,1,0,0,0,0.000,나주환,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
11, , ,2땅, ,우중홈, ,3안, ,유비,,4,2,2,1,0.400,윤재국,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,두산,삼성,,
0,투유안, ,4구, ,중안, ,삼진, , ,,3,2,0,2,0.400,신명철,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
1,유땅, ,사구, ,4구, ,3안, , ,,2,1,0,0,0.100,조동찬,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
2,4구, ,3희번, ,좌희비, ,2땅, , ,,1,0,1,1,0.000,양준혁,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
3,사구, ,우희비, ,32병, ,중비, , ,,2,0,1,0,0.300,심정수,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
4, , , , , , , , , ,,0,0,0,0,0.000,이태호,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
5,좌안, ,삼진, , ,1파, ,유땅, ,,4,1,2,0,0.444,박진만,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
6,2유병, , ,우안, ,4구, ,중비, ,,3,1,0,1,0.083,박한이,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
7, ,2땅, ,3땅, ,삼진, ,좌안, ,,4,1,0,1,0.500,김창희,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
8, ,유땅, ,2유병, ,좌홈, ,4구, ,,3,1,2,1,0.111,진갑용,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
9, , , , , , , , , ,,0,0,0,0,1.000,이정식,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
10, ,3땅, , ,중안, , , , ,,2,1,0,0,0.500,박정환,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
11, , , , , ,유땅, ,우안, ,,2,1,1,1,0.273,조영훈,구장 : 시민,"관중 : 12,000",2007.04.08(일),개시 : 14:01,경기시간 : 3:20,삼성,두산,,
0,4구, ,사구, ,4구,3땅, ,2비, ,,2,0,0,1,0.077,김강민,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
1,삼진, ,좌중안, ,우비, ,2땅, ,4구,,4,1,1,1,0.231,박재상,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
2,우안, ,좌안, ,우비, , , , ,,3,2,1,0,0.571,이재원,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
3, , , , , , ,좌안, ,투희번,,1,1,0,0,0.375,박정권,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
4,유땅, ,중비, ,4구, ,우안, ,3비,,4,1,0,0,0.286,박재홍,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
5, , , , , , , , , ,,0,0,0,0,0.000,조동화,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
6, ,삼진,중안, ,삼진, , , , ,,3,1,1,0,0.333,박연수,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
7, , , , , , ,우비, ,고4,,1,0,0,0,0.167,김재현,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
8, ,3땅,삼진, , , , , , ,,2,0,0,0,0.000,정상호,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
9, , , , , ,삼진,중비, ,4구,,2,0,0,0,0.143,박경완,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
10, ,삼진, ,좌비, ,삼진, ,3땅,투땅,,5,0,0,0,0.154,최정,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
11, , ,4구,유땅, ,4구, ,좌홈, ,,2,1,1,2,0.273,정근우,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
12, , ,1희번,우비, ,중안, ,포파, ,,3,1,0,0,0.125,이대수,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,SK,한화,,
0,투땅, ,투땅, ,1희번, ,우비, ,고4,,3,0,0,0,0.222,고동진,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
1,좌비, , ,중안,4구, , , , ,,2,1,0,1,0.200,이영우,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
2, , , , , , , ,좌중2, ,,1,1,0,1,0.500,김인철,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
3, , , , , , , , ,4구,,0,0,0,0,0.500,백재호,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
4,삼진, , , , , , , , ,,1,0,0,0,0.364,크루즈,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
5, , , ,중안,유2병, , ,2비,유비,,4,1,0,0,0.077,조원우,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
6, ,3땅, ,좌안, ,삼진, ,우중2, ,,4,2,2,0,0.182,김태균,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
7, ,1비, ,유2병, ,좌비, ,유땅, ,,4,0,0,0,0.231,이도형,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
8, ,좌중홈, ,고4, ,중비, ,삼진, ,,3,1,1,1,0.182,이범호,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
9, ,우비, ,유땅, , ,중비, , ,,3,0,0,0,0.000,신경현,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
10, , , , , , , , ,사구,,0,0,0,0,0.000,김태완,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
11, , , , , , , , , ,,0,0,0,0,0.000,백승룡,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
12, , ,1땅, ,4구, ,투직, ,1희번,,2,0,0,0,0.250,한상훈,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
13, , ,3직, ,우중안, ,중안, ,유땅,,4,2,0,0,0.455,김민재,구장 : 대전,"관중 : 4,102",2007.04.08(일),개시 : 14:02,경기시간 : 3:39,한화,SK,,
0,삼진,2땅, ,2땅, , ,우안, , ,,4,1,0,1,0.231,이용규,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
1, , , , , , , ,4구, ,,0,0,0,0,0.000,조경환,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
2, , , , , , , , , ,,0,0,0,0,0.000,이호신,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
3,3파,삼진, , ,2땅, ,투희번,삼진, ,,4,0,0,0,0.231,이종범,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
4,우안, ,4구, ,중비, ,우홈, ,우비,,4,2,2,2,0.300,장성호,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
5,4구, ,1땅, ,2땅, ,좌비, , ,,3,0,0,1,0.222,서튼,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
6, , , , , , , , ,삼진,,1,0,0,0,0.000,김원섭,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
7,좌안, ,좌비, , ,3땅,삼진, ,우중안,,5,2,1,0,0.444,이재주,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
8,유안, ,유땅, , ,삼진, ,우안,2땅,,5,2,0,1,0.333,홍세완,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
9,좌안, , ,유땅, ,4구, ,투희번, ,,2,1,1,0,0.286,이현곤,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
10,3땅, , ,유땅, ,좌안, ,좌안, ,,4,2,1,0,0.364,김상훈,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
11, , , , , , , , , ,,0,0,0,0,0.000,김연훈,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
12, , , , , , , , , ,,0,0,0,0,0.000,차일목,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
13, ,3땅, ,좌안, ,중비, ,4구, ,,3,1,0,0,0.222,김종국,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,KIA,LG,,
0,중비, ,중비, ,우비, ,우비, , ,,4,0,0,0,0.286,권용관,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
1,유땅, ,2비, , ,사구, , , ,,2,0,0,1,0.000,박경수,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
2, , , , , , , ,중안, ,,1,1,0,0,0.143,이종열,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
3,좌중안, , ,삼진, ,우비, ,2땅, ,,4,1,0,0,0.250,박용택,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
4,2땅, , ,1비, ,우안, ,4구, ,,3,1,0,0,0.200,발데스,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
5, ,포파, ,3땅, , , , , ,,2,0,0,0,0.111,마해영,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
6, , , , , ,투3안, ,2유병, ,,2,1,0,0,0.333,이성열,구장 : 잠실,"관중 : 23,392",2007.04.08(일),개시 : 17:01,경기시간 : 3:27,LG,KIA,,
