,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
5, , , , , , , , , ,0,0,0,0,0.000,방승재,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
6,4구, , ,삼진,좌비, , ,삼진, ,3,0,0,0,0.231,이승준,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
7, , , , , , , , ,중비,1,0,0,0,0.175,임재철,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
8,우비, , ,좌중2, ,포파, , ,우중3,4,2,0,1,0.280,안경현,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
9, , , , , , , , , ,0,0,0,1,0.146,정원석,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
10, ,우비, ,二땅, ,유땅, , ,우안,4,1,0,1,0.276,김창희,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
11, ,4구, ,우안, ,중비, , ,좌안,3,2,2,1,0.213,홍원기,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
12, ,一땅, ,삼진, , ,유땅, ,二땅,4,0,0,0,0.238,강인권,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
13, , , , , , , , , ,0,0,0,0,1.000,용덕한,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
14, ,삼진, , ,二땅, ,좌비, , ,3,0,0,0,0.305,나주환,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
15, , , , , , , , ,一땅,1,0,1,0,0.278,최경환,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
16, , , , , , , , , ,0,0,0,0,0.000,백승훈,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,두산,삼성
0,三직, ,一땅, ,삼진, ,4구, ,三땅,4,0,0,0,0.310,박한이,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
1,사구, ,三땅, ,4구, ,二비, ,二땅,3,0,0,0,0.282,박종호,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
2,4구, , ,4구,투땅, ,삼진, , ,2,0,0,0,0.315,양준혁,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
3,좌비, , ,삼진, ,4구,삼진, , ,3,0,0,0,0.162,로페즈,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
4,좌비, , ,二땅, ,一땅, ,三직, ,4,0,0,0,0.295,강동우,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
5, ,삼진, ,좌안, ,좌안, ,우비, ,4,2,0,0,0.278,진갑용,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
6, ,유땅, ,유안, ,유땅, ,좌비, ,4,1,0,0,0.271,김한수,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
7, ,三땅, , , , , , , ,1,0,0,0,0.219,신동주,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
8, , , ,삼진, ,4구, , ,중안,2,1,0,0,0.290,김대익,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
9, , ,삼진, , , , , , ,1,0,0,0,0.188,김재걸,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
10, , , , ,二땅, , , , ,1,0,0,0,0.273,강명구,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
11, , , , , ,三땅, , , ,1,0,0,0,0.264,김종훈,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
12, , , , , , , , ,우비,1,0,0,0,0.103,박석민,구장 : 시민,"관중 : 5,321",2004.10.05(화),개시 : 18:32,경기시간 : 3:04,삼성,두산
0,二땅, ,중안,유비, ,우비, , , ,4,1,0,1,0.257,정수근,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
1, , , , , , , ,삼진, ,1,0,0,0,0.000,조효상,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
2,삼진, ,4구,一파, , ,삼진, , ,3,0,0,1,0.242,박남섭,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
3, , , , , , , ,삼진, ,1,0,0,0,0.244,김태균,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
4,우안, ,4구,좌비, , , , , ,2,1,0,1,0.300,라이온,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
5, , , , , , ,우안, , ,1,1,0,0,0.278,박정태,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
6, , , , , , , ,좌비, ,1,0,0,1,0.179,이계성,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
7,三땅, ,좌안, ,二땅, ,삼진, , ,4,1,2,1,0.314,페레즈,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
8, , , , , , , , ,유비,1,0,0,0,0.300,김만윤,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
9, ,우비,4구, ,중비, ,4구, , ,2,0,0,2,0.248,이대호,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
10, , , , , , , , ,삼진,1,0,0,0,0.000,조인신,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
11, ,중안,우안, ,우비, ,중안, , ,4,3,3,1,0.284,손인호,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
12, , , , , , , , ,우안,1,1,0,0,0.219,박현승,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
13, ,삼진,삼진, , ,중비,4구, ,투땅,4,0,0,0,0.222,김승관,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
14, ,삼진,우안, , ,삼진,중안, , ,4,2,3,0,0.203,박기혁,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
15, , ,유땅/ 우비, , ,유안,二땅, , ,4,1,0,0,0.211,최준석,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,롯데,LG
0,유비, ,삼진, , , , , , ,2,0,0,0,0.152,유지현,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
1, , , , , ,삼진, ,삼진, ,2,0,0,0,0.235,권용관,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
2,사구, ,삼진, , ,삼진, , ,포파,3,0,0,1,0.257,최동수,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
3,우안, ,삼진, , ,우비, , ,중안,4,2,0,0,0.323,이병규,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
4, , , , , , , , , ,0,0,0,0,0.000,이학준,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
5,유땅, , ,중비, , ,一땅, ,三파,4,0,0,0,0.300,김재현,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
6,좌안, , ,중비, , ,우비, ,좌2,4,2,1,0,0.254,조인성,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
7, , , , , , , , , ,0,0,0,0,0.235,박기남,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
8,삼진, , ,삼진, , ,삼진, ,4구,3,0,0,0,0.161,최길성,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
9, , , , , , , , , ,0,0,0,0,0.103,오태근,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
10, ,삼진, , ,우비, , ,좌비,삼진,4,0,0,0,0.083,김태완,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
11, ,좌비, , ,二땅, , ,유땅, ,3,0,0,0,0.242,한규식,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
12, ,삼진, , , , , , , ,1,0,0,0,0.129,이용규,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
13, , , , ,삼진, , , , ,1,0,0,0,0.242,김상현,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
14, , , , , , , ,우안, ,1,1,0,0,0.091,이대형,구장 : 잠실,"관중 : 8,429",2004.10.05(화),개시 : 18:30,경기시간 : 2:35,LG,롯데
0,4구, , ,二땅, ,중비, , , ,2,0,0,0,0.296,정경배,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
1, , , , , , , ,삼진, ,1,0,0,0,0.200,김원,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
2, , , , , , , , , ,0,0,0,0,0.165,이대수,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
3,二유병, , ,투땅, ,삼진, , , ,3,0,0,0,0.260,김민재,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
4, , , , , , , , ,一땅,1,0,0,0,0.320,김기태,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
5,유땅, , ,4구, , ,三파, ,좌중2,3,1,0,2,0.295,박경완,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
6, ,좌비, ,좌중2, , ,좌홈, ,좌안,4,3,2,1,0.280,이호준,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
7, ,二땅, ,유비, , ,우2, , ,3,1,0,0,0.273,조중근,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
8, , , , , , , , ,우안,1,1,1,0,0.239,조경환,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
9, ,삼진, , ,좌비, ,유비, ,좌비,4,0,0,0,0.261,브리또,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
10, , ,좌안, ,투땅, ,一땅, ,三땅,4,1,0,0,0.277,조원우,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
11, , ,우비, ,二땅, , , , ,2,0,0,0,0.160,강성우,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
12, , , , , , , ,二땅, ,1,0,0,0,0.191,강혁,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
13, , , , , , , , , ,0,0,0,0,0.200,최경철,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
14, , ,유병, , ,중비, ,삼진, ,3,0,0,0,0.120,김강민,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,SK,현대
0,우비, ,좌2,좌안, ,좌안, ,우비, ,5,3,1,1,0.265,송지만,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
1,二땅, ,4구,4구, ,좌비, ,二땅, ,3,0,0,1,0.292,전준호,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
2,4구, ,중안,4구, ,4구, , , ,1,1,0,1,0.343,브룸바,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
3,삼진, ,사구,유비, ,삼진, , , ,3,0,1,1,0.293,이숭용,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
4, ,좌비,중홈,삼진, , ,좌비, , ,4,1,4,1,0.256,심정수,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
5, ,二비,二땅, ,삼진, , , , ,3,0,0,0,0.296,전근표,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
6, , , , , , ,삼진, , ,1,0,0,0,0.211,이택근,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
7, , , , , , , , , ,0,0,0,0,0.125,정수성,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
8, ,유비,三땅, ,三땅, ,좌비, , ,4,0,0,0,0.286,박진만,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
9, , ,三땅,4구,二비, , ,좌비, ,3,0,0,1,0.251,김동수,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
10, , ,좌2,삼진, ,二땅, ,중안, ,4,2,0,1,0.275,채종국,구장 : 수원,"관중 : 1,585",2004.10.05(화),개시 : 18:30,경기시간 : 2:47,현대,SK
