,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
7, ,4구, ,유실, ,1땅, , ,중안,5,2,0,1,0.154,채종범,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, ,좌안, ,2땅
8, ,우비, ,삼진, , ,삼진, , ,3,0,0,0,0.233,나주환,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
9, , , , , , , , ,좌비,1,0,0,0,0.190,김재현,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
10, , , , , , , , , ,0,0,0,0,0.000,가득염,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
11, , , , , , , , , ,0,0,0,0,0.000,조영민,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
12, , , , , , , , , ,1,0,0,0,0.000,김원형,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, ,삼진, , 
13, , , , , , , , , ,1,1,2,1,0.400,정상호,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , ,좌홈
14, , , , , , , , , ,0,0,0,0,0.000,조웅천,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
15, ,4구, ,3땅, , ,3땅, , ,2,0,1,0,0.053,김강민,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, , , , 
16, , , , , , , , ,중홈,2,1,3,1,0.194,이진영,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, ,중비, ,4구
17, ,투땅, ,유땅, , ,우비, ,우안,6,1,0,0,0.182,박재상,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,SK,우리, ,중비, ,중희번
0,좌홈, ,중비, ,중안, ,좌안,삼진, ,6,3,1,2,0.286,이택근,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, ,3땅, ,4구
1,1땅, ,투병, ,유비, , , , ,3,0,0,0,0.381,조재호,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , , , 
2, , , , , , ,우비, , ,1,0,0,0,0.333,강정호,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , , , 
3, , , , , , , , ,1땅,2,0,0,0,0.231,강병식,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , ,사구,투땅
4,2파, , ,좌안, ,1파,4구, ,3비,5,1,0,0,0.286,정성훈,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , ,투땅, 
5,2땅, , ,우안, ,중안,우중안, ,유땅,6,3,2,0,0.351,브룸바,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , ,삼진, 
6, ,삼진, ,포병, ,2비,우비, , ,6,1,0,0,0.267,송지만,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK,2땅, ,우중안, 
7, ,4구, ,4구, ,우안, ,중홈, ,2,2,1,1,0.351,이숭용,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , , , 
8, , , , , , , , , ,2,0,0,0,0.286,유재신,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK,포파, ,삼진, 
9, ,삼진, ,삼진, ,우비, ,2땅, ,4,0,0,0,0.259,강귀태,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , , , 
10, , , , , , , , , ,2,0,0,0,0.182,김동수,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK,중비, , ,유땅
11, ,2비, , ,삼진, ,1번, , ,3,0,0,0,0.257,김일경,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, , , , 
12, , , , , , , ,2땅, ,3,1,0,0,0.429,전근표,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, ,삼진, ,중안
13, , ,4구, ,포파, ,중안,2실, ,5,2,0,1,0.289,황재균,구장 : 목동,"관중 : 1,629",2008.04.11(금),개시 : 18:30,경기시간 : 4:54,우리,SK, ,투땅, ,중안
0,좌중안, ,삼진, ,삼진, , , , ,3,1,0,1,0.231,이대형,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
1, , , , , , , ,중안,우비,2,1,0,0,0.400,김준호,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
2,유땅, ,유땅, ,우비, , ,2땅, ,4,0,0,0,0.182,박용근,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
3,2땅, ,4구, , ,1땅, ,투번, ,3,0,1,0,0.273,박용택,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
4,유땅, ,2땅, , ,2땅, ,유땅, ,4,0,0,0,0.250,최동수,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
5, ,유땅, ,유안, ,3땅, , ,중비,4,1,0,0,0.318,이종열,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
6, ,삼진, ,좌비, , ,4구, ,2땅,3,0,0,0,0.143,이성열,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
7, ,좌안, ,2비, , ,좌비, , ,3,1,0,0,0.256,조인성,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
8, , , , , , , , ,좌안,1,1,0,1,0.500,김정민,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
9, ,우안, ,3땅, , ,2땅, ,좌홈,4,2,2,1,0.186,김상현,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
10, ,유땅, , ,좌비, , , , ,2,0,0,0,0.194,권용관,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
11, , , , , , ,3직, , ,1,0,0,0,0.227,서동욱,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
12, , , , , , , , ,4구,0,0,0,0,0.120,박경수,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,LG,두산,,,,
0,중안,우안, ,유비, ,우2, ,유땅, ,5,3,1,3,0.279,이종욱,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
1,2안,중안, ,우안, ,중2, ,좌중안, ,5,5,3,1,0.324,김현수,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
2,4구,좌홈, ,삼진, ,중비, ,우비, ,4,1,3,1,0.278,고영민,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
3,우비,좌홈, , ,우비, ,우비, , ,4,1,1,1,0.256,김동주,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
4, , , , , , , , , ,0,0,0,0,0.258,오재원,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
5,유비,중비, , ,삼진, ,좌안, , ,4,1,0,0,0.368,홍성흔,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
6, , , , , , , , , ,0,0,0,0,0.000,전상렬,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
7,4구, ,좌비, ,4구, ,2병, , ,2,0,0,0,0.172,최준석,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
8, , , , , , , , , ,0,0,0,0,0.125,정원석,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
9,1파, ,2땅, ,3땅, , ,우안, ,4,1,0,0,0.242,이대수,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
10, , , , , , , , , ,0,0,0,1,0.000,김재호,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
11, ,1파,좌비, , ,투땅, ,포땅, ,4,0,0,0,0.111,채상병,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
12, ,우비, ,2땅, ,중비, , , ,3,0,0,0,0.206,민병헌,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
13, , , , , , , ,중안, ,1,1,0,1,0.250,유재웅,구장 : 잠실,"관중 : 8,321",2008.04.11(금),개시 : 18:30,경기시간 : 2:46,두산,LG,,,,
0,삼진, ,좌안,중안, ,좌비, , ,2땅,5,2,1,0,0.308,이용규,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
1,4구, ,투희번,유땅, , ,4구, , ,1,0,0,0,0.083,강동우,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
2, , , , , , , , ,1파,1,0,0,0,0.190,나지완,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
3,유땅, ,우3, ,중안, ,중비, ,우홈,5,3,1,1,0.282,장성호,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
4,삼진, ,4구, ,삼진, ,32병, ,유비,4,0,0,0,0.190,최희섭,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
5, ,유땅,삼진, ,3땅, , ,3파, ,4,0,0,0,0.217,김원섭,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
6, ,중안, ,3땅,고4, , ,중안, ,3,2,0,0,0.268,이현곤,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
7, ,좌2, ,좌안,삼진, , ,4구, ,3,2,0,1,0.182,발데스,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
8, ,삼진, ,좌안, ,삼진, , , ,3,1,0,1,0.400,차일목,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
9, , , , , , , ,투땅, ,1,0,0,0,0.000,이재주,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
10, , , , , , , , , ,0,0,0,0,0.000,송산,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
11, ,삼진, ,투희번, ,우비, , , ,2,0,1,0,0.063,김종국,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
12, , , , , , , ,중비, ,1,0,0,0,0.364,김주형,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
13, , , , , , , , , ,0,0,0,0,0.364,김선빈,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,KIA,롯데,,,,
0,2땅, ,2유병, ,우비,우안, ,1땅, ,5,1,1,0,0.319,정수근,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
1,2땅, ,좌비, ,중안,4구, ,사구, ,3,1,0,0,0.326,김주찬,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
2,4구, , ,우안,2유병,4구, ,3땅, ,3,1,1,1,0.263,박현승,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
3,좌안, , ,4구, ,우비/ 투땅, , , ,3,1,0,1,0.349,이대호,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
4,1땅, , ,3파, ,4구,유땅, , ,3,0,0,1,0.237,가르시아,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
5, ,삼진, ,우중안, ,중3,유실, , ,4,2,2,2,0.405,강민호,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
6, , , , , , , , , ,0,0,0,0,0.000,최기문,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
7, ,우비, ,1땅, ,삼진,4구, , ,3,0,0,0,0.125,마해영,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
8, ,3좌안, ,좌중2, ,2안,삼진, , ,4,3,3,1,0.371,조성환,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
9, , ,중안,중비, ,우안,삼진, , ,4,2,0,1,0.250,박기혁,구장 : 사직,"관중 : 26,830",2008.04.11(금),개시 : 18:31,경기시간 : 3:19,롯데,KIA,,,,
0,3땅,유땅, , ,1비,삼진, , , ,4,0,0,0,0.289,신명철,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
1, , , , , , , , ,유땅,1,0,0,0,0.000,김재걸,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
2,우안, ,4구, ,2땅,삼진, , ,사구,3,1,0,1,0.235,최형우,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
3, , , , , , , , , ,0,0,0,0,0.154,조동찬,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
4,4구, ,삼진, , ,우안,삼진, ,좌비,4,1,0,2,0.209,양준혁,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
5,좌홈, ,32병, , ,좌안,우비, , ,4,2,3,2,0.333,심정수,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
6, , , , , , , , , ,0,0,0,0,0.111,강봉규,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
7,유땅, , ,좌안, ,좌중안,4구, , ,3,2,0,1,0.270,크루즈,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
8,유땅, , ,유2병, ,좌중안,삼진, , ,4,1,1,1,0.273,박진만,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
9, ,4구, ,2땅, ,중안, ,우비, ,3,1,1,0,0.276,박석민,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
10, ,삼진, , ,좌홈,우안, , , ,3,2,2,1,0.235,진갑용,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
11, , , , , , , ,2비, ,1,0,0,0,0.000,심광호,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
12, ,유땅, , ,2비,삼진, , , ,3,0,0,0,0.053,허승민,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
13, , , , , , , ,좌비, ,1,0,0,0,0.414,박한이,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,삼성,한화,,,,
0,삼진, ,삼진, ,우중2, , , , ,3,1,0,1,0.273,이여상,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
1, , , , , ,삼진, ,삼진, ,2,0,0,0,0.033,한상훈,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
2,유땅, , ,좌중2,우중2, ,삼진, ,유땅,5,2,1,1,0.270,이영우,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
3,우비, , ,1땅,1파, ,2땅, ,삼진,5,0,0,0,0.302,클락,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
4, ,삼진, ,좌중홈,유땅, ,삼진, ,삼진,5,1,2,1,0.280,김태균,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
5, ,3땅, ,4구, ,유실, ,2비, ,3,0,0,2,0.306,이범호,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
6, ,유땅, ,좌중2, ,중비, ,사구, ,3,1,1,0,0.242,김태완,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
7, , , , , , , , , ,0,0,0,1,0.000,오승택,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
8, , ,우안,3땅, , , , , ,2,1,0,0,0.200,조원우,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
9, , , , , ,야선, ,우비, ,2,0,0,0,0.174,추승우,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
10, , ,유병,삼진, , , , , ,2,0,0,0,0.200,이희근,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
11, , , , , ,좌안, , , ,1,1,1,0,0.250,이도형,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
12, , , , , , , ,4구, ,0,0,0,0,0.182,신경현,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
13, , ,4구, ,삼진,삼진, ,좌안, ,3,1,1,0,0.250,김민재,구장 : 대전,"관중 : 2,802",2008.04.11(금),개시 : 18:31,경기시간 : 3:38,한화,삼성,,,,
0,유땅, ,좌안,삼진, ,좌안, ,4구,2땅,5,2,1,2,0.222,이진영,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
1,좌안, ,3파, ,좌비,우안, ,1땅,유땅,6,2,0,0,0.277,정근우,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
2,좌비, ,우안, ,4구,중안, ,우안,4구,4,3,3,1,0.280,김재현,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
3,투땅, ,2유병, ,좌비,삼진, , , ,4,0,0,0,0.229,박정권,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
4, , , , , , , ,중안,삼진,2,1,0,1,0.200,이재원,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
5, ,좌2, ,우중2, , , , , ,2,2,0,1,0.353,박경완,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
6, , , , ,4구, ,좌홈,4구, ,1,1,1,3,0.455,정상호,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
7, ,4구, ,좌안,삼진, ,2땅,3안, ,4,2,2,0,0.385,최정,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
8, ,투희번, ,1파, ,좌안,중비,유땅, ,4,1,1,0,0.176,채종범,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
9, ,유땅, ,삼진, ,유2병,3땅,우안, ,5,1,2,0,0.182,모창민,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
10, ,2땅, , , , , , , ,1,0,0,0,0.167,조동화,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
11, , , ,4구, ,우중2, ,우중2, ,2,2,0,2,0.229,박재상,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
12, , , , , , , ,우비, ,1,0,0,0,0.050,김강민,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,SK,우리,,,,
0,4구,좌안, ,1비,중안, ,중비, , ,4,2,0,2,0.304,이택근,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
1,4구,1땅, ,우2,중비, ,우안, , ,4,2,0,2,0.400,조재호,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
2,4구,중안, ,사구,유땅, ,4구, , ,2,1,1,2,0.297,정성훈,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
3,좌희비,유땅, ,4구, ,유땅,삼진, , ,3,0,1,1,0.325,브룸바,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
4,4구, ,중비,우2, ,중안,유땅, , ,4,2,3,1,0.366,이숭용,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
5, , , , , , , , , ,0,0,0,0,0.429,전근표,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
6,우안, ,좌안,좌2, ,유땅, ,4구, ,4,3,2,2,0.333,황재균,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
7,중희비, ,좌중안,좌중안, , ,중안,2유병, ,4,3,2,1,0.750,전준호,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
8,유땅, ,우희비,투땅, , ,좌중홈,유땅, ,4,1,3,1,0.258,강귀태,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
9, ,좌중2, ,2비,2비, ,우안, , ,4,2,0,0,0.282,김일경,구장 : 목동,"관중 : 2,909",2008.04.12(토),개시 : 14:00,경기시간 : 3:39,우리,SK,,,,
0,2실, ,우안, , ,유땅,중3, ,3땅,5,2,1,1,0.246,이대형,구장 : 잠실,"관중 : 15,241",2008.04.12(토),개시 : 14:00,경기시간 : 3:35,LG,두산,,,,
1,사구, ,1유병, , ,좌비,삼진, , ,3,0,0,0,0.129,이성열,구장 : 잠실,"관중 : 15,241",2008.04.12(토),개시 : 14:00,경기시간 : 3:35,LG,두산,,,,
