,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2016년 08월 17일,39,35,13,11,2,0,0,9,9,2,1,3,2,0,1,1,0,254,마산
2016년 08월 18일,38,37,9,8,1,0,0,5,5,1,0,7,0,0,0,0,0,43,잠실
2016년 08월 18일,39,34,11,9,1,0,1,6,6,5,0,3,1,0,0,1,0,207,고척
2016년 08월 18일,41,38,13,11,1,0,1,5,5,1,1,10,0,1,1,0,0,136,인천
2016년 08월 18일,42,40,13,7,5,0,1,5,5,2,0,5,1,0,0,0,1,195,수원
2016년 08월 18일,44,33,9,5,3,0,1,4,3,9,0,11,4,0,2,3,2,164,사직
2016년 08월 19일,34,31,7,5,2,0,0,3,2,3,0,4,3,0,0,1,0,79,잠실
2016년 08월 19일,32,31,7,7,0,0,0,0,0,1,0,3,0,1,0,1,0,-49,고척
2016년 08월 19일,37,33,8,6,0,0,2,3,3,3,1,6,0,0,0,1,0,97,인천
2016년 08월 19일,43,38,11,6,2,0,3,6,6,5,0,2,0,0,0,1,0,256,수원
2016년 08월 19일,46,42,17,14,2,0,1,9,8,2,0,5,3,1,2,0,2,269,사직
2016년 08월 20일,45,32,12,7,4,0,1,13,12,8,1,2,0,0,4,0,0,405,잠실
2016년 08월 20일,38,29,8,7,0,0,1,6,5,7,0,3,3,0,2,1,0,196,고척
2016년 08월 20일,42,33,12,9,1,0,2,10,9,6,0,8,3,0,3,1,2,312,수원
2016년 08월 20일,35,28,6,3,2,0,1,3,3,5,1,8,1,0,1,0,1,108,광주
2016년 08월 20일,43,34,9,7,1,0,1,2,2,8,1,5,3,4,0,2,1,111,사직
2016년 08월 21일,40,37,9,7,1,0,1,4,4,2,1,7,1,0,0,0,1,80,잠실
2016년 08월 21일,30,28,7,5,2,0,0,2,2,1,0,7,1,1,1,1,0,35,고척
2016년 08월 21일,43,39,14,11,3,0,0,6,6,3,0,2,0,0,1,1,0,182,수원
2016년 08월 21일,40,34,10,4,3,0,3,8,8,3,2,8,2,0,1,1,0,295,광주
2016년 08월 21일,38,27,5,4,1,0,0,4,3,9,1,3,1,1,1,1,0,121,사직
2016년 08월 23일,42,35,7,6,1,0,0,5,5,5,0,6,1,0,2,1,1,55,잠실
2016년 08월 23일,13,12,1,1,0,0,0,0,0,1,0,3,0,0,0,1,0,-49,대전
2016년 08월 23일,44,37,13,10,2,1,0,9,8,5,1,7,0,0,1,0,1,227,대구
2016년 08월 23일,43,34,10,4,5,0,1,8,8,7,1,10,0,0,1,0,0,248,울산
2016년 08월 23일,41,34,12,7,2,0,3,12,12,6,0,7,2,0,1,0,2,386,마산
2016년 08월 24일,44,39,15,7,3,1,4,18,16,4,0,5,0,0,1,0,2,534,잠실
2016년 08월 24일,37,33,10,8,0,0,2,6,5,3,0,6,1,0,1,3,1,171,대전
2016년 08월 24일,37,35,9,6,2,0,1,3,3,2,0,5,1,0,0,1,0,90,대구
2016년 08월 24일,38,31,5,4,1,0,0,2,0,5,2,12,1,0,0,1,1,-61,울산
2016년 08월 24일,36,32,6,4,1,0,1,3,3,4,0,6,1,1,0,1,0,56,마산
2016년 08월 25일,11,11,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,-36,잠실
2016년 08월 25일,36,35,11,9,2,0,0,4,4,0,0,6,0,0,1,2,0,69,고척
2016년 08월 25일,30,29,5,4,1,0,0,0,0,0,0,8,0,0,1,2,1,-87,수원
2016년 08월 25일,32,31,5,4,0,0,1,1,1,1,0,7,0,0,0,1,0,-34,대전
2016년 08월 25일,35,30,7,5,1,0,1,6,6,5,0,5,1,0,0,0,0,151,광주
2016년 08월 26일,42,36,15,12,2,0,1,11,11,6,0,4,0,0,0,3,0,320,잠실
2016년 08월 26일,41,33,7,6,1,0,0,2,2,5,2,6,0,0,1,0,1,12,고척
2016년 08월 26일,37,32,10,7,2,0,1,5,5,4,0,9,1,0,1,0,1,155,수원
2016년 08월 26일,37,31,9,7,1,0,1,7,6,5,0,9,2,0,1,0,2,172,대전
2016년 08월 26일,,,,,,,,,,,,,,,,,,,광주
2016년 08월 27일,31,28,3,2,0,0,1,4,4,3,0,10,1,1,0,0,0,31,잠실
2016년 08월 27일,39,36,12,8,2,1,1,4,4,3,0,8,0,0,0,2,2,124,인천
2016년 08월 27일,45,43,20,12,3,2,3,13,13,1,0,4,0,0,1,0,0,535,대구
2016년 08월 27일,34,32,10,5,2,0,3,5,5,2,0,7,1,1,0,1,0,232,광주
2016년 08월 27일,37,32,6,3,0,0,3,6,6,4,0,9,0,0,1,0,0,153,마산
2016년 08월 28일,36,35,9,4,5,0,0,4,4,1,0,3,0,0,0,0,1,84,잠실
2016년 08월 28일,34,30,5,4,0,0,1,1,1,4,0,9,1,0,0,1,0,-13,인천
2016년 08월 28일,,,,,,,,,,,,,,,,,,,대구
2016년 08월 28일,38,33,6,6,0,0,0,0,0,4,1,5,0,0,0,0,0,-37,광주
2016년 08월 28일,,,,,,,,,,,,,,,,,,,마산
2016년 08월 30일,41,34,13,6,4,0,3,11,11,5,0,6,1,1,2,1,0,416,잠실
2016년 08월 30일,37,34,9,8,1,0,0,3,2,3,0,10,0,1,0,0,0,10,수원
2016년 08월 30일,38,33,11,7,4,0,0,8,7,4,0,4,0,1,1,1,0,213,대구
2016년 08월 30일,36,36,9,5,2,0,2,3,3,0,0,7,0,1,0,0,1,89,광주
2016년 08월 30일,43,35,14,12,1,0,1,8,7,5,2,9,2,1,1,1,1,258,사직
2016년 08월 31일,,,,,,,,,,,,,,,,,,,잠실
2016년 08월 31일,31,31,4,4,0,0,0,0,0,0,0,8,0,0,0,0,1,-114,수원
2016년 08월 31일,41,38,11,8,2,0,1,6,6,3,0,5,1,0,0,1,1,157,대구
2016년 08월 31일,44,35,14,9,4,0,1,7,6,4,2,5,1,0,3,1,1,289,광주
2016년 08월 31일,42,33,10,8,1,0,1,9,9,8,0,6,4,1,1,0,0,287,사직
2016년 09월 01일,31,27,7,7,0,0,0,1,1,3,0,5,0,1,1,2,0,16,잠실
2016년 09월 01일,34,30,9,3,4,2,0,8,7,2,0,8,0,1,2,2,0,204,고척
2016년 09월 01일,34,27,3,3,0,0,0,2,2,5,2,9,0,1,0,1,1,-56,대전
2016년 09월 01일,42,38,14,9,2,0,3,8,8,4,0,5,0,0,0,2,3,272,대구
2016년 09월 01일,39,31,8,7,1,0,0,2,2,5,0,8,0,1,3,0,0,32,사직
2016년 09월 02일,41,34,10,6,4,0,0,6,6,5,1,8,0,1,1,0,0,169,잠실
2016년 09월 02일,41,36,16,8,5,1,2,10,10,4,0,5,2,2,1,0,0,436,고척
2016년 09월 02일,41,30,8,4,2,0,2,11,10,6,2,2,0,1,3,0,1,311,대전
2016년 09월 02일,,,,,,,,,,,,,,,,,,,대구
2016년 09월 02일,,,,,,,,,,,,,,,,,,,사직
2016년 09월 03일,34,33,7,3,1,0,3,3,3,0,1,4,0,0,0,1,0,129,잠실
2016년 09월 03일,55,48,17,13,2,0,2,11,11,5,1,11,1,0,1,1,1,305,고척
2016년 09월 03일,39,31,9,6,2,0,1,6,6,6,1,3,0,1,1,0,1,194,수원
2016년 09월 03일,34,32,8,6,1,0,1,1,1,1,0,5,0,0,1,2,0,27,광주
2016년 09월 03일,50,44,14,11,2,0,1,7,5,4,2,10,0,0,0,3,0,143,마산
2016년 09월 04일,39,29,7,1,2,0,4,7,7,10,0,9,1,0,0,2,1,304,잠실
2016년 09월 04일,40,36,15,11,3,0,1,7,7,4,0,6,2,1,0,2,0,290,고척
2016년 09월 04일,41,33,11,5,5,0,1,4,4,6,1,5,0,1,1,0,0,234,수원
2016년 09월 04일,33,31,8,4,1,1,2,4,4,2,0,4,1,0,0,1,0,177,광주
2016년 09월 04일,37,33,7,6,1,0,0,4,4,4,0,10,0,0,0,1,0,20,마산
2016년 09월 06일,36,28,8,7,1,0,0,5,5,6,0,5,1,0,2,2,0,134,잠실
2016년 09월 06일,31,27,7,7,0,0,0,2,2,1,1,5,0,0,2,2,1,31,인천
2016년 09월 06일,46,42,18,14,2,0,2,11,11,3,0,5,0,0,1,1,0,381,대구
2016년 09월 06일,46,33,10,7,1,0,2,9,9,9,1,8,1,1,3,1,1,294,사직
2016년 09월 06일,44,36,12,9,2,0,1,7,6,7,1,5,0,0,0,2,0,239,마산
2016년 09월 07일,43,40,16,9,6,0,1,11,11,0,3,6,1,0,0,0,0,363,잠실
2016년 09월 07일,47,39,17,13,3,1,0,11,10,4,3,7,4,0,1,0,0,367,인천
2016년 09월 07일,45,41,15,13,1,1,0,9,8,3,0,8,1,0,1,1,1,195,대구
2016년 09월 07일,39,30,6,4,0,0,2,5,5,7,1,10,0,1,1,1,0,114,사직
2016년 09월 07일,33,29,9,7,1,0,1,1,1,1,2,9,0,1,1,2,0,78,마산
2016년 09월 08일,33,30,6,6,0,0,0,2,2,2,0,9,0,0,1,0,1,-29,잠실
2016년 09월 08일,43,40,17,12,2,0,3,12,12,2,0,6,1,0,1,0,0,421,인천
2016년 09월 08일,39,31,7,5,2,0,0,4,4,5,2,9,0,0,1,0,0,89,대전
2016년 09월 08일,35,31,10,6,1,0,3,7,6,4,0,5,1,1,0,2,0,264,광주
2016년 09월 08일,40,35,13,10,2,0,1,5,5,3,2,7,3,1,0,1,1,211,사직
2016년 09월 09일,39,34,14,8,2,1,3,10,10,5,0,5,0,2,0,2,0,387,잠실
2016년 09월 09일,40,30,8,8,0,0,0,4,4,9,0,5,2,1,1,0,1,138,인천
2016년 09월 09일,37,35,10,9,0,0,1,2,2,0,1,8,0,0,1,0,1,62,대전
2016년 09월 09일,43,39,14,12,0,0,2,7,7,4,0,3,1,0,0,3,0,243,광주
2016년 09월 09일,39,35,9,6,3,0,0,5,5,2,1,5,0,1,1,0,1,77,사직
2016년 09월 10일,38,33,11,8,2,1,0,9,8,4,1,7,0,1,0,2,0,181,잠실
2016년 09월 10일,39,34,13,7,5,0,1,9,9,1,2,3,0,1,2,0,1,304,고척
2016년 09월 10일,41,35,12,9,1,0,2,9,9,6,0,8,0,0,0,1,0,286,수원
2016년 09월 10일,47,40,16,13,1,0,2,14,13,5,0,4,0,0,2,0,1,422,대전
2016년 09월 10일,35,30,8,6,0,1,1,4,4,4,0,8,0,0,1,1,0,125,대구
2016년 09월 11일,49,40,17,10,7,0,0,12,12,7,1,7,2,0,1,0,0,414,잠실
2016년 09월 11일,37,34,11,7,3,1,0,2,2,1,1,8,0,0,1,2,0,80,고척
2016년 09월 11일,35,32,7,6,1,0,0,2,2,2,1,7,0,0,0,2,1,-5,수원
2016년 09월 11일,36,34,10,8,0,0,2,7,7,2,0,10,1,0,0,0,3,166,대전
2016년 09월 11일,31,28,5,5,0,0,0,2,2,2,0,10,3,0,1,0,0,4,대구
2016년 09월 13일,41,31,8,6,1,0,1,5,5,9,0,10,0,1,1,1,0,151,잠실
2016년 09월 13일,39,36,9,8,0,0,1,2,2,3,0,10,2,0,0,0,0,52,수원
2016년 09월 13일,56,45,12,10,1,0,1,6,5,9,0,7,1,0,2,2,2,141,대구
2016년 09월 13일,38,37,11,7,2,1,1,3,3,1,0,7,0,0,0,0,0,137,광주
2016년 09월 13일,37,30,5,3,1,0,1,3,1,7,0,11,1,0,0,1,3,-10,마산
2016년 09월 14일,36,29,7,6,1,0,0,6,6,4,1,7,0,0,2,1,1,106,잠실
2016년 09월 14일,43,40,15,11,2,1,1,7,7,3,0,4,1,1,0,1,1,238,수원
2016년 09월 14일,39,33,13,7,2,0,4,9,9,3,0,2,0,0,3,1,2,399,대구
2016년 09월 14일,33,30,5,0,4,0,1,3,3,0,1,9,0,0,2,0,1,43,광주
2016년 09월 14일,41,36,14,9,3,1,1,8,8,3,0,6,0,0,2,1,0,301,마산
2016년 09월 15일,36,27,5,3,1,0,1,5,5,6,0,3,1,0,3,0,0,157,잠실
2016년 09월 15일,43,39,17,10,5,1,1,10,10,4,0,3,0,1,0,1,0,378,고척
2016년 09월 15일,39,36,11,8,3,0,0,5,5,3,0,5,0,0,0,1,0,107,인천
2016년 09월 15일,40,32,10,5,5,0,0,7,7,7,0,4,0,1,1,0,2,215,대전
2016년 09월 15일,37,30,8,7,1,0,0,3,3,6,0,7,1,1,1,2,2,33,마산
2016년 09월 16일,33,29,8,5,3,0,0,3,3,2,0,3,0,0,2,0,0,103,잠실
2016년 09월 16일,35,32,10,9,0,0,1,5,5,3,0,9,1,2,0,0,0,135,고척
2016년 09월 16일,43,38,14,8,2,0,4,10,10,1,3,6,0,1,1,0,0,378,인천
2016년 09월 16일,43,34,11,9,2,0,0,6,4,4,2,8,0,1,3,0,1,116,대전
2016년 09월 16일,37,35,10,5,3,0,2,3,3,2,0,8,1,1,0,1,0,152,마산
2016년 09월 17일,44,38,9,7,1,0,1,3,3,4,2,6,0,2,0,0,0,84,잠실
2016년 09월 17일,43,38,11,9,2,0,0,3,3,3,1,7,0,0,1,2,2,43,인천
2016년 09월 17일,45,36,15,13,2,0,0,4,4,6,2,0,1,0,1,4,2,188,수원
2016년 09월 17일,,,,,,,,,,,,,,,,,,,대전
2016년 09월 17일,,,,,,,,,,,,,,,,,,,사직
2016년 09월 18일,35,31,9,5,2,0,2,5,5,3,0,4,1,1,1,0,0,215,잠실
2016년 09월 18일,41,40,14,7,4,0,3,7,6,1,0,7,0,0,0,2,2,234,인천
2016년 09월 18일,37,36,8,6,1,1,0,1,1,1,0,7,0,0,0,0,0,-8,수원
2016년 09월 18일,38,31,7,7,0,0,0,1,1,4,2,10,1,0,1,2,0,-12,대전
2016년 09월 18일,45,41,18,12,3,0,3,13,11,3,1,3,0,0,0,1,0,450,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 03월 08일,31,27,4,4,0,0,0,4,4,2,1,6,0,0,1,0,1,17,대전
2016년 03월 08일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 08일,38,32,7,4,1,0,2,3,3,5,1,5,1,0,0,2,0,117,마산
2016년 03월 08일,39,35,11,7,2,0,2,5,4,4,0,5,3,2,0,1,1,192,수원
2016년 03월 08일,39,31,9,8,1,0,0,6,5,5,1,8,2,1,2,2,0,112,울산
2016년 03월 09일,31,28,6,5,1,0,0,3,1,2,1,7,2,0,0,1,0,36,대전
2016년 03월 09일,30,27,1,1,0,0,0,0,0,1,2,5,1,0,0,1,1,-99,광주
2016년 03월 09일,36,29,3,2,1,0,0,1,0,7,0,5,3,0,0,0,0,-11,마산
2016년 03월 09일,37,29,7,5,2,0,0,2,1,7,0,3,1,1,1,3,2,23,수원
2016년 03월 09일,34,27,7,4,1,0,2,3,3,3,3,7,1,1,1,1,2,154,울산
2016년 03월 10일,40,37,14,5,5,2,2,12,11,1,2,10,2,0,0,0,0,405,대전
2016년 03월 10일,28,23,6,3,3,0,0,3,2,3,0,9,2,0,2,0,0,66,광주
2016년 03월 10일,33,30,6,4,1,0,1,4,3,3,0,6,0,2,0,2,1,32,마산
2016년 03월 10일,,,,,,,,,,,,,,,,,,,수원
2016년 03월 10일,40,35,8,6,1,0,1,5,4,5,0,8,1,2,0,0,0,83,울산
2016년 03월 11일,,,,,,,,,,,,,,,,,,,대전
2016년 03월 11일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 11일,37,35,8,7,0,0,1,3,3,1,1,8,1,0,0,0,1,57,마산
2016년 03월 11일,,,,,,,,,,,,,,,,,,,수원
2016년 03월 11일,21,18,3,1,2,0,0,1,1,3,0,4,1,0,0,0,0,12,울산
2016년 03월 12일,35,29,8,5,1,1,1,5,5,6,0,5,1,3,0,0,0,166,대전
2016년 03월 12일,36,33,11,5,2,0,4,9,9,2,1,4,0,2,0,0,0,354,광주
2016년 03월 12일,39,37,15,10,4,0,1,8,8,2,0,9,1,2,0,0,0,260,마산
2016년 03월 12일,28,27,6,3,2,0,1,3,3,1,0,9,0,1,0,1,2,31,수원
2016년 03월 12일,41,36,11,8,2,0,1,5,4,3,1,2,1,2,1,1,0,185,울산
2016년 03월 13일,38,34,7,7,0,0,0,1,1,4,0,10,0,0,0,1,2,-62,대전
2016년 03월 13일,36,30,7,6,0,0,1,3,3,3,1,8,1,1,2,1,3,40,광주
2016년 03월 13일,40,36,13,5,3,2,3,11,11,3,1,7,0,0,0,0,0,413,마산
2016년 03월 13일,33,29,4,2,1,0,1,1,1,4,0,6,0,1,0,0,0,-13,수원
2016년 03월 13일,34,29,7,4,3,0,0,6,5,4,0,3,0,1,1,1,0,122,울산
2016년 03월 15일,37,35,11,8,2,1,0,4,4,1,0,7,1,1,1,0,0,100,고척
2016년 03월 15일,34,32,9,8,1,0,0,4,3,1,1,9,2,0,0,0,0,82,대전
2016년 03월 15일,32,27,4,2,1,0,1,6,6,4,1,5,1,1,0,1,1,103,광주
2016년 03월 15일,42,34,9,6,2,0,1,3,3,8,0,6,1,1,0,0,0,120,사직
2016년 03월 15일,34,30,9,6,2,0,1,5,3,3,1,9,1,0,0,2,0,129,수원
2016년 03월 16일,29,26,1,1,0,0,0,0,0,3,0,10,1,2,0,0,0,-115,고척
2016년 03월 16일,43,37,14,11,2,0,1,8,8,2,3,4,2,0,1,1,0,289,대전
2016년 03월 16일,34,27,8,7,1,0,0,2,1,5,0,3,1,1,2,1,0,62,광주
2016년 03월 16일,36,33,5,3,2,0,0,2,2,3,0,7,1,0,0,0,2,-36,사직
2016년 03월 16일,35,33,7,5,1,0,1,3,3,2,0,3,1,0,0,1,0,78,수원
2016년 03월 17일,33,32,5,3,2,0,0,1,1,1,0,8,1,0,0,0,0,-44,고척
2016년 03월 17일,34,30,5,1,2,0,2,4,4,4,0,5,0,0,0,1,0,99,대전
2016년 03월 17일,36,30,6,4,1,0,1,5,5,6,0,5,1,1,0,1,0,99,광주
2016년 03월 17일,34,30,8,6,2,0,0,2,2,4,0,3,1,2,0,3,0,47,사직
2016년 03월 17일,34,31,9,6,1,0,2,6,6,2,1,5,1,1,0,0,1,190,수원
2016년 03월 18일,38,35,9,7,1,0,1,5,5,3,0,6,2,1,0,0,1,118,고척
2016년 03월 18일,,,,,,,,,,,,,,,,,,,대전
2016년 03월 18일,,,,,,,,,,,,,,,,,,,광주
2016년 03월 18일,,,,,,,,,,,,,,,,,,,사직
2016년 03월 18일,42,36,15,14,0,0,1,10,9,4,0,6,1,1,2,0,1,278,수원
2016년 03월 19일,34,32,10,6,3,0,1,7,6,1,1,4,2,1,0,0,1,199,고척
2016년 03월 19일,41,38,14,14,0,0,0,6,6,3,0,5,4,0,0,0,0,201,잠실
2016년 03월 19일,41,37,15,10,4,0,1,7,7,4,0,2,0,3,0,2,1,250,인천
2016년 03월 19일,50,41,19,12,3,0,4,20,20,7,1,4,1,0,1,0,0,660,사직
2016년 03월 19일,36,31,4,2,1,0,1,1,1,4,1,8,0,1,0,0,0,-20,마산
2016년 03월 20일,31,26,1,0,1,0,0,1,1,4,0,5,0,2,1,0,0,-61,고척
2016년 03월 20일,39,34,9,5,3,1,0,6,6,4,0,5,0,0,1,1,0,135,잠실
2016년 03월 20일,39,36,10,9,1,0,0,0,0,3,0,8,2,0,0,2,1,12,인천
2016년 03월 20일,35,29,6,4,2,0,0,0,0,6,0,5,0,2,0,1,0,-24,사직
2016년 03월 20일,37,32,10,7,2,0,1,6,6,5,0,8,0,2,0,0,0,170,마산
2016년 03월 22일,37,32,10,6,3,0,1,5,5,4,1,11,0,2,0,0,0,162,고척
2016년 03월 22일,33,33,6,3,2,1,0,1,1,0,0,3,0,0,0,0,0,-7,잠실
2016년 03월 22일,38,34,12,8,3,0,1,7,7,3,0,8,1,1,1,0,1,216,대구
2016년 03월 22일,37,34,11,8,3,0,0,8,8,3,0,10,1,0,0,0,1,172,광주
2016년 03월 22일,41,35,12,11,0,0,1,9,8,6,0,6,4,0,0,0,0,271,마산
2016년 03월 23일,37,36,12,9,2,0,1,6,6,0,0,8,0,1,1,0,0,165,고척
2016년 03월 23일,37,32,11,9,0,1,1,5,5,3,0,1,1,3,2,1,0,215,잠실
2016년 03월 23일,41,31,7,4,3,0,0,8,6,6,3,5,0,1,1,1,0,132,대구
2016년 03월 23일,33,32,7,7,0,0,0,0,0,1,0,10,3,1,0,1,1,-59,광주
2016년 03월 23일,39,29,5,4,1,0,0,4,4,8,1,4,1,0,1,1,2,47,마산
2016년 03월 24일,38,34,11,8,1,2,0,6,6,3,1,5,2,0,0,0,1,182,잠실
2016년 03월 24일,30,29,5,4,1,0,0,0,0,1,0,12,0,0,0,2,0,-90,인천
2016년 03월 24일,42,34,7,3,4,0,0,3,3,6,0,7,0,1,2,0,0,60,대전
2016년 03월 24일,36,33,6,2,4,0,0,3,3,1,2,6,0,0,0,1,0,26,대구
2016년 03월 24일,48,38,13,9,2,2,0,13,13,10,0,7,2,1,0,0,3,308,사직
2016년 03월 25일,23,18,5,4,1,0,0,1,1,3,1,1,2,1,1,1,1,49,잠실
2016년 03월 25일,36,33,13,9,3,0,1,5,5,2,1,5,1,2,0,3,2,155,인천
2016년 03월 25일,39,33,9,7,1,0,1,4,4,5,1,9,0,0,0,3,1,89,대전
2016년 03월 25일,,,,,,,,,,,,,,,,,,,대구
2016년 03월 25일,23,21,7,5,0,0,2,5,4,2,0,4,0,1,0,0,0,153,사직
2016년 03월 26일,39,36,9,8,0,0,1,5,4,2,1,8,5,0,0,0,1,122,고척
2016년 03월 26일,38,36,10,9,1,0,0,4,4,2,0,8,2,0,0,0,1,52,잠실
2016년 03월 26일,34,33,11,10,1,0,0,5,5,0,0,4,0,0,1,1,1,109,대구
2016년 03월 26일,35,31,9,8,1,0,0,3,3,3,0,6,0,0,1,0,0,76,광주
2016년 03월 26일,44,40,16,11,3,0,2,11,11,1,2,10,2,0,1,0,0,369,수원
2016년 03월 27일,34,31,8,7,0,0,1,3,3,2,1,7,0,1,0,3,1,34,고척
2016년 03월 27일,33,31,5,5,0,0,0,0,0,1,1,6,2,0,0,1,0,-44,잠실
2016년 03월 27일,41,39,16,12,3,0,1,11,10,2,0,3,0,1,0,1,0,286,대구
2016년 03월 27일,40,33,10,10,0,0,0,5,5,4,1,3,1,0,2,2,1,115,광주
2016년 03월 27일,35,31,8,5,2,0,1,5,4,3,0,5,0,0,1,0,1,108,수원
2016년 03월 30일,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-15,인천
2016년 02월 17일,11,11,8,4,1,1,2,6,6,0,0,1,1,0,0,0,1,266,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 07월 16일,38,34,10,4,2,0,4,8,8,2,0,7,0,0,2,0,1,309,고척
2016년 07월 15일,45,36,11,6,3,0,2,11,11,8,0,8,0,0,1,0,2,308,고척
2016년 07월 18일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-20,광주
2016년 07월 25일,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-32,광주
2016년 08월 08일,14,12,5,3,2,0,0,2,2,0,1,2,0,0,0,0,1,69,잠실
2016년 09월 20일,39,32,8,6,2,0,0,6,6,7,0,6,0,0,0,0,2,114,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,34,31,9,5,2,0,2,6,5,2,0,4,1,0,1,1,1,184,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,35,33,9,7,0,0,2,3,3,1,0,6,0,0,1,2,0,110,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 20일,34,26,7,1,4,0,2,4,4,3,1,7,1,0,4,0,1,217,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,46,40,7,6,1,0,0,1,1,5,1,17,0,0,0,0,0,-94,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,42,35,11,6,1,3,1,9,8,5,0,6,0,0,2,1,0,277,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 21일,32,31,9,6,2,0,1,5,5,0,0,4,0,1,1,0,0,143,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 22일,40,33,12,7,4,0,1,9,8,4,2,4,1,1,1,2,1,278,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 22일,35,32,6,5,0,0,1,2,2,2,1,11,0,0,0,1,1,-9,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,42,33,7,7,0,0,0,2,2,5,2,7,2,1,2,1,1,52,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,36,32,9,6,2,0,1,4,4,2,1,3,0,0,1,1,0,149,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 23일,47,41,16,12,3,0,1,11,10,5,1,10,2,0,0,0,1,327,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,45,40,15,14,1,0,0,7,7,5,0,5,1,0,0,1,2,165,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,47,38,13,8,1,1,3,13,13,7,2,1,0,0,0,0,0,450,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 24일,34,27,6,6,0,0,0,3,3,6,0,5,1,1,1,1,0,79,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,35,33,10,5,2,0,3,9,9,0,1,3,0,0,1,0,0,308,인천
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,36,32,9,7,2,0,0,8,6,2,0,6,2,0,2,0,1,142,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,36,36,13,12,0,0,1,7,6,0,0,5,1,1,0,1,0,189,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 25일,28,25,3,1,1,1,0,1,1,2,1,4,0,0,0,2,0,-2,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,41,34,10,8,1,0,1,9,9,6,0,9,0,0,1,1,0,209,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,38,34,8,6,2,0,0,1,1,3,0,6,0,0,1,0,0,19,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,44,34,10,7,3,0,0,9,8,9,1,6,0,0,0,2,0,229,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,39,34,8,6,2,0,0,3,2,5,0,7,0,0,0,1,0,27,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,36,34,7,4,1,0,2,3,3,1,1,9,0,0,0,0,1,61,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,,,,,,,,,,,,,,,,,,,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,,,,,,,,,,,,,,,,,,,마산
