,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2015년 08월 09일,37,31,5,2,1,0,2,2,2,4,2,9,1,0,0,1,0,61,마산
2015년 08월 11일,41,37,14,13,1,0,0,7,6,2,1,5,0,0,1,1,2,157,잠실
2015년 08월 11일,39,36,10,3,3,0,4,8,8,2,0,10,1,0,1,1,0,289,목동
2015년 08월 11일,,,,,,,,,,,,,,,,,,,광주
2015년 08월 11일,40,35,15,9,4,1,1,11,11,2,1,5,0,0,2,2,0,368,사직
2015년 08월 11일,30,27,3,3,0,0,0,0,0,3,0,7,0,1,0,2,0,-85,수원
2015년 08월 12일,31,30,4,3,1,0,0,1,1,1,0,9,0,2,0,0,1,-94,잠실
2015년 08월 12일,36,36,10,2,6,0,2,6,6,0,0,10,0,0,0,0,1,157,목동
2015년 08월 12일,40,33,10,7,1,1,1,10,9,4,1,8,1,0,2,0,0,265,광주
2015년 08월 12일,,,,,,,,,,,,,,,,,,,사직
2015년 08월 12일,38,34,8,4,2,0,2,4,4,2,1,4,0,0,1,0,1,138,수원
2015년 08월 13일,36,31,11,9,1,0,1,7,7,3,0,6,2,0,2,0,0,231,잠실
2015년 08월 13일,42,39,17,11,3,1,2,9,9,1,2,5,0,1,0,1,1,352,목동
2015년 08월 13일,36,32,5,3,0,0,2,7,6,4,0,15,1,0,0,0,0,81,인천
2015년 08월 13일,31,30,4,3,0,0,1,2,2,1,0,9,0,0,0,1,0,-34,광주
2015년 08월 13일,37,35,8,5,2,0,1,2,2,1,1,7,0,0,0,1,1,32,수원
2015년 08월 14일,35,34,8,8,0,0,0,2,2,0,0,4,0,0,0,0,0,-7,잠실
2015년 08월 14일,37,32,12,8,3,1,0,8,7,2,1,2,0,0,2,2,0,237,목동
2015년 08월 14일,38,32,10,6,2,0,2,8,8,3,3,4,1,2,0,0,2,258,인천
2015년 08월 14일,41,37,12,6,2,0,4,13,11,3,1,6,1,0,0,0,0,409,광주
2015년 08월 14일,35,30,9,7,1,0,1,9,8,4,0,6,1,1,1,1,0,210,수원
2015년 08월 15일,37,31,8,7,1,0,0,5,5,6,0,6,4,1,0,0,0,138,포항
2015년 08월 15일,32,30,6,4,2,0,0,1,1,1,0,5,0,0,1,1,0,-15,잠실
2015년 08월 15일,40,31,6,3,1,0,2,3,3,6,1,6,2,0,2,0,0,160,목동
2015년 08월 15일,41,34,7,5,2,0,0,4,2,5,1,10,0,0,1,0,0,21,인천
2015년 08월 15일,37,33,11,10,1,0,0,5,5,2,0,5,5,0,2,0,0,197,마산
2015년 08월 16일,35,27,7,6,1,0,0,6,6,7,1,8,1,2,0,1,0,110,포항
2015년 08월 16일,,,,,,,,,,,,,,,,,,,잠실
2015년 08월 16일,,,,,,,,,,,,,,,,,,,목동
2015년 08월 16일,,,,,,,,,,,,,,,,,,,인천
2015년 08월 16일,37,34,7,5,2,0,0,2,2,2,1,9,0,0,0,0,2,-28,마산
2015년 08월 18일,35,31,7,6,1,0,0,2,2,4,0,5,0,0,0,2,0,8,잠실
2015년 08월 18일,31,26,2,1,0,0,1,1,1,3,1,10,0,1,1,1,0,-44,대전
2015년 08월 18일,37,29,6,5,0,0,1,4,4,8,0,9,0,1,0,0,1,87,광주
2015년 08월 18일,33,32,8,6,0,0,2,7,6,0,0,8,0,0,1,1,1,144,사직
2015년 08월 18일,44,38,16,11,3,0,2,15,13,6,0,4,2,0,0,2,0,429,수원
2015년 08월 19일,38,36,11,10,1,0,0,4,4,2,0,9,0,0,0,1,0,58,잠실
2015년 08월 19일,33,31,5,5,0,0,0,0,0,2,0,6,0,0,0,1,0,-82,대전
2015년 08월 19일,30,28,8,6,2,0,0,2,2,1,0,6,1,1,1,2,0,50,광주
2015년 08월 19일,36,31,9,7,2,0,0,7,7,4,1,7,0,1,0,1,1,136,사직
2015년 08월 19일,46,39,15,11,2,1,1,10,9,5,1,11,1,0,1,1,5,246,수원
2015년 08월 20일,37,33,8,7,1,0,0,4,2,2,1,4,1,0,1,1,0,47,잠실
2015년 08월 20일,47,42,11,9,0,0,2,4,4,4,0,14,0,0,1,0,0,115,목동
2015년 08월 20일,36,31,5,2,1,0,2,3,2,4,1,11,0,1,0,0,0,40,대전
2015년 08월 20일,,,,,,,,,,,,,,,,,,,시민
2015년 08월 20일,,,,,,,,,,,,,,,,,,,사직
2015년 08월 21일,42,37,7,5,2,0,0,1,1,3,1,13,1,1,1,1,0,-43,잠실
2015년 08월 21일,39,35,8,3,1,1,3,3,3,4,0,8,0,0,0,0,1,172,목동
2015년 08월 21일,40,37,15,9,2,0,4,8,8,1,0,6,0,1,2,0,0,385,대전
2015년 08월 21일,40,37,12,7,5,0,0,3,3,2,0,8,0,0,1,0,0,108,시민
2015년 08월 21일,42,35,11,6,3,0,2,9,8,6,1,6,0,0,0,0,0,292,사직
2015년 08월 22일,39,34,10,9,1,0,0,4,3,5,0,7,2,0,0,0,1,99,잠실
2015년 08월 22일,32,31,4,4,0,0,0,0,0,1,0,9,0,0,0,0,1,-115,인천
2015년 08월 22일,47,39,18,14,3,0,1,15,14,6,0,3,0,0,2,1,1,437,시민
2015년 08월 22일,33,32,5,4,0,1,0,0,0,1,0,10,0,0,0,0,0,-82,광주
2015년 08월 22일,34,30,9,5,3,0,1,4,4,3,0,6,0,0,1,1,0,147,수원
2015년 08월 23일,45,42,13,11,1,0,1,5,5,1,2,7,2,1,0,1,1,149,잠실
2015년 08월 23일,34,27,4,3,1,0,0,1,1,2,3,10,1,0,2,2,0,-18,인천
2015년 08월 23일,33,32,7,5,2,0,0,0,0,0,1,10,0,0,0,2,2,-67,시민
2015년 08월 23일,43,34,11,8,1,0,2,9,8,4,3,5,1,1,2,0,0,291,광주
2015년 08월 23일,39,35,12,9,1,0,2,7,7,3,0,11,0,1,1,2,0,189,수원
2015년 08월 25일,,,,,,,,,,,,,,,,,,,잠실
2015년 08월 25일,,,,,,,,,,,,,,,,,,,목동
2015년 08월 25일,38,34,6,5,1,0,0,0,0,2,1,8,2,1,1,0,0,-32,인천
2015년 08월 25일,,,,,,,,,,,,,,,,,,,대전
2015년 08월 25일,,,,,,,,,,,,,,,,,,,마산
2015년 08월 26일,35,31,9,7,1,0,1,5,5,2,0,6,1,0,2,0,0,158,잠실
2015년 08월 26일,40,32,13,9,1,1,2,9,8,6,0,4,1,0,2,2,0,340,목동
2015년 08월 26일,35,30,7,5,0,0,2,5,4,5,0,8,0,0,0,2,0,136,인천
2015년 08월 26일,58,47,16,7,5,0,4,10,10,10,0,17,1,0,1,1,0,434,대전
2015년 08월 26일,38,32,6,6,0,0,0,1,1,6,0,7,3,2,0,2,1,-26,마산
2015년 08월 27일,41,35,9,7,2,0,0,3,2,4,2,7,0,0,0,1,2,24,잠실
2015년 08월 27일,40,31,8,5,1,1,1,7,7,8,1,4,2,0,0,1,1,235,시민
2015년 08월 27일,38,34,13,9,3,1,0,8,8,3,0,10,1,0,1,1,1,216,사직
2015년 08월 27일,35,27,5,2,3,0,0,4,4,6,1,12,2,1,1,0,0,85,마산
2015년 08월 27일,39,33,12,8,3,0,1,5,4,5,0,3,1,0,1,2,1,210,수원
2015년 08월 28일,32,28,4,3,1,0,0,0,0,2,1,5,1,0,1,1,0,-43,잠실
2015년 08월 28일,50,39,8,5,0,0,3,3,3,9,1,12,3,1,1,1,0,163,시민
2015년 08월 28일,40,34,9,6,3,0,0,5,5,4,1,10,0,0,1,1,1,73,사직
2015년 08월 28일,38,36,11,9,1,0,1,5,5,1,0,4,2,0,1,1,0,158,마산
2015년 08월 28일,37,34,13,8,1,0,4,10,10,1,0,6,2,1,2,0,0,412,수원
2015년 08월 29일,39,31,10,8,1,0,1,6,6,4,2,5,2,0,2,2,0,222,잠실
2015년 08월 29일,35,34,8,6,1,0,1,4,4,1,0,10,1,0,0,1,2,33,시민
2015년 08월 29일,42,36,11,7,3,0,1,7,6,3,3,9,0,0,0,0,0,163,광주
2015년 08월 29일,37,33,8,4,3,0,1,4,4,2,1,7,0,1,1,0,0,107,사직
2015년 08월 29일,44,34,12,8,3,0,1,10,10,10,0,4,0,0,0,1,0,317,수원
2015년 08월 30일,44,34,7,4,1,0,2,5,4,7,2,5,0,1,1,0,2,148,잠실
2015년 08월 30일,47,43,19,15,0,0,4,15,14,4,0,5,2,0,0,0,0,532,시민
2015년 08월 30일,38,34,8,5,3,0,0,2,2,2,2,8,0,0,0,1,0,31,광주
2015년 08월 30일,39,35,9,6,3,0,0,4,4,3,0,12,1,0,1,0,1,57,사직
2015년 08월 30일,41,34,11,7,2,0,2,6,6,7,0,10,0,0,0,0,1,231,수원
2015년 09월 01일,41,36,10,7,1,0,2,6,6,4,0,8,2,0,1,0,1,212,울산
2015년 09월 01일,36,34,11,3,7,0,1,6,6,2,0,10,0,0,0,1,1,196,잠실
2015년 09월 01일,41,34,11,6,2,0,3,11,11,7,0,10,2,0,0,1,0,361,목동
2015년 09월 01일,39,34,12,7,1,1,3,8,8,4,0,12,1,1,1,0,0,309,청주
2015년 09월 01일,38,38,8,3,2,1,2,6,6,0,0,10,0,0,0,0,0,129,마산
2015년 09월 02일,37,33,12,11,1,0,0,5,5,2,1,11,0,0,1,2,0,115,울산
2015년 09월 02일,36,30,10,8,2,0,0,6,6,3,1,4,1,0,2,1,1,186,잠실
2015년 09월 02일,44,37,15,12,3,0,0,9,8,5,0,3,0,1,2,0,2,249,목동
2015년 09월 02일,43,37,12,10,0,0,2,4,4,5,0,9,0,0,1,2,2,133,청주
2015년 09월 02일,19,19,5,4,1,0,0,0,0,0,0,3,0,0,0,1,0,-11,마산
2015년 09월 03일,38,36,10,6,3,1,0,1,1,2,0,6,0,0,0,1,0,58,잠실
2015년 09월 03일,32,31,4,2,1,0,1,2,2,1,0,14,0,0,0,0,2,-68,인천
2015년 09월 03일,47,41,12,10,1,1,0,7,7,4,1,10,0,0,1,0,1,131,대전
2015년 09월 03일,38,33,9,5,3,0,1,5,5,1,2,4,0,0,2,1,2,131,광주
2015년 09월 03일,49,38,17,11,3,0,3,15,15,9,1,6,3,1,1,1,0,554,마산
2015년 09월 04일,40,37,14,8,4,1,1,8,8,3,0,8,1,0,0,0,1,275,잠실
2015년 09월 04일,40,38,15,12,1,0,2,9,7,0,1,7,0,1,1,1,1,235,인천
2015년 09월 04일,41,38,14,9,3,0,2,5,5,2,0,6,0,0,1,0,0,229,대전
2015년 09월 04일,35,34,7,3,2,1,1,1,1,1,0,6,0,0,0,1,0,28,광주
2015년 09월 04일,37,32,7,5,0,1,1,2,2,4,0,7,2,1,1,0,1,82,마산
2015년 09월 05일,40,36,12,9,2,0,1,4,4,3,0,5,0,0,1,1,0,145,잠실
2015년 09월 05일,31,29,5,5,0,0,0,0,0,1,1,3,0,0,0,3,0,-68,인천
2015년 09월 05일,44,33,10,5,3,0,2,9,9,7,3,5,0,0,1,2,0,314,대전
2015년 09월 05일,29,27,2,2,0,0,0,0,0,2,0,7,0,1,0,1,0,-106,시민
2015년 09월 05일,42,37,14,12,1,0,1,10,10,4,0,9,0,0,1,1,1,252,수원
2015년 09월 06일,49,43,10,10,0,0,0,1,1,3,1,7,1,1,2,0,0,9,잠실
2015년 09월 06일,32,30,7,4,0,0,3,7,7,2,0,3,0,1,0,0,2,194,인천
2015년 09월 06일,32,31,9,7,0,0,2,5,5,0,0,9,0,0,1,1,0,152,대전
2015년 09월 06일,40,33,10,5,3,0,2,9,9,6,0,7,3,0,1,0,1,315,시민
2015년 09월 06일,37,35,10,10,0,0,0,0,0,2,0,9,0,0,0,2,1,-37,수원
2015년 09월 08일,54,49,15,13,1,0,1,8,7,4,1,12,2,0,0,1,0,199,잠실
2015년 09월 08일,44,33,13,10,2,0,1,11,10,6,1,4,1,1,4,0,0,349,목동
2015년 09월 08일,37,35,10,7,0,1,2,4,4,2,0,9,1,1,0,1,0,135,인천
2015년 09월 08일,38,34,13,9,3,0,1,4,4,2,0,5,0,1,2,1,1,188,시민
2015년 09월 08일,29,28,4,3,1,0,0,1,1,0,1,4,0,1,0,1,0,-58,광주
2015년 09월 09일,41,37,13,9,2,0,2,8,7,4,0,5,1,0,0,1,1,271,잠실
2015년 09월 09일,42,35,11,10,0,0,1,10,10,7,0,3,0,0,0,2,1,240,목동
2015년 09월 09일,35,31,9,6,2,0,1,3,3,3,1,5,1,0,0,1,0,135,인천
2015년 09월 09일,38,34,12,8,3,0,1,6,6,4,0,5,1,1,0,1,0,211,시민
2015년 09월 09일,39,32,12,7,3,0,2,6,5,3,1,6,1,0,3,0,0,277,광주
2015년 09월 10일,36,30,5,2,1,0,2,3,3,4,0,4,1,0,2,0,0,116,잠실
2015년 09월 10일,31,29,5,4,0,0,1,1,1,1,0,7,0,0,1,3,1,-34,대전
2015년 09월 10일,36,31,10,9,0,0,1,4,4,3,0,6,0,1,2,0,0,146,사직
2015년 09월 10일,43,35,11,10,1,0,0,4,3,7,0,4,1,0,1,2,0,126,마산
2015년 09월 10일,33,30,9,6,2,0,1,4,4,2,0,5,0,0,1,1,0,142,수원
2015년 09월 11일,,,,,,,,,,,,,,,,,,,잠실
2015년 09월 11일,46,35,11,8,3,0,0,4,3,11,0,9,0,1,0,1,0,117,대전
2015년 09월 11일,41,36,11,5,3,0,3,7,7,4,0,9,0,1,1,0,2,234,사직
2015년 09월 11일,43,37,14,10,3,0,1,9,9,5,0,3,3,2,1,0,0,318,마산
2015년 09월 11일,27,24,12,10,0,0,2,7,7,3,0,2,0,0,0,1,0,290,수원
2015년 09월 12일,33,30,11,8,3,0,0,1,0,1,2,4,0,0,0,5,1,24,잠실
2015년 09월 12일,35,26,7,5,1,0,1,3,3,6,1,3,1,0,2,2,0,165,목동
2015년 09월 12일,38,28,8,7,1,0,0,7,5,8,1,7,0,0,1,2,0,131,광주
2015년 09월 12일,40,35,11,4,4,0,3,11,10,4,0,3,0,0,1,1,0,370,사직
2015년 09월 12일,42,36,12,8,2,0,2,5,5,6,0,4,0,0,0,0,0,252,마산
2015년 09월 13일,40,39,16,14,2,0,0,4,4,1,0,3,2,0,0,1,2,170,잠실
2015년 09월 13일,40,36,10,6,3,0,1,4,3,3,0,7,3,0,1,0,0,139,목동
2015년 09월 13일,34,30,5,4,1,0,0,2,2,2,2,12,2,1,0,0,0,-23,광주
2015년 09월 13일,38,34,10,7,2,1,0,4,4,4,0,6,0,1,0,2,1,83,사직
2015년 09월 13일,44,38,14,8,3,0,3,12,11,5,1,8,0,0,0,1,0,379,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,13,12,3,2,1,0,0,3,1,0,1,0,0,0,0,0,0,38,장 
2015년 07월 18일,36,33,7,3,2,0,2,3,3,3,0,5,1,0,0,2,0,111,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2015년 07월 17일,19,17,3,3,0,0,0,0,1,2,0,5,0,0,0,0,0,-26,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2015년 08월 10일,37,33,7,6,0,0,1,3,3,4,0,11,2,1,0,0,2,22,시민
2015년 08월 17일,33,28,3,1,1,0,1,1,1,2,2,4,0,0,1,1,0,-9,인천
2015년 08월 17일,36,32,11,7,3,1,0,3,2,3,0,4,1,1,1,1,0,131,잠실
2015년 08월 17일,42,36,16,12,3,0,1,9,8,4,1,8,0,0,1,2,1,282,목동
2015년 09월 07일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,잠실
2015년 09월 15일,35,32,6,4,2,0,0,2,2,3,0,8,0,0,0,1,2,-20,잠실
2015년 09월 15일,40,37,11,8,2,0,1,3,3,1,1,9,0,0,1,0,1,83,시민
2015년 09월 15일,36,32,7,5,0,0,2,3,3,3,0,6,0,0,1,2,1,76,광주
2015년 09월 15일,44,34,12,8,0,0,4,11,11,9,1,8,0,0,0,2,0,399,마산
2015년 09월 16일,51,43,11,10,0,0,1,7,7,6,0,10,3,1,2,0,0,159,잠실
2015년 09월 16일,33,32,7,6,1,0,0,1,1,1,0,8,0,0,0,2,0,-37,목동
2015년 09월 16일,39,31,8,4,2,0,2,5,4,6,0,7,3,0,2,1,1,194,시민
2015년 09월 16일,33,22,3,1,1,1,0,4,3,7,0,4,2,0,4,2,0,116,광주
2015년 09월 16일,,,,,,,,,,,,,,,,,,,마산
2015년 09월 17일,46,38,15,10,3,1,1,13,12,7,0,6,0,0,1,1,0,391,잠실
2015년 09월 17일,42,39,17,12,2,1,2,10,10,3,0,1,0,0,0,1,0,385,시민
2015년 09월 17일,37,33,7,6,0,0,1,1,1,4,0,11,1,1,0,1,0,-7,광주
2015년 09월 17일,38,34,10,6,2,1,1,7,7,3,0,8,0,0,1,1,1,162,대전
2015년 09월 18일,44,33,15,12,1,0,2,10,9,7,1,5,2,0,3,1,1,394,시민
2015년 09월 18일,36,32,5,3,0,0,2,2,2,4,0,10,0,0,0,0,0,51,대전
2015년 09월 18일,33,28,3,2,1,0,0,1,1,4,1,8,1,1,0,1,0,-54,사직
2015년 09월 19일,39,34,11,9,1,1,0,5,5,4,1,6,1,2,0,0,1,122,잠실
2015년 09월 19일,44,33,13,9,3,0,1,8,8,5,2,9,2,0,4,1,1,289,인천
2015년 09월 19일,43,36,15,12,1,0,2,7,7,6,1,2,0,3,0,1,0,304,대전
2015년 09월 20일,34,31,11,8,2,0,1,7,6,2,0,4,2,1,1,1,0,217,잠실
2015년 09월 20일,39,31,10,7,2,0,1,9,9,7,0,4,3,0,1,2,1,277,인천
2015년 09월 20일,42,39,13,12,1,0,0,4,4,3,0,12,0,0,0,1,0,67,대전
2015년 09월 20일,48,46,20,14,3,0,3,13,13,2,0,9,0,0,0,1,2,388,사직
2015년 09월 20일,43,37,18,10,5,0,3,9,9,3,3,4,0,0,0,2,0,438,마산
2015년 09월 21일,34,30,7,5,2,0,0,1,1,2,0,10,1,1,2,0,2,-28,잠실
2015년 09월 21일,31,29,4,4,0,0,0,0,0,2,0,9,0,0,0,1,1,-101,인천
2015년 09월 21일,34,33,6,4,1,0,1,1,1,1,0,6,1,0,0,0,0,10,마산
2015년 09월 22일,32,29,6,4,1,0,1,2,2,3,0,12,0,1,0,0,0,27,시민
2015년 09월 22일,38,34,9,7,0,2,0,5,5,3,0,5,0,0,1,2,2,86,광주
2015년 09월 22일,35,35,9,5,1,0,3,5,5,0,0,9,1,0,0,1,1,155,사직
2015년 09월 23일,45,33,13,8,4,0,1,10,10,10,1,5,1,1,1,1,0,355,목동
2015년 09월 23일,30,28,1,1,0,0,0,0,0,2,0,10,0,0,0,0,3,-169,수원
2015년 09월 23일,,,,,,,,,,,,,,,,,,,광주
2015년 09월 23일,,,,,,,,,,,,,,,,,,,사직
2015년 09월 23일,,,,,,,,,,,,,,,,,,,마산
2015년 09월 24일,38,35,9,5,3,0,1,4,4,3,0,8,0,0,0,0,3,66,목동
2015년 09월 24일,38,32,6,5,1,0,0,2,2,6,0,8,5,0,0,1,1,56,수원
2015년 09월 24일,44,39,13,12,0,0,1,6,5,4,0,5,1,0,1,0,1,162,사직
2015년 09월 24일,50,39,14,8,1,0,5,16,16,9,2,13,0,0,0,0,0,523,마산
2015년 09월 25일,36,35,9,6,2,0,1,4,4,0,1,8,0,1,0,1,0,76,잠실
2015년 09월 25일,33,29,8,4,3,0,1,4,4,1,0,6,1,0,3,0,0,156,인천
2015년 09월 25일,33,28,8,5,2,0,1,4,3,2,1,5,0,0,2,2,0,133,대전
2015년 09월 25일,36,34,8,6,0,0,2,4,4,2,0,12,2,1,0,1,1,79,마산
2015년 09월 26일,41,35,13,7,2,1,3,14,13,5,0,8,0,0,1,1,0,424,잠실
2015년 09월 26일,36,28,9,7,1,0,1,7,6,5,1,6,1,2,2,1,0,206,광주
2015년 09월 26일,46,36,14,10,2,0,2,13,12,7,1,4,0,1,2,2,1,389,대전
2015년 09월 27일,39,36,8,7,1,0,0,3,3,3,0,4,0,0,0,0,0,39,잠실
2015년 09월 27일,39,35,12,9,2,0,1,4,4,4,0,8,2,0,0,1,1,149,목동
2015년 09월 27일,37,30,6,5,1,0,0,2,1,4,2,5,0,0,1,3,0,2,마산
2015년 09월 28일,41,37,15,13,2,0,0,8,6,3,1,7,2,0,0,2,1,206,잠실
2015년 09월 28일,42,39,17,9,2,0,6,15,14,1,1,5,0,0,1,1,0,587,인천
2015년 09월 28일,45,36,10,9,0,0,1,7,6,7,1,8,0,0,1,1,2,129,수원
2015년 09월 29일,41,36,11,9,0,0,2,5,5,4,0,9,2,0,1,0,0,174,목동
2015년 09월 29일,42,37,15,9,3,0,3,10,10,4,0,9,1,0,1,0,0,382,인천
2015년 09월 29일,39,33,11,5,3,0,3,7,7,5,0,8,0,0,1,0,0,297,대전
2015년 09월 29일,36,32,7,5,2,0,0,4,4,3,0,10,0,0,1,1,3,-11,사직
2015년 09월 30일,40,36,11,9,1,0,1,5,4,4,0,6,1,0,0,2,0,126,잠실
2015년 09월 30일,39,30,8,4,2,0,2,8,7,6,2,6,3,0,1,0,1,274,인천
2015년 09월 30일,46,40,17,15,0,0,2,18,17,6,0,9,0,1,0,0,0,441,대전
2015년 09월 30일,37,34,6,3,3,0,0,1,1,3,0,11,0,0,0,1,4,-97,사직
2015년 10월 01일,37,34,8,8,0,0,0,2,1,1,1,3,0,0,1,1,0,-8,잠실
2015년 10월 01일,33,30,6,5,1,0,0,4,4,3,0,8,0,0,0,1,0,33,목동
2015년 10월 01일,38,32,6,5,1,0,0,1,1,5,1,6,0,0,0,0,0,-9,인천
2015년 10월 01일,,,,,,,,,,,,,,,,,,,광주
2015년 10월 01일,,,,,,,,,,,,,,,,,,,사직
2015년 10월 02일,36,36,11,7,3,0,1,3,3,0,0,6,1,1,0,1,3,62,잠실
2015년 10월 02일,38,34,13,6,3,0,4,10,10,3,1,3,2,1,0,0,1,428,목동
2015년 10월 02일,36,32,7,6,0,0,1,2,2,3,1,10,1,0,0,2,1,9,인천
2015년 10월 02일,45,34,13,9,3,1,0,5,4,5,1,7,1,0,5,2,1,208,시민
2015년 10월 02일,35,28,5,3,2,0,0,2,2,5,1,15,2,1,1,0,0,20,광주
2015년 10월 03일,34,31,8,7,1,0,0,5,5,2,0,5,0,0,1,0,0,92,잠실
2015년 10월 03일,28,28,1,1,0,0,0,0,0,0,0,12,0,0,0,0,0,-159,목동
2015년 10월 03일,38,34,11,9,0,0,2,4,4,3,1,7,0,0,0,2,1,154,인천
2015년 10월 03일,33,27,5,3,0,0,2,4,4,5,0,1,1,0,1,0,0,168,수원
2015년 10월 03일,46,37,9,7,1,0,1,7,6,6,1,6,1,0,2,1,1,154,광주
2015년 09월 24일,39,34,7,6,0,0,1,2,2,4,0,7,0,0,1,0,0,29,사직
2015년 11월 01일,,,,,,,,,,,,,,,,,,,인천
2015년 09월 28일,40,33,10,4,5,0,1,6,6,6,1,3,0,0,0,1,1,230,마산
2015년 10월 04일,44,30,10,7,2,0,1,9,9,10,1,3,4,0,3,0,0,349,잠실
2015년 10월 04일,36,31,6,3,1,0,2,6,4,4,1,8,0,0,0,1,0,124,사직
2015년 10월 05일,37,34,8,4,2,0,2,4,4,3,0,9,0,0,0,1,2,90,광주
2015년 10월 05일,46,45,9,3,4,1,1,2,2,0,1,13,1,0,0,0,2,14,마산
2015년 10월 06일,36,34,8,7,1,0,0,2,2,2,0,11,1,1,0,0,1,-11,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2015년 10월 07일,47,38,8,4,3,1,0,5,4,8,0,13,1,1,1,1,1,55,목동
