,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2018년 08월 10일,41,34,12,8,4,0,0,12,11,5,0,6,1,0,2,1,1,281,잠실
2018년 08월 10일,38,35,13,11,1,0,1,7,7,2,0,3,1,1,1,0,0,238,수원
2018년 08월 10일,41,37,10,5,3,0,2,4,4,2,2,8,3,0,0,0,1,170,청주
2018년 08월 10일,,,,,,,,,,,,,,,,,,,광주
2018년 08월 10일,43,35,10,7,1,0,2,8,8,6,1,7,0,0,1,1,2,208,마산
2018년 08월 11일,39,32,12,9,1,0,2,5,5,5,1,5,0,0,1,3,0,239,잠실
2018년 08월 11일,48,39,18,12,3,0,3,13,13,6,2,4,0,0,1,1,2,486,고척
2018년 08월 11일,35,32,8,3,3,0,2,4,4,2,0,4,0,0,1,2,2,130,인천
2018년 08월 11일,35,29,7,3,3,1,0,5,5,4,1,7,1,0,1,1,0,145,대전
2018년 08월 11일,35,32,5,4,0,1,0,1,1,3,0,7,0,0,0,0,1,-47,대구
2018년 08월 12일,51,43,16,10,2,0,4,11,11,7,1,9,0,0,0,0,0,406,잠실
2018년 08월 12일,41,37,15,12,2,0,1,11,11,3,0,5,1,0,1,1,1,314,고척
2018년 08월 12일,39,36,10,6,1,0,3,8,8,2,1,6,0,0,0,1,3,207,인천
2018년 08월 12일,42,36,11,9,1,0,1,5,5,4,0,8,0,0,2,1,0,157,대전
2018년 08월 12일,38,32,10,8,0,0,2,9,9,3,2,3,1,1,1,1,1,268,대구
2018년 08월 14일,38,33,9,6,2,0,1,6,6,4,0,5,1,0,1,0,0,193,잠실
2018년 08월 14일,42,37,14,11,0,0,3,10,10,4,0,7,2,0,1,0,1,355,수원
2018년 08월 14일,44,39,13,8,2,0,3,10,9,3,1,4,2,0,1,0,0,342,대구
2018년 08월 14일,51,37,14,9,4,0,1,14,13,12,1,5,2,0,1,1,0,431,광주
2018년 08월 14일,38,34,12,6,4,0,2,9,9,2,0,8,0,0,2,0,0,301,사직
2018년 08월 15일,35,34,7,6,1,0,0,2,1,1,0,9,0,0,0,1,3,-75,잠실
2018년 08월 15일,42,36,11,7,2,0,2,9,9,6,0,4,1,0,0,1,0,270,수원
2018년 08월 15일,32,31,7,5,1,0,1,2,2,1,0,8,0,2,0,1,1,8,대구
2018년 08월 15일,40,35,8,5,2,0,1,4,4,4,1,8,0,0,0,0,0,100,광주
2018년 08월 15일,,,,,,,,,,,,,,,,,,,사직
2018년 09월 04일,41,37,11,7,3,0,1,5,5,4,0,4,1,0,0,1,3,146,잠실
2018년 09월 04일,39,34,9,8,0,0,1,3,3,3,1,7,0,0,1,0,1,67,인천
2018년 09월 04일,38,29,8,5,2,0,1,4,3,5,1,9,0,0,3,0,0,118,수원
2018년 09월 04일,41,34,11,7,2,0,2,6,6,6,1,11,1,2,0,0,1,211,대전
2018년 09월 04일,32,31,6,3,2,0,1,3,3,1,0,6,0,0,0,2,2,15,마산
2018년 09월 05일,45,40,18,13,2,0,3,14,14,3,1,4,1,0,1,1,0,490,잠실
2018년 09월 05일,50,46,17,12,1,1,3,12,12,2,2,12,0,0,0,0,1,370,인천
2018년 09월 05일,39,30,5,4,1,0,0,3,3,8,0,6,0,1,1,0,0,24,수원
2018년 09월 05일,43,37,12,9,1,0,2,11,11,4,2,5,0,0,0,0,0,326,대전
2018년 09월 05일,31,27,2,1,0,0,1,3,2,3,1,8,0,0,0,2,1,-31,마산
2018년 09월 06일,35,35,12,10,1,0,1,6,6,0,0,6,0,0,0,1,0,160,잠실
2018년 09월 06일,35,33,6,3,2,0,1,2,2,2,0,5,2,0,0,0,2,43,수원
2018년 09월 06일,33,32,7,4,2,0,1,2,2,0,1,10,0,0,0,2,0,6,대구
2018년 09월 06일,36,27,7,5,1,0,1,7,7,6,1,8,0,0,2,1,0,176,광주
2018년 09월 06일,42,37,13,6,6,0,1,10,10,5,0,9,0,0,0,0,0,300,울산
2018년 09월 07일,35,34,8,6,1,0,1,1,1,1,0,9,0,1,0,1,1,-12,잠실
2018년 09월 07일,42,36,12,9,3,0,0,12,10,5,0,8,1,0,1,0,1,240,수원
2018년 09월 07일,38,34,9,7,1,0,1,2,2,2,1,6,0,0,1,1,1,61,대구
2018년 09월 07일,39,30,8,6,2,0,0,7,7,6,1,9,0,0,2,0,0,129,광주
2018년 09월 07일,35,33,7,6,1,0,0,0,0,2,0,8,2,0,0,1,1,-42,울산
2018년 09월 08일,32,30,8,6,2,0,0,5,4,1,0,6,0,0,1,1,0,75,잠실
2018년 09월 08일,46,37,11,6,4,0,1,6,6,8,1,5,1,0,0,1,0,226,고척
2018년 09월 08일,35,28,5,4,1,0,0,0,0,5,1,5,0,0,1,3,2,-51,인천
2018년 09월 08일,40,34,12,8,0,1,3,12,12,4,1,6,1,0,1,1,0,380,광주
2018년 09월 08일,38,33,11,5,4,1,1,7,7,4,0,2,0,0,1,1,0,269,마산
2018년 09월 09일,41,31,11,9,2,0,0,8,7,4,2,4,0,0,4,1,2,209,잠실
2018년 09월 09일,38,34,9,6,3,0,0,6,4,3,0,7,0,0,1,0,0,113,고척
2018년 09월 09일,45,39,15,12,1,0,2,14,14,4,2,7,1,1,0,0,0,383,인천
2018년 09월 09일,37,32,4,1,1,1,1,5,5,4,1,9,0,0,0,0,0,60,광주
2018년 09월 09일,45,40,16,12,1,1,2,11,8,4,0,8,2,0,1,0,1,345,마산
2018년 09월 11일,34,33,7,5,2,0,0,1,1,1,0,6,0,0,0,1,2,-41,잠실
2018년 09월 11일,43,35,7,5,2,0,0,4,4,7,1,13,1,1,0,0,1,31,인천
2018년 09월 11일,50,47,12,10,1,0,1,7,7,3,0,9,1,1,0,0,1,121,대구
2018년 09월 11일,35,33,6,3,0,0,3,4,4,2,0,7,0,0,0,0,0,115,사직
2018년 09월 11일,41,30,11,11,0,0,0,10,9,9,1,5,3,1,1,4,0,249,마산
2018년 09월 12일,41,38,10,5,4,0,1,5,3,3,0,5,2,0,0,1,1,154,잠실
2018년 09월 12일,38,35,15,12,2,0,1,8,6,1,1,4,0,0,1,2,1,213,인천
2018년 09월 12일,34,29,6,5,0,0,1,3,3,4,1,6,1,0,0,4,1,49,대구
2018년 09월 12일,44,39,12,7,4,0,1,9,9,5,0,7,0,0,0,1,0,229,사직
2018년 09월 12일,38,33,9,4,2,0,3,5,5,2,1,8,0,0,2,0,0,233,마산
2018년 09월 13일,41,34,12,7,2,1,2,10,9,5,1,5,0,0,1,0,0,346,잠실
2018년 09월 13일,36,32,5,4,0,0,1,1,1,3,1,9,0,0,0,0,1,-31,청주
2018년 09월 13일,40,37,10,7,3,0,0,5,4,3,0,10,0,1,0,1,0,70,대구
2018년 09월 13일,,,,,,,,,,,,,,,,,,,사직
2018년 09월 13일,,,,,,,,,,,,,,,,,,,마산
2018년 09월 14일,37,31,10,6,3,0,1,7,6,3,3,6,3,2,0,1,0,242,잠실
2018년 09월 14일,38,37,11,6,4,0,1,5,5,1,0,9,0,0,0,0,1,111,청주
2018년 09월 14일,33,31,9,5,1,0,3,6,6,2,0,10,0,1,0,1,0,201,대구
2018년 09월 14일,40,34,11,5,5,0,1,5,5,5,0,9,1,0,1,1,0,183,사직
2018년 09월 14일,40,34,10,7,2,0,1,7,7,5,1,6,0,0,0,1,0,200,마산
2018년 09월 15일,46,39,10,7,2,0,1,7,7,4,3,6,0,0,0,1,0,181,잠실
2018년 09월 15일,41,37,12,10,1,0,1,5,5,3,1,4,0,0,0,2,2,126,수원
2018년 09월 15일,39,34,8,4,2,0,2,4,4,2,3,3,0,0,0,1,2,132,대전
2018년 09월 15일,38,31,10,7,3,0,0,4,3,7,0,8,0,1,0,1,0,116,광주
2018년 09월 15일,41,34,8,5,0,0,3,5,4,6,0,12,1,0,1,0,0,161,사직
2018년 09월 16일,36,32,8,7,1,0,0,5,5,4,0,6,1,0,0,0,2,79,잠실
2018년 09월 16일,35,30,11,10,1,0,0,4,4,2,1,5,0,1,2,1,0,116,수원
2018년 09월 16일,36,34,11,4,6,0,1,5,5,2,0,3,0,0,0,0,2,199,대전
2018년 09월 16일,52,37,13,11,0,0,2,7,6,13,0,6,0,0,2,1,3,277,광주
2018년 09월 16일,31,30,3,2,1,0,0,0,0,1,0,9,0,0,0,0,0,-109,사직
2018년 09월 18일,38,33,7,4,2,0,1,1,1,3,1,8,0,0,1,0,1,33,잠실
2018년 09월 18일,42,37,15,10,4,0,1,10,10,3,1,8,2,0,1,0,3,303,고척
2018년 09월 18일,41,37,12,10,1,0,1,9,9,4,0,5,3,1,0,0,0,256,수원
2018년 09월 18일,37,34,7,4,2,0,1,3,3,3,0,9,0,0,0,0,2,32,대구
2018년 09월 18일,40,33,13,13,0,0,0,10,9,4,1,7,1,1,2,2,0,210,마산
2018년 09월 19일,50,45,15,9,5,0,1,11,11,3,1,13,0,0,1,0,3,229,잠실
2018년 09월 19일,41,35,10,9,1,0,0,5,5,2,1,12,1,0,3,0,2,82,고척
2018년 09월 19일,37,33,8,3,1,0,4,8,8,4,0,8,0,0,0,1,0,252,수원
2018년 09월 19일,45,41,15,9,3,0,3,9,8,4,0,13,3,0,0,0,0,348,대구
2018년 09월 19일,35,33,9,4,5,0,0,4,4,1,0,6,0,0,1,1,1,68,마산
2018년 09월 20일,36,33,8,5,2,0,1,3,3,3,0,11,0,2,0,0,0,34,잠실
2018년 09월 20일,39,33,10,5,5,0,0,3,3,4,1,7,1,0,1,0,0,145,고척
2018년 09월 20일,37,36,10,8,2,0,0,2,2,0,0,7,0,0,1,0,3,-17,인천
2018년 09월 20일,39,32,11,5,5,1,0,7,7,4,0,5,1,0,3,0,0,255,광주
2018년 09월 20일,42,35,12,8,1,0,3,11,11,5,2,6,0,1,0,0,1,362,사직
2018년 09월 21일,37,35,9,7,1,0,1,3,3,2,0,8,0,0,0,0,1,47,잠실
2018년 09월 21일,39,37,10,7,2,0,1,3,3,2,0,12,0,0,0,0,2,35,고척
2018년 09월 21일,37,32,9,7,0,0,2,5,5,2,2,6,2,1,1,0,1,192,인천
2018년 09월 21일,40,35,10,8,2,0,0,6,4,5,0,9,3,0,0,1,0,115,광주
2018년 09월 21일,,,,,,,,,,,,,,,,,,,사직
2018년 09월 22일,35,32,7,6,1,0,0,1,0,1,1,9,0,1,1,0,0,-40,잠실
2018년 09월 22일,37,32,9,6,2,0,1,8,7,4,1,8,2,0,0,1,1,192,고척
2018년 09월 22일,33,30,6,3,2,0,1,5,5,2,1,5,0,1,0,0,1,86,대전
2018년 09월 22일,36,34,8,3,3,1,1,2,2,2,0,10,1,0,0,0,1,71,대구
2018년 09월 22일,47,38,14,9,2,0,3,10,10,7,0,10,0,0,2,0,0,345,마산
2018년 09월 23일,44,38,12,10,0,1,1,5,5,4,0,4,1,1,2,1,0,209,잠실
2018년 09월 23일,33,33,9,7,2,0,0,4,3,0,0,9,1,1,0,1,0,68,고척
2018년 09월 23일,41,35,12,6,4,0,2,8,8,4,1,8,1,0,1,0,0,307,대전
2018년 09월 23일,33,31,8,6,1,0,1,5,5,0,0,6,1,0,2,0,1,113,대구
2018년 09월 23일,33,26,4,3,0,0,1,4,4,4,2,7,1,0,1,1,1,78,마산
2018년 09월 25일,44,38,14,12,1,0,1,13,13,5,1,5,1,0,0,0,0,359,잠실
2018년 09월 25일,47,43,21,14,2,0,5,16,16,1,1,4,0,0,2,0,1,622,인천
2018년 09월 25일,47,40,11,8,3,0,0,7,7,7,0,6,0,0,0,0,2,116,수원
2018년 09월 25일,33,31,6,5,0,0,1,1,1,2,0,7,1,0,0,2,0,-4,대전
2018년 09월 25일,38,35,14,12,0,0,2,8,8,2,1,7,0,1,0,3,2,243,사직
2018년 09월 26일,39,34,11,8,1,0,2,9,9,4,1,6,1,0,0,1,2,252,잠실
2018년 09월 26일,37,33,7,4,2,0,1,5,5,3,1,5,1,0,0,0,1,132,인천
2018년 09월 26일,41,40,18,13,4,0,1,9,9,1,0,4,1,0,0,1,0,334,수원
2018년 09월 26일,34,32,9,4,0,0,5,8,8,1,0,5,0,1,1,0,0,325,대전
2018년 09월 26일,40,36,12,7,2,1,2,10,7,4,0,3,1,0,0,1,1,300,사직
2018년 09월 27일,39,31,11,7,4,0,0,9,9,5,0,6,0,0,3,1,0,244,잠실
2018년 09월 27일,39,34,8,6,2,0,0,6,5,4,1,7,0,0,0,0,0,77,고척
2018년 09월 27일,41,36,14,11,2,0,1,11,10,3,1,6,2,0,1,1,0,311,인천
2018년 09월 27일,39,33,13,10,1,0,2,9,8,4,1,3,0,1,1,2,0,304,대전
2018년 09월 27일,37,35,12,8,0,2,2,7,7,2,0,7,0,0,0,0,0,252,대구
2018년 09월 28일,36,34,9,8,1,0,0,2,2,1,0,6,0,0,1,1,1,4,잠실
2018년 09월 28일,37,29,5,1,2,1,1,9,7,4,3,12,0,0,1,0,0,162,고척
2018년 09월 28일,36,32,8,5,1,0,2,6,6,4,0,6,1,0,0,0,0,196,인천
2018년 09월 28일,46,37,10,8,2,0,0,5,3,6,2,8,4,0,1,1,0,154,대전
2018년 09월 28일,51,47,13,10,1,0,2,5,5,3,0,8,1,0,1,0,0,160,대구
2018년 09월 29일,44,39,14,10,2,0,2,9,9,4,1,6,1,0,0,0,3,289,잠실
2018년 09월 29일,38,37,10,6,1,0,3,6,6,1,0,10,0,0,0,0,2,191,고척
2018년 09월 29일,33,32,4,1,2,0,1,3,2,1,0,7,0,0,0,0,0,-4,수원
2018년 09월 29일,42,31,11,7,3,0,1,9,9,8,1,8,2,1,2,1,0,295,대구
2018년 09월 29일,34,30,8,6,1,0,1,4,3,3,0,6,0,0,1,1,1,99,광주
2018년 09월 30일,41,35,11,9,1,0,1,7,7,4,1,5,2,0,1,1,0,226,잠실
2018년 09월 30일,34,32,9,5,1,0,3,8,8,2,0,10,0,1,0,0,0,234,고척
2018년 09월 30일,42,35,11,9,1,0,1,7,6,7,0,8,2,0,0,3,1,168,수원
2018년 09월 30일,39,35,8,6,0,1,1,4,4,4,0,11,2,0,0,1,1,74,대구
2018년 09월 30일,38,36,15,13,2,0,0,6,5,0,1,5,0,1,1,1,1,169,광주
2018년 01월 18일,,,,,,,,,,,,,,,,,,,잠실
2018년 03월 13일,37,30,6,3,3,0,0,3,3,7,0,8,0,1,0,0,0,67,수원
2018년 03월 13일,37,34,8,4,2,0,2,4,4,3,0,5,1,0,0,1,2,116,대전
2018년 03월 13일,34,30,8,2,6,0,0,5,5,2,1,3,0,1,1,0,0,159,광주
2018년 03월 13일,33,32,8,5,2,0,1,3,3,1,0,10,0,0,0,3,0,33,사직
2018년 03월 13일,41,38,11,8,1,1,1,4,4,2,1,8,1,0,0,0,1,106,마산
2018년 03월 14일,39,38,17,10,4,0,3,9,9,1,0,6,2,1,0,1,1,397,수원
2018년 03월 14일,43,35,14,6,2,4,2,13,11,3,4,4,0,0,1,1,0,461,대전
2018년 03월 14일,38,31,5,3,2,0,0,2,2,4,3,5,1,0,0,1,0,26,광주
2018년 03월 14일,37,31,7,7,0,0,0,2,2,5,1,5,0,1,0,2,0,-7,사직
2018년 03월 14일,32,30,4,3,1,0,0,1,0,2,0,10,0,0,0,1,0,-94,마산
2018년 03월 15일,,,,,,,,,,,,,,,,,,,대전
2018년 03월 15일,,,,,,,,,,,,,,,,,,,대구
2018년 03월 15일,,,,,,,,,,,,,,,,,,,광주
2018년 03월 15일,,,,,,,,,,,,,,,,,,,사직
2018년 03월 15일,,,,,,,,,,,,,,,,,,,마산
2018년 03월 16일,35,32,10,9,1,0,0,4,3,3,0,1,0,2,0,2,1,68,대전
2018년 03월 16일,34,33,5,3,2,0,0,1,0,1,0,13,0,0,0,0,1,-98,대구
2018년 03월 16일,32,29,7,5,0,0,2,4,4,3,0,9,0,1,0,0,1,100,광주
2018년 03월 16일,44,37,13,11,2,0,0,9,9,6,1,7,1,0,0,0,0,229,사직
2018년 03월 16일,32,28,5,3,1,0,1,2,2,3,1,6,0,0,0,1,0,62,마산
2018년 03월 17일,40,36,14,7,5,0,2,9,9,3,0,6,2,2,1,0,1,360,잠실
2018년 03월 17일,38,34,13,8,2,1,2,8,6,1,2,6,0,1,1,1,0,266,인천
2018년 03월 17일,48,38,15,14,1,0,0,10,10,8,0,2,0,0,2,2,3,243,수원
2018년 03월 17일,33,33,9,6,2,0,1,4,4,0,0,6,0,0,0,0,0,118,대전
2018년 03월 17일,36,31,7,4,1,0,2,4,4,4,0,10,0,2,1,0,0,109,대구
2018년 03월 18일,33,31,9,7,1,1,0,4,4,1,0,3,1,0,1,0,1,108,잠실
2018년 03월 18일,34,28,4,1,1,0,2,3,3,6,0,12,1,1,0,0,1,64,인천
2018년 03월 18일,31,28,7,5,1,0,1,4,4,2,1,6,0,0,0,3,0,106,수원
2018년 03월 18일,30,27,5,5,0,0,0,2,1,3,0,7,1,1,0,0,0,-10,대전
2018년 03월 18일,38,34,8,4,2,0,2,5,5,4,0,6,1,0,0,0,0,166,대구
2018년 03월 20일,41,38,14,8,4,0,2,14,13,2,0,6,0,1,1,0,0,375,잠실
2018년 03월 20일,37,33,6,3,2,0,1,3,3,4,0,10,0,0,0,0,0,58,고척
2018년 03월 20일,31,29,2,2,0,0,0,1,0,1,1,9,1,0,0,1,1,-125,인천
2018년 03월 20일,29,25,11,7,3,0,1,7,7,2,1,4,1,0,1,0,0,274,대구
2018년 03월 20일,,,,,,,,,,,,,,,,,,,사직
2018년 03월 21일,,,,,,,,,,,,,,,,,,,잠실
2018년 03월 21일,43,35,9,4,3,0,2,10,9,7,0,10,0,0,1,0,0,263,고척
2018년 03월 21일,,,,,,,,,,,,,,,,,,,인천
2018년 03월 21일,,,,,,,,,,,,,,,,,,,대구
2018년 03월 21일,,,,,,,,,,,,,,,,,,,사직
2018년 07월 13일,44,33,11,9,2,0,0,6,5,9,2,8,0,2,0,0,1,177,울산
2018년 07월 14일,41,39,11,8,3,0,0,6,6,2,0,15,2,0,0,0,0,84,울산
2018년 08월 16일,38,33,11,11,0,0,0,8,7,4,0,9,0,0,1,1,1,139,잠실
2018년 08월 16일,41,35,7,7,0,0,0,3,3,6,0,14,1,0,0,0,1,-26,인천
2018년 08월 16일,35,28,6,3,2,0,1,5,3,6,0,8,1,0,1,2,0,120,대구
2018년 08월 16일,34,32,10,7,1,0,2,8,8,1,0,4,0,0,1,1,0,239,사직
2018년 08월 16일,37,31,8,3,3,0,2,5,5,5,1,8,0,0,0,1,0,197,수원
2018년 08월 26일,35,32,6,4,1,0,1,1,1,2,1,5,1,0,0,0,0,30,인도
2018년 08월 27일,33,26,13,4,7,0,2,15,13,4,1,1,3,0,2,0,0,533,인도
2018년 08월 28일,33,31,8,7,0,0,1,3,3,1,0,12,2,3,1,0,3,12,인도
2018년 08월 30일,34,32,6,6,0,0,0,1,1,1,0,8,1,0,1,0,1,-56,인도
2018년 08월 31일,42,37,15,10,4,0,1,10,9,4,0,6,1,0,1,0,0,297,인도
2018년 09월 01일,32,28,4,3,0,0,1,3,3,4,0,10,0,0,0,0,2,5,인도
2018년 10월 02일,43,34,11,7,3,0,1,10,9,5,3,4,0,0,1,0,1,278,잠실
2018년 10월 02일,46,38,10,6,2,0,2,6,6,7,0,12,2,0,1,1,0,191,인천
2018년 10월 02일,48,39,9,7,0,0,2,5,5,6,2,6,0,0,1,2,0,161,광주
2018년 10월 03일,37,37,11,8,2,0,1,3,3,0,0,8,0,1,0,0,1,77,잠실
2018년 10월 03일,38,32,9,7,1,0,1,7,6,5,0,6,0,0,1,1,0,171,대전
2018년 10월 03일,51,44,20,11,6,1,2,20,19,5,2,12,0,0,0,1,0,576,대구
2018년 10월 04일,44,35,10,9,0,0,1,3,3,7,1,14,0,0,1,1,0,72,인천
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2018년 10월 05일,,,,,,,,,,,,,,,,,,,인천
2018년 10월 05일,,,,,,,,,,,,,,,,,,,사직
2018년 10월 06일,33,28,4,3,1,0,0,1,1,3,2,7,1,1,0,2,0,-32,잠실
2018년 10월 06일,38,34,11,9,2,0,0,7,7,3,0,8,2,0,1,0,1,168,인천
2018년 10월 06일,34,32,9,6,3,0,0,6,5,2,0,10,1,1,0,0,0,114,수원
2018년 10월 06일,40,33,9,5,2,0,2,8,8,7,0,8,1,0,0,0,0,255,사직
2018년 10월 06일,32,28,5,2,1,0,2,6,6,4,0,8,0,0,0,1,0,142,마산
2018년 10월 07일,48,41,13,9,3,0,1,7,7,5,1,5,1,0,1,0,1,248,잠실
2018년 10월 07일,40,36,9,6,3,0,0,2,2,3,1,6,0,0,0,0,1,55,마산
2018년 10월 09일,40,36,8,6,0,0,2,4,4,4,0,9,0,0,0,0,0,91,인천
2018년 10월 09일,42,37,11,9,1,0,1,6,5,5,0,14,1,0,0,1,0,107,수원
2018년 10월 09일,51,41,16,13,3,0,0,11,11,6,1,6,2,0,3,1,2,286,사직
2018년 10월 10일,42,36,11,9,2,0,0,5,5,6,0,12,0,0,0,2,0,74,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2018년 10월 10일,33,32,6,5,0,0,1,1,1,1,0,12,0,0,0,1,3,-72,사직
2018년 10월 11일,39,36,12,8,3,0,1,8,8,3,0,10,1,0,0,0,0,219,잠실
2018년 10월 11일,32,31,5,3,2,0,0,0,0,1,0,6,0,0,0,1,2,-80,광주
2018년 10월 12일,45,38,17,12,3,0,2,13,13,6,0,12,0,0,1,2,0,400,잠실
2018년 10월 12일,40,35,11,7,4,0,0,5,5,5,0,6,0,0,0,2,0,100,수원
2018년 10월 12일,36,33,8,5,3,0,0,6,6,3,0,6,3,0,0,0,2,126,광주
2018년 10월 13일,40,40,15,15,0,0,0,3,3,0,0,8,2,1,0,4,0,75,잠실
2018년 10월 13일,40,38,12,11,0,0,1,2,2,0,2,12,1,1,0,0,1,43,인천
2018년 10월 13일,39,34,11,8,2,0,1,10,9,4,0,4,0,0,1,1,0,254,대전
2018년 10월 13일,44,40,18,12,2,0,4,12,12,3,0,8,2,1,1,1,0,482,대구
2018년 10월 13일,33,32,7,6,1,0,0,1,1,0,1,8,0,1,0,2,0,-49,광주
2018년 10월 10일,31,30,4,4,0,0,0,0,0,1,0,10,1,0,0,1,1,-109,사직
2018년 10월 04일,36,33,5,4,0,0,1,2,2,3,0,13,0,0,0,0,3,-54,대전
2018년 10월 10일,35,32,10,8,1,0,1,6,6,3,0,7,0,2,0,1,0,160,광주
2018년 10월 06일,38,34,8,6,0,0,2,4,3,3,1,5,3,0,0,0,2,116,인천
2018년 10월 14일,34,32,9,6,3,0,0,1,1,2,0,4,0,0,0,3,0,22,사직
