,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2016년 09월 27일,41,35,12,8,3,1,0,7,7,4,1,4,0,2,1,1,2,176,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 27일,44,33,10,9,0,0,1,5,5,9,0,8,1,0,2,2,0,164,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,45,36,15,11,2,0,2,12,12,6,0,6,0,0,3,3,0,390,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,,,,,,,,,,,,,,,,,,,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 28일,,,,,,,,,,,,,,,,,,,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,48,42,15,10,3,0,2,9,9,5,1,7,0,1,0,1,1,303,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,39,34,13,8,3,0,2,7,6,3,0,9,0,1,2,2,1,222,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 29일,42,36,9,6,2,0,1,4,3,5,1,14,0,0,0,0,1,55,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,41,37,13,12,0,0,1,5,5,1,2,7,0,0,1,1,0,161,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,,,,,,,,,,,,,,,,,,,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 09월 30일,42,38,11,7,3,0,1,7,6,2,0,4,0,0,2,0,2,167,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,40,36,10,7,2,0,1,5,4,3,1,9,1,0,0,1,0,133,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,,,,,,,,,,,,,,,,,,,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 01일,45,37,12,9,2,0,1,8,7,7,1,3,1,1,0,2,0,250,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,41,38,13,10,2,0,1,4,4,2,0,11,2,0,1,1,1,151,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,32,29,4,4,0,0,0,1,1,1,0,9,1,0,2,0,0,-38,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 02일,48,40,17,11,5,0,1,11,11,4,1,3,1,0,3,1,1,398,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 03일,51,42,20,14,4,1,1,13,13,4,2,2,0,0,3,3,0,476,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 03일,46,40,15,9,4,0,2,10,10,2,2,6,1,0,2,1,0,361,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,49,43,15,13,2,0,0,5,5,4,1,12,4,0,1,1,0,159,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,35,32,9,7,0,0,2,4,4,2,0,8,1,2,1,1,0,130,대구
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 04일,37,33,5,3,2,0,0,3,3,4,0,8,1,1,0,0,0,23,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 05일,45,38,14,8,4,0,2,7,7,4,1,16,0,0,2,1,0,260,수원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 05일,35,34,7,5,0,0,2,4,4,1,0,7,0,0,0,1,0,73,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,42,37,11,8,2,0,1,4,4,4,1,14,0,0,0,0,1,105,광주
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,42,31,7,7,0,0,0,4,4,9,0,6,1,0,2,1,0,102,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 06일,33,31,4,4,0,0,0,2,1,2,0,11,1,0,0,0,0,-59,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 07일,38,32,8,7,1,0,0,4,4,2,3,10,2,2,1,0,0,58,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 07일,38,33,9,7,2,0,0,6,4,5,0,9,0,0,0,3,0,108,마산
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,47,41,16,11,3,0,2,11,10,6,0,6,0,0,0,1,2,342,잠실
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,39,36,10,6,2,0,2,6,5,3,0,4,1,0,0,1,2,169,인천
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,46,39,11,8,1,0,2,5,5,4,2,7,1,1,1,0,2,164,대전
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,,,,,,,,,,,,,,,,,,,사직
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2016년 10월 08일,,,,,,,,,,,,,,,,,,,마산
2016년 09월 19일,41,34,8,8,0,0,0,4,4,6,0,7,0,0,1,0,2,61,대전
2016년 09월 19일,50,39,13,11,1,0,1,11,11,9,1,5,1,0,1,1,0,320,사직
2016년 09월 29일,39,36,10,6,1,0,3,5,5,2,0,11,0,0,1,0,0,174,마산
2016년 09월 30일,36,36,10,4,4,0,2,4,4,0,0,8,0,0,0,1,0,141,사직
2016년 10월 05일,38,32,11,8,3,0,0,4,3,3,0,6,2,2,3,1,0,139,대구
2016년 10월 03일,41,36,10,8,2,0,0,6,6,3,0,7,0,0,2,0,2,101,광주
2016년 10월 09일,38,33,10,10,0,0,0,5,5,3,0,6,0,1,2,1,3,51,사직
2016년 10월 09일,43,38,14,11,3,0,0,7,5,3,0,7,1,0,2,0,0,187,마산
