,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,HP,SO,SB,CS,SH,GDP,E,컴프야P,ground
2019년 08월 11일,36,32,8,8,0,0,0,1,1,4,0,10,0,0,0,3,2,-58,창원
2019년 08월 13일,41,33,10,5,3,1,1,7,7,7,0,4,2,1,1,2,0,254,잠실
2019년 08월 13일,32,31,7,6,0,0,1,1,1,1,0,6,1,0,0,3,0,27,인천
2019년 08월 13일,50,43,18,13,1,1,3,10,10,6,1,4,0,0,0,1,0,425,대전
2019년 08월 13일,37,31,7,3,1,1,2,5,5,4,0,5,1,0,2,2,0,197,광주
2019년 08월 13일,41,40,12,10,1,0,1,5,5,1,0,7,0,0,0,0,1,102,사직
2019년 08월 14일,47,40,17,12,2,0,3,14,14,4,2,3,2,1,1,2,0,497,잠실
2019년 08월 14일,,,,,,,,,,,,,,,,,,,인천
2019년 08월 14일,35,31,4,2,1,0,1,3,3,4,0,8,0,0,0,0,1,5,대전
2019년 08월 14일,38,32,7,7,0,0,0,1,0,5,0,4,0,1,1,1,0,-22,광주
2019년 08월 14일,42,34,12,7,4,0,1,6,6,4,1,4,0,0,3,2,1,242,사직
2019년 08월 15일,,,,,,,,,,,,,,,,,,,잠실
2019년 08월 15일,38,35,8,4,3,1,0,3,3,1,1,3,1,0,1,0,0,88,고척
2019년 08월 15일,,,,,,,,,,,,,,,,,,,수원
2019년 08월 15일,42,37,11,5,4,1,1,7,7,5,0,8,1,1,0,0,1,220,광주
2019년 08월 15일,37,35,11,11,0,0,0,5,5,1,1,10,1,1,0,1,0,62,사직
2019년 08월 16일,36,32,6,5,0,0,1,4,4,2,1,2,1,0,1,2,0,94,잠실
2019년 08월 16일,39,35,10,8,2,0,0,4,4,4,0,4,1,1,0,1,0,85,고척
2019년 08월 16일,39,32,5,3,2,0,0,1,1,5,2,3,0,0,0,0,2,-26,수원
2019년 08월 16일,31,30,3,3,0,0,0,0,0,1,0,11,1,0,0,0,2,-134,광주
2019년 08월 16일,32,31,7,5,2,0,0,2,2,0,1,6,0,1,0,1,0,22,사직
2019년 08월 17일,32,31,5,4,0,1,0,2,2,0,0,6,0,0,1,1,2,-58,잠실
2019년 08월 17일,40,40,14,9,2,1,2,8,8,0,0,7,0,2,0,1,1,255,고척
2019년 08월 17일,37,32,8,7,0,0,1,2,2,3,2,7,0,0,0,3,0,47,대구
2019년 08월 17일,46,40,12,11,0,0,1,4,4,5,1,9,0,0,0,1,0,124,광주
2019년 08월 17일,30,28,3,3,0,0,0,0,0,2,0,5,0,1,0,1,1,-104,창원
2019년 08월 18일,35,32,6,4,2,0,0,3,3,2,0,11,0,0,1,1,1,-20,잠실
2019년 08월 18일,39,33,9,9,0,0,0,5,5,3,2,6,1,1,1,0,0,99,고척
2019년 08월 18일,41,34,11,5,4,0,2,8,8,4,2,3,0,0,1,1,0,306,대구
2019년 08월 18일,39,31,5,5,0,0,0,2,2,8,0,7,1,0,0,0,0,27,광주
2019년 08월 18일,37,35,12,7,4,0,1,4,4,1,0,7,0,1,1,0,1,132,창원
2019년 08월 20일,39,35,7,6,1,0,0,3,3,4,0,5,0,0,0,0,1,5,잠실
2019년 08월 20일,34,30,4,3,1,0,0,0,0,3,1,8,1,0,0,1,0,-58,인천
2019년 08월 20일,34,32,5,5,0,0,0,0,0,2,0,2,0,0,0,0,0,-38,수원
2019년 08월 20일,40,30,6,5,1,0,0,5,5,8,1,2,2,0,1,0,0,133,대전
2019년 08월 20일,31,31,4,2,0,0,2,2,2,0,0,3,0,0,0,0,0,31,창원
2019년 08월 21일,39,35,9,7,1,0,1,4,4,2,1,7,2,0,1,0,2,92,잠실
2019년 08월 21일,34,32,9,8,0,0,1,4,4,0,0,6,0,0,2,2,2,55,인천
2019년 08월 21일,42,35,10,7,1,0,2,8,8,6,0,9,1,0,1,1,1,230,수원
2019년 08월 21일,,,,,,,,,,,,,,,,,,,대전
2019년 08월 21일,,,,,,,,,,,,,,,,,,,창원
2019년 08월 22일,40,34,9,7,0,1,1,5,5,4,1,10,1,1,1,0,2,125,잠실
2019년 08월 22일,51,44,13,8,5,0,0,5,5,6,0,3,1,1,1,2,0,161,고척
2019년 08월 22일,42,36,11,7,3,0,1,6,6,3,2,5,2,0,1,0,3,180,인천
2019년 08월 22일,36,35,10,7,1,0,2,2,2,0,1,6,0,0,0,1,1,86,수원
2019년 08월 22일,48,41,15,8,3,1,3,13,13,6,1,5,0,0,0,1,0,458,대구
2019년 08월 23일,38,32,8,7,0,0,1,2,1,1,4,5,0,1,1,1,0,56,잠실
2019년 08월 23일,34,34,7,6,1,0,0,0,0,0,0,7,0,0,0,0,0,-56,고척
2019년 08월 23일,37,33,9,9,0,0,0,2,2,4,0,7,2,1,0,1,1,15,인천
2019년 08월 23일,48,47,13,8,3,1,1,3,3,0,0,9,0,0,1,1,0,94,수원
2019년 08월 23일,46,39,15,12,1,1,1,8,8,5,0,2,0,0,2,0,0,304,대구
2019년 08월 24일,42,36,10,7,0,0,3,8,8,5,1,8,0,0,0,1,4,197,잠실
2019년 08월 24일,34,33,7,6,0,0,1,3,2,1,0,7,0,0,0,0,0,12,인천
2019년 08월 24일,50,44,16,9,4,1,2,13,11,6,0,6,2,1,0,0,1,420,대전
2019년 08월 24일,41,34,9,6,2,1,0,1,1,6,0,7,0,0,1,0,0,56,대구
2019년 08월 24일,43,38,15,7,7,0,1,8,8,2,0,6,2,0,3,2,0,353,사직
2019년 08월 25일,42,37,11,6,3,0,2,7,7,5,0,4,1,0,0,0,0,255,잠실
2019년 08월 25일,34,28,7,5,1,0,1,4,4,4,0,4,1,0,2,3,0,125,인천
2019년 08월 25일,35,35,12,7,5,0,0,3,3,0,0,7,0,1,0,2,0,98,대전
2019년 08월 25일,61,47,23,14,7,1,1,21,19,10,3,6,1,0,1,3,0,654,대구
2019년 08월 25일,39,35,9,6,3,0,0,4,4,4,0,5,0,0,0,1,0,79,사직
2019년 08월 27일,37,36,8,5,2,0,1,2,2,1,0,8,0,0,0,0,1,12,잠실
2019년 08월 27일,47,44,17,8,4,0,5,15,15,3,0,1,0,0,0,0,0,585,청주
2019년 08월 27일,44,37,14,11,3,0,0,10,10,3,1,1,0,0,3,1,1,294,광주
2019년 08월 27일,39,35,8,6,1,0,1,2,2,2,1,11,0,0,1,1,0,49,울산
2019년 08월 27일,38,33,8,8,0,0,0,3,3,3,1,4,0,0,1,1,0,38,창원
2019년 08월 28일,32,29,2,1,1,0,0,2,2,2,0,9,2,0,1,0,1,-62,잠실
2019년 08월 28일,37,30,5,3,2,0,0,1,1,7,0,5,1,0,0,4,0,7,청주
2019년 08월 28일,38,33,7,6,1,0,0,1,1,5,0,5,1,1,0,0,0,4,광주
2019년 08월 28일,36,33,9,6,3,0,0,3,3,3,0,9,0,0,0,3,0,36,울산
2019년 08월 28일,40,33,8,3,2,0,3,8,8,6,1,9,1,2,0,0,0,265,창원
2019년 08월 29일,,,,,,,,,,,,,,,,,,,잠실
2019년 08월 29일,32,31,5,3,2,0,0,0,0,1,0,7,0,0,0,1,2,-92,고척
2019년 08월 29일,42,36,10,6,2,0,2,8,8,5,1,6,0,2,0,0,1,212,수원
2019년 08월 29일,42,37,11,11,0,0,0,4,4,5,0,7,0,0,0,0,1,55,대구
2019년 08월 29일,36,34,7,5,2,0,0,3,3,2,0,9,1,0,0,0,0,31,창원
2019년 08월 30일,37,32,6,4,1,1,0,1,0,4,0,7,0,0,1,1,0,-15,잠실
2019년 08월 30일,32,30,4,2,1,0,1,2,1,2,0,7,0,0,0,0,0,-20,고척
2019년 08월 30일,38,33,8,7,1,0,0,3,3,3,1,5,2,0,1,0,0,79,수원
2019년 08월 30일,35,30,5,3,2,0,0,2,2,3,0,9,1,0,2,0,0,35,대구
2019년 08월 30일,44,40,14,10,2,1,1,8,8,4,0,5,0,0,0,1,0,259,창원
2019년 08월 31일,34,32,8,6,1,1,0,3,3,1,0,6,0,1,1,0,0,37,잠실
2019년 08월 31일,42,41,16,14,1,1,0,6,6,0,0,6,2,1,1,0,0,183,인천
2019년 08월 31일,41,38,14,12,2,0,0,6,5,3,0,10,0,1,0,2,0,131,대전
2019년 08월 31일,35,33,7,4,2,0,1,2,2,1,1,10,1,1,0,0,1,11,광주
2019년 08월 31일,46,36,11,7,2,0,2,9,9,8,1,9,4,0,1,1,0,324,창원
2019년 09월 01일,33,31,6,6,0,0,0,1,1,1,1,9,0,1,0,0,2,-86,잠실
2019년 09월 01일,39,37,10,6,1,0,3,6,6,2,0,6,0,0,0,0,2,182,인천
2019년 09월 01일,38,34,9,9,0,0,0,1,0,4,0,6,3,0,0,2,0,18,대전
2019년 09월 01일,36,35,9,8,1,0,0,2,2,1,0,10,1,0,0,1,0,19,광주
2019년 09월 01일,37,33,8,8,0,0,0,2,2,2,2,3,0,0,0,1,1,5,창원
2019년 09월 03일,38,36,9,7,0,0,2,5,5,2,0,5,2,0,0,0,2,168,잠실
2019년 09월 03일,35,31,5,5,0,0,0,1,1,3,1,9,0,0,0,0,2,-84,인천
2019년 09월 03일,39,32,6,5,0,0,1,5,4,6,1,6,2,0,0,1,0,114,수원
2019년 09월 03일,41,36,10,6,3,0,1,6,6,4,1,7,0,0,0,1,4,146,대전
2019년 09월 03일,40,35,9,7,0,0,2,5,4,4,1,5,0,0,0,0,1,130,사직
2019년 09월 04일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 04일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 04일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 04일,37,32,7,6,1,0,0,1,1,4,1,7,1,1,0,0,0,25,대전
2019년 09월 04일,45,40,12,10,1,0,1,8,8,5,0,8,0,0,0,1,2,175,사직
2019년 09월 05일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 05일,38,33,10,9,1,0,0,4,4,3,1,5,0,0,1,3,2,78,고척
2019년 09월 05일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 05일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 05일,36,33,7,5,0,0,2,3,3,2,1,5,0,1,0,0,0,104,창원
2019년 09월 06일,35,33,6,2,3,0,1,2,1,2,0,9,1,0,0,2,1,-2,잠실
2019년 09월 06일,34,33,7,6,1,0,0,1,1,1,0,9,1,0,0,1,0,-36,고척
2019년 09월 06일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 06일,37,35,10,10,0,0,0,2,2,2,0,6,0,0,0,2,1,-7,수원
2019년 09월 06일,36,34,7,5,2,0,0,0,0,2,0,7,0,0,0,0,0,-28,창원
2019년 09월 07일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 07일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 07일,35,35,9,8,0,0,1,1,1,0,0,10,0,0,0,1,1,-10,대전
2019년 09월 07일,40,34,11,4,2,1,4,8,8,2,1,4,0,1,3,0,0,380,대구
2019년 09월 07일,45,37,13,13,0,0,0,7,7,7,0,6,0,0,1,2,0,178,광주
2019년 09월 08일,36,30,8,7,1,0,0,1,1,3,0,5,0,1,3,0,1,1,잠실
2019년 09월 08일,32,28,3,3,0,0,0,0,0,3,1,4,0,0,0,2,0,-70,수원
2019년 09월 08일,48,40,13,10,1,0,2,12,12,8,0,3,2,0,0,1,0,368,대전
2019년 09월 08일,41,38,10,7,2,0,1,4,4,3,0,5,0,0,0,0,0,111,대구
2019년 09월 08일,53,45,16,10,4,0,2,13,12,8,0,5,1,0,0,1,1,403,광주
2019년 09월 10일,,,,,,,,,,,,,,,,,,,잠실
2019년 09월 10일,,,,,,,,,,,,,,,,,,,인천
2019년 09월 10일,42,36,10,6,3,0,1,5,5,6,0,8,1,0,0,1,1,177,청주
2019년 09월 10일,34,33,7,5,2,0,0,2,2,1,0,10,1,0,0,1,2,-30,대구
2019년 09월 10일,39,34,10,9,0,0,1,4,4,4,0,7,0,0,1,2,4,69,사직
2019년 09월 11일,38,33,9,6,2,0,1,4,4,2,0,6,0,0,3,0,0,143,잠실
2019년 09월 11일,38,36,12,11,1,0,0,4,4,1,0,11,1,0,1,2,0,91,인천
2019년 09월 11일,37,36,10,3,7,0,0,5,5,1,0,7,0,0,0,1,0,120,청주
2019년 09월 11일,45,39,13,7,4,1,1,8,7,6,0,5,0,1,0,0,2,235,대구
2019년 09월 11일,40,35,9,5,1,1,2,4,4,4,1,6,1,0,0,1,1,180,사직
2019년 09월 12일,33,32,3,2,1,0,0,0,0,0,1,5,0,0,0,0,0,-92,잠실
2019년 09월 12일,36,28,5,2,3,0,0,2,2,3,2,5,1,1,3,1,1,37,고척
2019년 09월 12일,43,39,13,11,1,1,0,7,7,4,0,5,3,0,0,1,0,228,수원
2019년 09월 12일,,,,,,,,,,,,,,,,,,,대구
2019년 09월 12일,33,31,4,3,0,0,1,2,2,2,0,10,0,0,0,0,0,-7,사직
2019년 09월 13일,31,31,7,6,1,0,0,2,2,0,0,1,0,1,0,2,4,-35,잠실
2019년 09월 13일,37,35,9,4,4,0,1,4,4,2,0,6,1,0,0,1,0,140,고척
2019년 09월 13일,35,33,11,9,1,0,1,5,5,0,0,7,0,0,2,2,0,150,수원
2019년 09월 13일,42,40,10,8,1,0,1,5,3,1,1,7,0,0,0,0,0,105,대구
2019년 09월 13일,33,27,3,2,1,0,0,0,0,5,0,4,0,1,1,0,0,-37,사직
2019년 01월 31일,32,32,7,3,4,0,0,3,2,0,0,9,0,0,0,1,0,0,퍼스
2019년 02월 02일,36,34,8,1,3,0,4,4,4,2,0,11,0,1,0,0,1,0,브리
2019년 02월 03일,,,,,,,,,,,,,,,,,,,브리
2019년 03월 12일,37,34,9,9,0,0,0,1,1,2,1,10,0,0,0,2,0,-35,고척
2019년 03월 12일,37,33,6,5,1,0,0,2,2,4,0,7,1,0,0,0,0,2,대전
2019년 03월 12일,47,39,11,5,2,0,4,12,12,8,0,7,1,0,0,0,0,388,대구
2019년 03월 12일,33,30,5,3,1,0,1,1,1,3,0,5,0,0,0,1,3,-27,광주
2019년 03월 12일,36,34,10,8,2,0,0,4,4,1,0,7,3,0,1,2,1,91,상동
2019년 03월 13일,44,40,15,12,2,0,1,8,8,4,0,8,2,0,0,2,0,249,고척
2019년 03월 13일,38,33,8,5,3,0,0,2,1,5,0,7,0,0,0,3,0,8,대전
2019년 03월 13일,34,33,6,4,2,0,0,1,1,1,0,12,0,0,0,0,0,-51,대구
2019년 03월 13일,33,27,2,1,0,0,1,3,3,6,0,9,5,1,0,1,2,38,광주
2019년 03월 13일,31,31,11,5,5,0,1,5,5,0,0,8,0,1,0,1,0,176,상동
2019년 03월 14일,37,34,8,6,1,0,1,3,3,3,0,7,2,0,0,2,0,72,대전
2019년 03월 14일,40,30,5,4,0,0,1,3,3,10,0,9,0,0,0,1,0,41,고척
2019년 03월 14일,39,34,9,8,1,0,0,6,5,3,1,6,0,0,1,1,1,84,대구
2019년 03월 14일,37,32,8,6,2,0,0,5,4,3,1,9,1,0,1,2,1,46,광주
2019년 03월 14일,49,37,11,7,0,3,1,13,11,8,2,8,0,0,2,1,1,329,이천
2019년 03월 15일,,,,,,,,,,,,,,,,,,,이천
2019년 03월 15일,36,35,8,7,0,0,1,3,3,1,0,9,0,0,0,0,0,24,고척
2019년 03월 15일,40,36,13,10,2,0,1,8,7,2,1,9,0,1,1,0,0,186,대전
2019년 03월 15일,32,31,9,8,0,0,1,3,3,1,0,6,0,0,0,0,0,90,대구
2019년 03월 15일,,,,,,,,,,,,,,,,,,,광주
2019년 03월 16일,37,31,6,4,2,0,0,3,3,5,0,4,1,0,1,1,0,77,고척
2019년 03월 16일,41,35,10,6,3,0,1,6,6,5,1,6,1,2,0,0,0,189,수원
2019년 03월 16일,35,30,2,1,1,0,0,1,0,4,1,9,2,0,0,1,0,-77,대전
2019년 03월 16일,42,37,11,6,2,0,3,7,7,4,1,11,2,0,0,0,0,268,대구
2019년 03월 16일,37,34,8,8,0,0,0,2,2,3,0,8,3,0,0,1,1,3,광주
2019년 03월 17일,38,31,4,3,1,0,0,3,1,5,2,7,2,0,0,0,0,4,고척
2019년 03월 17일,37,34,7,3,4,0,0,3,2,1,1,11,0,0,1,0,0,12,수원
2019년 03월 17일,42,41,14,8,5,0,1,8,8,1,0,7,2,0,0,0,1,257,대전
2019년 03월 17일,47,38,11,9,2,0,0,7,5,9,0,6,3,0,0,2,2,140,대구
2019년 03월 17일,38,31,8,5,2,1,0,5,5,4,2,8,0,1,1,2,1,93,광주
2019년 03월 19일,33,33,7,5,2,0,0,3,3,0,0,7,0,0,0,1,0,-2,고척
2019년 03월 19일,34,31,4,3,0,0,1,2,2,2,1,12,1,0,0,0,0,-8,인천
2019년 03월 19일,40,36,10,7,2,0,1,3,2,4,0,6,1,1,0,1,0,110,수원
2019년 03월 19일,34,34,8,8,0,0,0,0,0,0,0,6,0,0,0,1,1,-61,사직
2019년 03월 19일,42,35,9,4,3,0,2,5,4,7,0,9,3,0,0,0,0,212,창원
2019년 03월 20일,33,33,7,7,0,0,0,0,0,0,0,11,0,0,0,1,1,-101,고척
2019년 03월 20일,26,22,2,1,0,1,0,0,0,3,1,6,0,1,0,0,1,-49,인천
2019년 03월 20일,,,,,,,,,,,,,,,,,,,수원
2019년 03월 20일,31,31,4,2,0,0,2,3,3,0,0,6,0,0,0,0,0,39,사직
2019년 03월 20일,35,34,7,5,1,0,1,2,1,0,1,15,1,0,0,0,1,-32,창원
1970년 01월 01일,,,,,,,,,,,,,,,,,,,장 
2019년 07월 19일,,,,,,,,,,,,,,,,,,,창원
2019년 07월 21일,46,42,15,8,7,0,0,9,9,4,0,7,1,0,0,0,0,274,창원
2019년 07월 26일,39,37,14,12,1,0,1,8,8,2,0,2,0,2,0,1,0,237,사직
2019년 09월 14일,32,31,6,6,0,0,0,2,2,1,0,4,0,1,0,2,1,-39,잠실
2019년 09월 14일,46,38,12,9,3,0,0,6,6,7,0,5,0,0,1,0,1,154,인천
2019년 09월 14일,35,32,6,4,1,0,1,2,2,3,0,9,1,0,0,1,1,13,수원
2019년 09월 14일,34,33,6,2,4,0,0,2,2,1,0,9,0,0,0,0,1,-21,대전
2019년 09월 14일,33,32,5,3,1,0,1,1,1,1,0,6,0,1,0,0,1,-24,창원
2019년 09월 15일,41,37,10,9,1,0,0,4,3,4,0,6,0,0,0,1,0,54,잠실
2019년 09월 15일,44,35,11,6,3,0,2,8,8,8,0,10,2,0,1,1,0,292,인천
2019년 09월 15일,39,35,10,7,2,0,1,7,7,3,0,6,0,0,1,1,1,177,대전
2019년 09월 15일,35,32,6,4,1,0,1,1,1,3,0,8,0,0,0,1,0,-5,창원
2019년 09월 17일,31,30,3,3,0,0,0,0,0,0,1,12,0,0,0,0,1,-139,대전
2019년 09월 17일,33,30,3,2,0,0,1,2,2,2,0,7,0,0,1,0,1,-29,광주
2019년 09월 18일,33,30,4,0,1,0,3,4,4,2,1,4,0,1,0,1,2,116,포항
2019년 09월 18일,41,35,10,7,3,0,0,5,5,4,2,5,0,2,0,1,0,111,광주
2019년 09월 19일,37,36,11,10,1,0,0,2,2,1,0,6,0,0,0,3,1,10,대구
2019년 09월 19일,43,37,11,7,3,0,1,3,3,4,1,11,0,0,1,0,0,116,창원
2019년 09월 20일,34,32,7,6,0,0,1,2,2,1,0,6,1,0,1,0,2,8,잠실
2019년 09월 20일,38,33,8,5,2,1,0,3,3,4,0,6,0,1,1,0,0,56,대전
2019년 09월 20일,38,35,9,4,2,0,3,7,7,3,0,11,2,0,0,1,0,238,사직
2019년 09월 21일,37,36,8,7,1,0,0,3,2,1,0,7,0,0,0,1,1,-19,잠실
2019년 09월 21일,40,32,6,5,0,0,1,6,6,6,0,10,0,0,2,0,0,94,수원
2019년 09월 21일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 21일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 22일,43,41,11,9,1,0,1,6,6,2,0,11,2,0,0,0,0,133,잠실
2019년 09월 22일,,,,,,,,,,,,,,,,,,,수원
2019년 09월 22일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 23일,45,39,14,12,1,0,1,9,9,4,2,8,1,0,0,2,0,251,잠실
2019년 09월 24일,37,36,8,5,1,1,1,4,4,1,0,12,1,0,0,0,1,72,잠실
2019년 09월 24일,35,34,8,8,0,0,0,0,0,1,0,8,1,0,0,2,0,-50,광주
2019년 09월 24일,53,50,15,11,1,1,2,7,7,2,0,7,1,0,1,0,1,219,창원
2019년 09월 25일,32,29,5,5,0,0,0,0,0,2,0,10,0,1,1,1,0,-78,인천
2019년 09월 25일,42,38,13,11,2,0,0,7,7,2,1,3,0,1,1,0,0,182,사직
2019년 09월 25일,37,35,11,9,1,0,1,3,3,1,0,6,0,0,1,2,2,88,창원
2019년 09월 26일,41,36,10,9,1,0,0,4,4,4,0,14,5,0,1,1,0,109,수원
2019년 09월 26일,46,41,14,11,3,0,0,11,11,4,1,1,0,0,0,1,0,281,대구
2019년 09월 26일,37,31,3,2,0,0,1,3,3,5,1,9,1,1,0,0,0,22,사직
2019년 09월 26일,46,38,13,11,1,0,1,4,4,5,1,7,1,0,2,1,1,186,창원
2019년 09월 27일,41,32,8,7,1,0,0,3,3,5,3,11,1,2,1,0,0,76,잠실
2019년 09월 27일,40,31,8,4,3,0,1,4,4,6,0,5,2,1,3,0,0,184,대구
2019년 09월 27일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 28일,43,42,13,10,3,0,0,6,6,0,0,6,0,0,1,0,0,117,잠실
2019년 09월 28일,41,36,10,9,0,0,1,2,2,4,0,4,2,1,1,0,0,97,수원
2019년 09월 28일,45,41,13,10,0,0,3,7,7,4,0,9,1,0,0,1,2,213,대구
2019년 09월 28일,38,29,5,4,1,0,0,1,1,5,3,7,1,0,1,2,0,1,광주
2019년 09월 28일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 16일,40,39,14,11,1,0,2,4,4,1,0,5,0,0,0,1,1,185,수원
2019년 09월 18일,38,33,9,4,2,0,3,6,5,3,0,7,1,0,2,1,0,243,인천
2019년 09월 19일,41,33,11,9,0,0,2,7,7,5,0,7,0,0,3,2,0,246,인천
2019년 09월 23일,34,33,7,4,3,0,0,1,1,1,0,10,1,1,0,0,0,-23,수원
2019년 09월 19일,43,37,11,9,0,1,1,6,6,4,1,4,1,0,1,0,0,203,인천
2019년 09월 20일,39,33,8,6,1,0,1,5,5,4,2,7,1,0,0,2,1,120,인천
2019년 09월 16일,40,37,11,8,2,0,1,6,5,2,0,9,3,0,1,0,1,161,잠실
2019년 09월 16일,49,37,12,10,1,0,1,11,9,10,1,6,2,0,1,0,0,280,대구
2019년 03월 23일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,광주
2019년 09월 22일,,,,,,,,,,,,,,,,,,,대전
2019년 09월 22일,,,,,,,,,,,,,,,,,,,사직
2019년 09월 23일,37,32,8,4,3,0,1,6,6,4,0,8,1,1,1,1,0,162,사직
2019년 09월 24일,37,34,8,7,1,0,0,3,1,3,0,3,1,0,0,1,1,22,수원
