,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
7,3땅, , ,4구,중안, ,삼진, ,투희번,3,1,1,1,0.273,나주환,구장 : 문학,"관중 : 4,803",2008.07.23(수),개시 : 18:30,경기시간 : 3:26,SK,롯데,,,,,,
8, ,유땅, ,좌안,3파, ,삼진, , ,4,1,0,0,0.310,최정,구장 : 문학,"관중 : 4,803",2008.07.23(수),개시 : 18:30,경기시간 : 3:26,SK,롯데,,,,,,
9, ,4구, ,삼진, ,삼진, , , ,2,0,0,0,0.246,김강민,구장 : 문학,"관중 : 4,803",2008.07.23(수),개시 : 18:30,경기시간 : 3:26,SK,롯데,,,,,,
10, , , , , , ,삼진, , ,1,0,0,0,0.000,박정환,구장 : 문학,"관중 : 4,803",2008.07.23(수),개시 : 18:30,경기시간 : 3:26,SK,롯데,,,,,,
11, ,1안, ,유안, ,좌중안, ,삼진, ,4,3,1,1,0.275,조동화,구장 : 문학,"관중 : 4,803",2008.07.23(수),개시 : 18:30,경기시간 : 3:26,SK,롯데,,,,,,
0,좌비, ,좌안, ,4구, ,4구,삼진, ,3,1,0,3,0.267,우동균,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
1,2땅, ,중안, ,중안, ,우안, , ,4,3,0,1,0.246,양준혁,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
2, , , , , , , ,우비, ,1,0,0,0,0.216,조동찬,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
3,투땅, ,중안, ,중안, ,4구,중안, ,4,3,4,1,0.328,박한이,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
4, , , , , , , , , ,0,0,0,0,0.295,강봉규,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
5, ,삼진,유2병, , , , , , ,2,0,0,0,0.283,박석민,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
6, , , , ,유2병, ,4구,3땅, ,2,0,1,1,0.225,김재걸,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
7, ,우2, ,투땅, ,3비,우안, , ,4,2,2,0,0.272,최형우,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
8, , , , , , , , ,유실,1,0,0,1,0.302,김창희,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
9, ,삼진, ,우홈, ,2땅,유땅, ,삼진,5,1,2,2,0.260,채태인,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
10, ,중안, ,2비, ,중비,중안, ,좌중2,5,3,0,1,0.214,박진만,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
11, , ,우비,투땅, , ,좌안/ 좌홈, , ,4,2,3,2,0.281,진갑용,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
12, , , , , , , , ,중안,1,1,1,0,0.214,현재윤,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
13, , ,유실, ,2땅, ,포희번/ 3땅, ,유2병,4,0,0,1,0.187,신명철,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,삼성,KIA,,,,,,
0,좌비, ,1비, , ,좌안, , , ,3,1,0,0,0.299,이종범,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
1, , , , , , , ,삼진, ,1,0,0,0,0.306,김원섭,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
2,1파, , ,유땅, ,삼진, , , ,3,0,0,0,0.240,김종국,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
3, , , , , , , , ,3실,1,0,0,1,0.158,김형철,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
4,좌비, , ,1파, ,유땅, , ,2비,4,0,0,0,0.303,이재주,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
5, ,1직, ,4구, , ,중안, ,4구,2,1,0,1,0.225,최희섭,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
6, ,중안, ,중비, , ,32병, ,투땅,4,1,0,0,0.223,채종범,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
7, ,1파, , ,포비, ,중비, ,우안,4,1,2,0,0.280,나지완,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
8, ,우비, , ,3땅, , ,3땅,1파,4,0,0,0,0.259,이현곤,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
9, , ,3땅, ,좌비, , , , ,2,0,0,0,0.249,차일목,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
10, , , , , , , ,3땅, ,1,0,0,0,0.091,이성우,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
11, , ,유땅, , , , , , ,1,0,0,0,0.272,김선빈,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
12, , , , , ,1비, ,우안, ,2,1,0,0,0.258,김주형,구장 : 무등,"관중 : 7,277",2008.07.24(목),개시 : 18:30,경기시간 : 2:55,KIA,삼성,,,,,,
0,중안,4구, ,중비, , ,2땅, , ,3,1,0,1,0.304,이종욱,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
1,우안,3땅, ,삼진, , ,4구, , ,3,1,0,1,0.266,고영민,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
2,4구,4구, , ,4구, ,유2병, , ,1,0,0,1,0.346,김현수,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
3,1땅,2비, , ,삼진, , ,좌안, ,4,1,1,0,0.294,김동주,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
4,4구,유땅, , ,중비, , ,유2병, ,3,0,0,0,0.224,최준석,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
5,4구, ,2땅, , ,삼진, , , ,2,0,1,0,0.222,이성열,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
6, , , , , , , ,2땅, ,1,0,0,0,0.197,이대수,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
7,2땅, ,삼진, , ,4구, , ,좌안,3,1,1,0,0.242,오재원,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
8,4구, ,삼진, , , , , , ,1,0,0,0,0.214,채상병,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
9, , , , , ,중안, , , ,1,1,0,0,0.311,유재웅,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
10, , , , , , , , ,2유병,1,0,0,0,0.198,민병헌,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
11,우비, , ,삼진, , , , , ,2,0,0,0,0.242,김재호,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
12, , , , , ,3직, , , ,1,0,0,0,0.257,안경현,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
13, , , , , , , , ,중비,1,0,0,0,0.122,최승환,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,두산,한화,,,,,,
0,사구,3비, ,삼진, ,2땅, ,중비, ,4,0,0,0,0.274,추승우,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
1,유땅, ,중비, , , , , , ,2,0,0,0,0.282,송광민,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
2, , , ,삼진, ,삼진, ,우비, ,3,0,0,0,0.215,윤재국,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
3,삼진, ,삼진, ,2땅, ,2땅, , ,4,0,0,0,0.285,클락,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
4, ,중안,사구, ,3땅, ,우안, , ,3,2,0,2,0.338,김태균,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
5, ,4구,4구, ,중2, ,32병, , ,2,1,0,2,0.287,이범호,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
6, ,중안,좌중2, ,우비, , ,3땅, ,4,2,2,0,0.265,김태완,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
7, ,좌희비,2땅, , ,중안, ,4구, ,2,1,1,1,0.282,신경현,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
8, , , , , , , , , ,0,0,0,0,0.217,이희근,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
9, , , , , , , , , ,0,0,0,0,0.155,이여상,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
10, ,우안, , , , , , , ,1,1,0,0,0.275,연경흠,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
11, , , ,삼진, ,투땅, ,우안, ,3,1,0,1,0.213,한상훈,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
12, ,좌안, ,중안, ,좌2, ,좌중안, ,4,4,3,0,0.251,김민재,구장 : 대전,"관중 : 4,004",2008.07.24(목),개시 : 18:30,경기시간 : 3:08,한화,두산,,,,,,
0,좌비, ,삼진,좌비, ,,,,,3,0,0,0,0.283,클락,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
1,좌2, ,3땅, ,유땅,,,,,3,1,0,0,0.252,김민재,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
2,유땅, ,4구, ,3땅,,,,,2,0,0,0,0.285,이범호,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
3,유땅, ,고4, ,유땅,,,,,2,0,0,0,0.336,김태균,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
4, ,2비,3땅, , ,,,,,2,0,0,0,0.264,김태완,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
5, ,좌안, ,3직, ,,,,,2,1,0,1,0.288,송광민,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
6, ,우중2, ,우안, ,,,,,2,2,1,0,0.288,신경현,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
7, ,투땅, ,유안, ,,,,,2,1,0,0,0.161,이여상,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
8, ,삼진, ,1직, ,,,,,2,0,0,0,0.211,윤재국,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,한화,롯데,,,,,,
0,유땅, ,3안,중안, ,,,,,3,2,1,1,0.283,김주찬,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
1,2땅, ,투희번,우비, ,,,,,2,0,0,0,0.286,이인구,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
2,2땅, ,유파,2비, ,,,,,3,0,0,0,0.313,조성환,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
3, ,사구,우중2, ,유땅,,,,,2,1,2,1,0.286,이대호,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
4, ,삼진,중안, ,삼진,,,,,3,1,1,1,0.252,가르시아,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
5, ,좌중안,좌중2, ,중안,,,,,3,3,1,0,0.294,강민호,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
6, ,유땅,3땅, , ,,,,,2,0,0,0,0.282,정보명,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
7, ,2땅, ,4구, ,,,,,1,0,0,1,0.228,박현승,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
8, , ,4구,3희번, ,,,,,0,0,0,1,0.262,박기혁,구장 : 사직,"관중 : 13,154",2008.07.25(금),개시 : 18:30,경기시간 : 1:42,롯데,한화,,,,,,
0,1직, ,삼진, , ,삼진, , , ,3,0,0,0,0.271,추승우,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
1, , , , , , , ,3땅,우안,2,1,1,0,0.293,송광민,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
2,투땅, , ,3땅, ,4구, , , ,2,0,0,0,0.206,윤재국,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
3, , , , , , , ,삼진, ,1,0,0,0,0.226,이도형,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
4, , , , , , , , ,중희비,0,0,1,0,0.275,연경흠,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
5,투땅, , ,투땅, ,투땅, ,2땅,사구,4,0,0,0,0.279,클락,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
6, ,유비, ,중안, ,우비, , ,중안/ 3땅,5,2,0,1,0.337,김태균,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
7, ,유땅, ,4구, , ,3파, ,투땅,3,0,0,0,0.283,이범호,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
8, ,유땅, ,유땅, , ,중안, ,좌중안,4,2,1,1,0.267,김태완,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
9, , , , , , , , , ,0,0,0,1,0.161,이여상,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
10, , ,우안, ,중비, ,좌안, ,우안,4,3,0,1,0.222,한상훈,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
11, , ,좌안, ,3땅, ,좌중안, ,중안,4,3,2,1,0.297,신경현,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
12, , , , , , , , , ,0,0,0,0,0.217,이희근,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
13, , ,유땅, ,3땅, ,3병, ,포안,4,1,0,0,0.252,김민재,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,한화,롯데,,,,,,
0,유직, ,우안, ,좌안, ,사구,삼진, ,4,2,1,1,0.286,김주찬,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
1,1땅, ,4구, ,좌안, ,포희번,2땅, ,3,1,0,0,0.190,이승화,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
2,좌안, ,1땅, ,중비, ,삼진, , ,4,1,0,0,0.280,이인구,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
3, , , , , , , , ,중비,1,0,0,0,0.227,박현승,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
4,우비, , ,우안,2실, ,고4, ,중비,4,1,0,0,0.286,이대호,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
5, ,2땅, ,포파,삼진, ,삼진, ,중2,5,1,0,0,0.251,가르시아,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
6, ,유땅, ,유비, ,3안, ,중안,사구,4,2,0,0,0.297,강민호,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,김민성,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
8, ,삼진, ,중비, ,3땅, ,유땅,우비,5,0,0,1,0.308,조성환,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
9, , ,삼진, ,삼진,2비, ,4구, ,3,0,0,0,0.278,정보명,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
10, , ,삼진, ,3좌2,유땅, ,우안, ,4,2,1,1,0.266,박기혁,구장 : 사직,"관중 : 18,067",2008.07.26(토),개시 : 17:01,경기시간 : 3:38,롯데,한화,,,,,,
0,중비,2땅, ,투3안, ,우비,4구, , ,4,1,0,0,0.309,이용규,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
1,삼진,우안, , , , , , , ,2,1,1,0,0.307,김원섭,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
2, , , , ,삼진, , , , ,1,0,0,0,0.277,나지완,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
3, , , , , ,사구,3땅, , ,1,0,0,1,0.221,채종범,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
4,우홈,유땅, , ,우2,좌안, ,우비, ,5,3,3,1,0.320,장성호,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
5,유땅, ,좌비, ,고4,중안, ,2땅, ,4,1,1,0,0.226,최희섭,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
6, ,좌안,삼진, ,1파,1비, ,우2, ,5,2,0,1,0.301,이종범,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
7, ,유안,투땅, ,삼진, ,사구, , ,3,1,0,1,0.260,김주형,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
8, , , , , , , ,2땅, ,1,0,0,0,0.150,김형철,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
9, ,타방, ,유땅, ,2땅,4구, ,3땅,3,0,0,1,0.257,이현곤,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
10, ,3희번, ,좌안, ,사구, , , ,1,1,0,1,0.252,차일목,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
11, , , , , , ,좌비, , ,1,0,0,0,0.302,이재주,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
12, , , , , , , , ,삼진,1,0,0,0,0.087,이성우,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
13, ,중안, ,3땅, ,유실,2비, ,투땅,5,1,1,2,0.239,김종국,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
14, , , , , , , , , ,0,0,0,0,0.272,김선빈,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,KIA,우리,,,,,,
0,삼진, ,1땅, , ,좌비, , , ,3,0,0,0,0.333,전준호,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
1, , , , , , ,좌비, , ,1,0,0,0,0.204,정수성,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
2,2땅, ,유비, , ,좌안, ,2비, ,4,1,0,1,0.260,권도영,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
3,좌안, , ,우비, ,우안, ,3땅, ,4,2,0,0,0.325,이택근,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
4,포파, , ,삼진, ,유비, ,투안, ,4,1,0,0,0.307,브룸바,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
5, , , , , , , , , ,0,0,0,0,0.221,강병식,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
6, ,중안, ,2땅, ,우안, ,투땅, ,4,2,2,0,0.290,이숭용,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
7, , , , , , , , , ,0,0,0,0,0.000,김수경,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
8, ,2땅, , ,우비,삼진, , ,2땅,4,0,0,0,0.298,송지만,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
9, ,우안, , ,유땅, ,우안, ,유땅,4,2,0,0,0.257,강정호,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
10, , , , , , , , , ,0,0,0,0,0.231,김동수,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
11, ,유병, , ,3땅, ,중비, , ,3,0,0,0,0.249,강귀태,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
12, , , , , , , , ,3땅,1,0,0,0,0.000,지석훈,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
13, , ,중비, , , , , , ,1,0,0,0,0.250,김일경,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
14, , , , , ,4구, , , ,0,0,0,0,0.272,정성훈,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
15, , , , , , ,좌비, , ,1,0,0,1,0.242,황재균,구장 : 목동,"관중 : 11,849",2008.07.27(일),개시 : 17:00,경기시간 : 3:03,우리,KIA,,,,,,
0,1땅, ,좌중2, ,삼진, ,삼진, ,유땅,6,1,0,1,0.261,우동균,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, , ,좌비,,,
1,우중홈, ,우2, ,유땅, ,중안, , ,6,4,3,1,0.254,양준혁,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산,좌비, ,우중2,,,
2,중비, ,유땅, , ,중안,2땅, , ,6,1,0,1,0.325,박한이,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산,유땅, ,2땅,,,
3,4구, ,2땅, , ,우홈,중비, , ,4,1,2,1,0.272,최형우,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산,삼진, , ,,,
4,1땅, ,삼진, , ,삼진, ,3파, ,5,0,0,0,0.275,진갑용,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, ,2땅, ,,,
5, , , , , , , , , ,0,0,0,0,0.283,박석민,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, , , ,,,
6, ,1땅, ,1땅, ,중비, ,좌비, ,5,1,0,0,0.259,채태인,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, ,우안, ,,,
7, , , , , , , , , ,0,0,0,0,0.216,조동찬,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, , , ,,,
8, ,유비, ,삼진, ,중안, ,중비, ,5,2,0,0,0.218,박진만,구장 : 잠실,"관중 : 23,367",2008.07.27(일),개시 : 17:01,경기시간 : 4:23,삼성,두산, ,중안, ,,,
