,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2
2, , , , , , , , , ,0,0,0,0,0.182,김수연,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
3,유2병, , ,좌중2, , , , , ,2,1,0,1,0.246,이범호,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
4, , , , , ,삼진, ,삼진, ,2,0,0,0,0.000,전현태,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
5, ,좌홈, ,중2, ,중안, ,좌중2, ,4,4,2,2,0.245,김태완,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
6, ,유땅, ,3땅, , , , , ,2,0,0,0,0.197,심광호,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
7, , , , , ,삼진, ,삼진, ,2,0,0,0,0.000,김강,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
8, ,삼진, ,삼진, , , , , ,2,0,0,0,0.226,백재호,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
9, , , , , ,좌안, , ,우비,2,1,0,0,0.259,한상훈,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
10, ,좌중홈, ,좌비, ,중안, , ,유실,4,2,2,1,0.400,정범모,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
11, ,삼진, , ,삼진, , , , ,2,0,0,0,0.159,정희상,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
12, , , , , , ,중안, , ,1,1,0,0,1.000,서정,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
13, , , , , , , , ,삼진,1,0,0,0,0.188,김동영,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
14, , ,삼진, ,삼진, ,투희번, ,중비,3,0,0,0,0.205,송광민,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,한화,KIA
0,삼진, ,2땅, ,유안, , , , ,3,1,0,0,0.100,이호신,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
1, , , , , , , ,삼진, ,1,0,0,0,0.240,김종국,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
2, , , , , , , , , ,0,0,0,0,0.280,이용규,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
3,유안, ,사구, ,삼진, , ,2비, ,3,1,0,1,0.148,김연훈,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
4,좌비, , , , , , , , ,1,0,0,0,0.338,이현곤,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
5, , ,좌중안, , , , , , ,1,1,1,0,0.259,이재주,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
6, , , , ,유땅, , ,유땅, ,2,0,0,0,0.000,이강서,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
7,우비, ,유땅, , ,유땅, , ,좌안,4,1,0,0,0.337,최희섭,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
8, ,2비, ,1파, ,유땅, , , ,3,0,0,0,0.245,송산,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
9, , , , , , , , ,3비,1,0,0,0,0.235,심재학,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
10, ,유땅, ,삼진, ,삼진, , ,좌안,4,1,0,0,0.243,김원섭,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
11, ,유땅, ,1땅, , ,중안, ,유2병,4,1,0,0,0.217,손지환,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
12, , ,1땅, ,좌2, ,우비, , ,3,1,0,1,0.333,김정수,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
13, , ,좌홈, ,1직, ,중비, , ,3,1,1,1,0.333,류은재,구장 : 무등,관중 : 352,2007.10.19(금),개시 : 14:00,경기시간 : 2:26,KIA,한화
