,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12
12, ,우중안, ,유땅, ,유땅, , , ,3,1,0,0,0.221,김상훈,구장 : 무등,관중 : 651,2002.10.17(목),개시 : 18:30,경기시간 : 2:38,KIA,한화,,,,
13, , , , , , , , , ,0,0,0,1,0.000,심제훈,구장 : 무등,관중 : 651,2002.10.17(목),개시 : 18:30,경기시간 : 2:38,KIA,한화,,,,
14, , , , , , , ,3땅, ,1,0,0,0,0.262,김지훈,구장 : 무등,관중 : 651,2002.10.17(목),개시 : 18:30,경기시간 : 2:38,KIA,한화,,,,
15, ,삼진, , ,중안,사구, , , ,2,1,0,2,0.305,정성훈,구장 : 무등,관중 : 651,2002.10.17(목),개시 : 18:30,경기시간 : 2:38,KIA,한화,,,,
16, , , , , , , ,유땅, ,1,0,0,0,0.269,이현곤,구장 : 무등,관중 : 651,2002.10.17(목),개시 : 18:30,경기시간 : 2:38,KIA,한화,,,,
0,우안, ,좌비, , , , , , ,2,1,0,0,0.290,강동우,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
1, , , , , ,삼진, , ,삼진,2,0,0,0,0.000,이태호,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
2,유2병, , ,1땅, , , , , ,2,0,0,0,0.268,박한이,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
3, , , , , ,1땅, , ,중비,2,0,0,0,0.000,장영균,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
4,삼진, , ,3비, , ,우비, ,중비,4,0,0,0,0.325,이승엽,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
5, ,2비, ,삼진, , ,3땅, , ,3,0,0,0,0.322,마해영,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
6, ,3땅, , , , , , , ,1,0,0,0,0.283,브리또,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
7, , , , , , , , , ,0,0,0,0,0.202,김재걸,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
8, , , , ,유땅, ,포파, , ,2,0,0,0,0.000,조동찬,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
9, ,4구, , ,1땅, , ,2땅, ,2,0,0,0,0.277,양준혁,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
10, ,3비, , ,삼진, , ,2땅, ,3,0,0,0,0.176,김승권,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
11, , ,유땅, , , , , , ,1,0,0,0,0.200,현재윤,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
12, , , , , ,우중2, , , ,1,1,0,0,1.000,최형우,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
13, , , , , , , ,중비, ,1,0,0,0,0.282,진갑용,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
14, , ,중비, , ,삼진, , , ,2,0,0,0,0.237,박정환,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
15, , , , , , , , ,좌2,1,1,0,0,0.167,임재철,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,삼성,롯데,,,,
0,좌안,투희번, ,중안, ,2땅, ,삼진, ,4,2,0,2,0.236,조성환,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
1,2땅,중비, ,좌홈, ,3땅, ,삼진, ,5,1,2,1,0.258,이동욱,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
2,삼진,유안, ,좌2, , , , , ,3,2,1,0,0.260,박정태,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
3, , , , , ,좌안, , , ,1,1,0,1,0.200,신명철,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
4,좌안, ,좌안,4구, ,우비, , , ,3,2,1,2,0.266,김정현,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
5,중안, ,삼진,중2, , ,4구, , ,3,2,2,1,0.283,최기문,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
6, , , , , , , , , ,0,0,0,0,0.184,허일상,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
7,좌2, ,우안,삼진, , ,1파, , ,4,2,2,0,0.219,김주찬,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
8,3땅, ,3땅, ,3비, ,좌비, , ,4,0,0,0,0.193,김태균,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
9, ,좌안, ,삼진,중비, ,우비, , ,4,1,0,1,0.242,엄정대,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
10, ,사구, ,1땅,삼진, , ,3땅, ,3,0,0,0,0.183,권오현,구장 : 사직,관중 : 272,2002.10.18(금),개시 : 18:29,경기시간 : 2:11,롯데,삼성,,,,
0,2땅,3땅, , , , , , , ,2,0,0,0,0.274,최익성,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
1, , , ,중비, , ,우중3, , ,2,1,0,0,0.301,전준호,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
2, , , , , , , , ,좌중안,1,1,0,1,0.184,김민우,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
3,좌2,좌안, , ,1땅, ,좌비, , ,4,2,1,0,0.264,박종호,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
4, , , , , , , , ,포희번,0,0,0,0,0.221,김일경,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
5,삼진,유땅, , ,유땅, ,삼진, ,4구,4,0,0,0,0.278,박재홍,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
6,4구, ,3파, ,좌비, ,삼진, ,4구,3,0,0,0,0.321,심정수,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
7,4구, ,삼진, , ,삼진, ,4구, ,2,0,0,0,0.276,프랭클린,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
8, , , , , , , , ,삼진,1,0,0,0,0.136,서한규,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
9,삼진, ,4구, , ,우홈, ,삼진, ,3,1,1,1,0.204,박경완,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
10, , , , , , , , ,4구,0,0,1,0,0.286,이숭용,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
11, ,유땅,1땅, , ,삼진, ,중안, ,4,1,0,0,0.280,폴,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
12, , , , , , , , ,포파,1,0,0,0,0.224,조재호,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
13, ,좌2, ,3땅, ,4구, ,포파, ,3,1,0,1,0.220,박진만,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
14, ,중안, ,유직, ,삼진, , , ,3,1,1,1,0.313,전근표,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
15, , , , , , , ,삼진, ,1,0,0,0,0.274,강귀태,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,현대,LG,,,,
0,우비, ,중비, ,3희번, ,3땅, , ,3,0,0,0,0.310,유지현,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
1,4구, ,좌중2, ,우비, , ,유땅, ,3,1,0,0,0.288,이병규,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
2,4구, ,삼진, ,3안, , ,삼진, ,3,1,1,0,0.288,박용택,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
3,포파, ,삼진, , ,2비, ,삼진, ,4,0,0,0,0.279,마르티네,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
4,유땅, , ,좌2, ,좌비, , ,삼진,4,1,0,1,0.239,최동수,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
5, ,유땅, ,2땅, ,3비, , ,좌2,4,1,0,0,0.267,이종열,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
6, ,삼진, ,2땅, , ,4구, , ,2,0,1,0,0.211,손지환,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
7, , , , , , , , ,투땅,1,0,0,0,0.229,안상준,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
8, ,유안, ,1파, , ,투희번, ,1파,3,1,0,0,0.268,조인성,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
9, ,중비, , ,2안, , , , ,2,1,0,1,0.219,권용관,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
10, , , , , , ,삼진, , ,1,0,0,0,0.250,이일의,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
11, , , , , , , , , ,0,0,0,0,0.185,김우석,구장 : 잠실,"관중 : 7,034",2002.10.18(금),개시 : 18:30,경기시간 : 3:25,LG,현대,,,,
0,삼진, ,중안, ,4구,2땅, , ,삼진,4,1,0,0,0.250,전상렬,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
1,4구, ,2땅, ,1땅, ,1파, ,1파,4,0,0,1,0.277,장원진,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
2,우안, ,좌비, ,좌비, ,삼진, , ,4,1,0,1,0.318,김동주,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
3, , , , , , , , , ,0,0,0,0,0.169,홍원기,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
4,우홈, ,4구, , ,삼진,1비, , ,3,1,3,1,0.253,우즈,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
5,우비, ,삼진, , ,중안, ,3땅, ,4,1,0,1,0.290,안경현,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
6,3땅, , ,유비, ,2직, ,좌안, ,4,1,0,0,0.289,홍성흔,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
7, ,투번, ,2땅, ,4구, , , ,2,0,0,0,0.276,최경환,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
8, , , , , , , ,중비, ,1,0,0,0,0.256,강봉규,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
9, ,2비, ,유땅, , , , , ,2,0,0,0,0.156,김민호,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
10, , , , , ,4구, , , ,0,0,0,0,0.243,심재학,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
11, , , , , , , ,삼진, ,1,0,0,0,0.255,김호,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
12, ,중비, , ,유땅,3안, , ,삼진,4,1,1,0,0.235,정수근,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,두산,SK,,,,
0,좌안,삼진, ,중안,1땅, ,유땅, , ,5,2,0,1,0.308,이진영,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
1,32병,우2, ,중희비, ,우안, , , ,3,2,3,1,0.283,정경배,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
2, , , , , , , ,중안, ,1,1,0,1,0.257,최태원,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
3,우홈,중홈, ,4구, ,투2병, ,삼진, ,4,2,3,2,0.291,채종범,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
4,1땅,유땅, ,좌안, ,삼진, ,중홈, ,5,2,3,1,0.279,페르난데,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
5, , , , , , , , , ,0,0,0,0,0.227,송재익,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
6, ,좌안,1파,좌안, , ,좌중홈,삼진, ,5,3,1,2,0.289,이호준,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
7, ,4구,2비,삼진, , ,우중2,좌비, ,4,1,0,1,0.149,강혁,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
8, ,3땅,좌2,삼진, , ,우안, , ,4,2,0,1,0.269,조원우,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
9, ,우안,삼진, ,유땅, ,유땅, , ,4,1,2,1,0.223,양용모,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
10, ,좌중2, ,4구,1파, ,좌비, , ,3,1,1,2,0.258,김민재,구장 : 문학,"관중 : 1,527",2002.10.18(금),개시 : 18:30,경기시간 : 3:08,SK,두산,,,,
0,좌비, ,2땅, ,1땅, ,투땅, , ,4,0,1,0,0.246,전상렬,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
1, , , , , , , , , ,0,0,0,0,0.235,정수근,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
2, , , , , , , , ,우안,1,1,0,0,0.245,심재학,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
3, , , , , , , , , ,0,0,0,0,0.000,김학재,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
4,좌비, ,중희비, ,유비, ,삼진, ,유땅,4,0,1,0,0.275,장원진,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
5,좌비, ,2땅, , ,2땅, ,3땅, ,4,0,0,0,0.288,안경현,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
6, , , , , , , , , ,0,0,0,0,0.100,고영민,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
7, ,2땅, ,우안, ,중안, ,유실, ,4,2,0,0,0.256,우즈,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
8, ,유땅, ,삼진, ,삼진, ,삼진, ,4,0,0,0,0.250,강봉규,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
9, ,삼진, ,1파, ,4구, ,좌비, ,3,0,0,0,0.274,최경환,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
10, , ,우안, ,좌비,3땅, , ,2비,4,1,0,1,0.171,홍원기,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
11, , ,우중안, ,4구, ,좌안, ,2땅,3,2,0,1,0.294,강인권,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
12, , ,우안, ,우안, ,2땅, , ,3,2,0,0,0.262,김호,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
13, , , , , , , , ,4구,0,0,0,0,0.125,문희성,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,두산,SK,,,,
0,3파, ,좌비, ,중안,4구, ,삼진, ,4,1,0,1,0.308,이진영,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
1,우안, ,2안, ,4구,1땅, , , ,3,2,1,0,0.262,최태원,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
2, , , , , , , ,2땅, ,1,0,0,0,0.281,정경배,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
3,좌비, ,중비, ,유비,좌안, , , ,4,1,2,0,0.291,채종범,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
4,삼진, , ,중홈, ,중안/ 3땅, , , ,4,2,1,2,0.281,페르난데,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
5, ,1파, ,중비, ,중홈,3땅, , ,4,1,2,1,0.288,이호준,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
6, ,우안, ,삼진, ,중안,좌안, , ,4,3,0,1,0.267,양현석,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
7, ,좌파, ,삼진, ,우중2,유땅, , ,4,1,1,1,0.214,조경환,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
8, ,3땅, , ,2비,중비,삼진, , ,4,0,0,0,0.215,양용모,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
9, , ,3땅, ,삼진,우중안, ,삼진, ,4,1,0,1,0.229,송재익,구장 : 문학,"관중 : 3,740",2002.10.19(토),개시 : 16:59,경기시간 : 2:39,SK,두산,,,,
0,좌비,2땅, , ,삼진, , , , ,3,0,0,0,0.315,이영우,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
1, , , , , , , ,투번, ,1,0,0,0,0.201,김수연,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
2,중안, ,2비, , ,4구, ,3땅, ,3,1,0,2,0.414,조윤채,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
3,좌안, ,좌비, , ,우비, ,투땅, ,4,1,0,0,0.289,강석천,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
4,삼진, ,삼진, , ,삼진, , , ,3,0,0,0,0.291,송지만,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
5, , , , , , , , ,중안,1,1,0,0,0.256,조현수,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
6, , , , , , , , , ,0,0,0,1,0.000,김대원,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
7, , , , , , , , , ,0,0,0,0,0.238,조효상,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
8,우안, , ,삼진, ,좌안, , , ,3,2,2,0,0.248,장종훈,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
9, , , , , , , , ,좌안,1,1,0,0,0.255,김태균,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
10,유땅, , ,1파, , , , , ,2,0,0,0,0.241,이도형,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
11, , , , , ,1직, , ,중비,2,0,0,0,0.204,조경택,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
12, ,좌2, ,2땅, , ,3땅, ,4구,3,1,0,1,0.260,이범호,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
13, ,투희번, , ,2땅, ,3땅, ,우희비,2,0,1,0,0.227,임수민,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
14, ,우희비, , ,1땅, ,2땅, ,투직,3,0,1,0,0.255,허준,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,한화,롯데,,,,
0,1땅, ,1실,투땅, , ,좌안, ,1비,5,1,0,2,0.235,조성환,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
1,삼진, ,우안, ,3땅, ,우안, ,중안,5,3,1,0,0.268,이동욱,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
2, , , , , , , , , ,0,0,0,0,0.243,박기혁,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
3,3땅, ,좌안, , , , , , ,2,1,1,0,0.262,박정태,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
4, , , , ,1안, ,좌희비, ,유땅,2,1,1,0,0.205,신명철,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
5, ,2땅,삼진, ,삼진, ,3땅, , ,4,0,0,0,0.250,김정현,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
6, ,우안,투땅, , , , , , ,2,1,0,0,0.285,최기문,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
7, , , , , ,중안, , , ,1,1,0,0,0.333,최준석,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
8, , , , , , , ,좌2, ,1,1,0,0,0.200,허일상,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
9, ,우안, ,삼진, ,삼진, ,중비, ,4,1,0,0,0.220,김주찬,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
10, ,4구, , , , , , , ,0,0,0,0,0.193,김태균,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
11, , , ,중안, , , , , ,1,1,0,0,0.284,김응국,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
12, , , , , ,32병, ,3땅, ,2,0,0,0,0.152,박준서,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
13, ,유2병, ,사구, , ,우안, , ,2,1,0,1,0.250,엄정대,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
14, , , , , , , ,2비, ,1,0,0,0,0.218,이계성,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
15, , ,삼진,3땅, , ,2직, , ,3,0,0,0,0.176,권오현,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
16, , , , , , , , ,유땅,1,0,0,0,0.263,허문회,구장 : 사직,관중 : 69,2002.10.19(토),개시 : 16:59,경기시간 : 2:18,롯데,한화,,,,
0,삼진, ,유땅, ,유땅, ,우중안, ,투땅,5,1,0,1,0.289,강동우,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
1,3비, , ,좌안, , , , , ,2,1,0,1,0.269,박한이,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
2, , , , , ,4구, , , ,0,0,0,0,0.282,진갑용,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
3, , , , , , ,좌중홈, ,유땅,2,1,2,1,0.176,임재철,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
4,유땅, , ,우중2, ,4구,삼진, , ,3,1,1,1,0.325,이승엽,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
5, ,우안, ,우안, ,4구, ,유땅, ,3,2,1,0,0.324,마해영,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
6, ,2땅, ,2유병, ,유직, ,삼진, ,4,0,0,0,0.275,양준혁,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
7, , , , , , , , , ,0,0,0,0,0.000,이태호,구장 : 무등,관중 : 789,2002.10.19(토),개시 : 17:00,경기시간 : 2:31,삼성,KIA,,,,
