,0,1,2,3,4,5,6,7,8,타수,안타,타점,득점,타율,name,구장,관중,날짜,개시시간,경기시간,team1,team2,9,10,11,12,13,14
8, ,우안, ,삼진, , ,유비, ,4구,4,1,0,0,0.184,한상훈,구장 : 청주,"관중 : 6,638",2008.06.25(수),개시 : 18:30,경기시간 : 4:01,한화,KIA, ,2땅, ,,,
9, ,유병, ,3땅, , ,3파, ,투희번,4,0,0,0,0.269,신경현,구장 : 청주,"관중 : 6,638",2008.06.25(수),개시 : 18:30,경기시간 : 4:01,한화,KIA, ,우비, ,,,
10, , ,4구, ,좌안, ,중비, ,2땅,4,2,0,0,0.242,김민재,구장 : 청주,"관중 : 6,638",2008.06.25(수),개시 : 18:30,경기시간 : 4:01,한화,KIA, ,좌안, ,,,
0,2땅,1땅,4구, ,중안/ 좌중안, , , , ,4,2,2,2,0.274,이대형,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
1, , , , , , ,우비, , ,1,0,0,0,0.161,정의윤,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
2,우비,우홈,우중안, ,우안/ 2병, ,투땅, , ,6,3,5,3,0.291,박용택,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
3,좌안,삼진,중2, ,좌홈,좌중3, ,중비, ,6,4,5,3,0.352,안치용,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
4,중안, ,4구/ 좌비, ,좌3, , , , ,3,2,0,2,0.352,페타지니,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
5, , , , , ,우비, ,2땅, ,2,0,0,0,0.284,손인호,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
6,중2, ,4구,유땅,좌홈,3땅, , , ,4,2,4,2,0.271,최동수,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
7, , , , , , , ,삼진, ,1,0,0,0,0.235,조인성,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
8,좌비, ,3희실,3파,중안, , , , ,3,1,0,0,0.250,이종열,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
9, , , , , ,3땅, , ,3땅,2,0,0,1,0.229,채종국,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
10, ,4구,좌안,좌안,3실, , , , ,3,2,2,3,0.295,박경수,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
11, , , , , , ,좌안, ,삼진,2,1,0,0,0.193,박용근,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
12, ,삼진,투안,3땅,중안, ,좌안, ,2땅,6,3,0,2,0.500,김용의,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
13, ,4구,3병, ,우비/ 우중안, ,사구, , ,3,1,1,2,0.277,김정민,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,LG,삼성,,,,,,
0,중비,투땅, ,중비, , , , , ,3,0,0,0,0.333,박한이,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
1, , , , , , ,중비, ,좌비,2,0,0,0,0.000,이영욱,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
2,중비,삼진, , ,삼진, , , , ,3,0,0,0,0.255,김재걸,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
3, , , , , , ,1안, ,투땅,2,1,0,0,0.389,김동현,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
4,좌안, ,1땅, ,1땅, , , , ,3,1,0,0,0.243,양준혁,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
5, , , , , , ,포비, , ,1,0,0,0,0.286,최형우,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
6,4구, ,4구, , , , , , ,0,0,0,0,0.291,박석민,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
7, , , , ,중비, , ,우중2, ,2,1,0,0,0.500,김우석,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
8,4구, ,유병, , ,3땅, , , ,2,0,0,0,0.333,김창희,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
9, , , , , , , ,삼진, ,1,0,0,0,0.302,우동균,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
10,2땅, , ,2땅, ,3땅, ,4구, ,3,0,0,0,0.308,강봉규,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
11, ,3땅, ,좌중안, ,2땅, ,2비, ,4,1,0,1,0.265,채태인,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
12, ,4구, ,1비, , ,4구,유땅, ,2,0,0,0,0.138,현재윤,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
13, ,좌안, ,중2, , ,좌비, ,3땅,4,2,1,0,0.161,손지환,구장 : 시민,"관중 : 3,604",2008.06.26(목),개시 : 18:29,경기시간 : 3:00,삼성,LG,,,,,,
0,우비, ,삼진, ,고4, , ,유땅, ,3,0,0,0,0.348,박재홍,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
1, , , , , , , , ,좌비,1,0,0,0,0.250,박정권,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
2,2땅, , ,2땅,중안, , ,2땅, ,4,1,1,0,0.357,이진영,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
3,4구, , ,중안,우비, , ,4구, ,2,1,0,1,0.348,최정,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
4,유땅, , ,좌2, ,우안, , , ,3,2,0,0,0.377,이재원,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
5, , , , , , , ,2땅, ,1,0,0,0,0.182,모창민,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
6, ,4구, ,좌희비, ,삼진, , ,좌안,2,1,1,1,0.305,박경완,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
7, ,유2병, ,좌안, ,삼진, , ,투희번,3,1,0,0,0.292,정근우,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
8, ,3땅, , ,우안, ,좌비, , ,3,1,0,1,0.213,정경배,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
9, , , , , , , , ,좌비,1,0,0,0,0.232,조동화,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
10, , ,삼진, ,투희실, ,우비, ,중안,3,1,0,0,0.290,나주환,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
11, , ,삼진, ,투희번, ,유땅, ,우안,3,1,1,0,0.229,김강민,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,SK,롯데,,,,,,
0,유땅, ,2땅, ,좌비, ,3땅, ,2땅,5,0,0,0,0.294,정수근,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
1,중비, , ,유실,유땅, ,삼진, , ,4,0,0,1,0.264,김주찬,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
2,3안, , ,좌비, ,삼진, ,좌비, ,4,1,0,0,0.346,조성환,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
3,3땅, , ,우안, ,사구, ,우안, ,3,2,0,0,0.320,이대호,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
4, , , , , , , , , ,0,0,0,0,0.185,이승화,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
5, ,좌비, ,좌희비, ,2비, ,4구, ,2,0,1,0,0.302,강민호,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
6, ,중비, ,우비, ,중비, ,삼진, ,4,0,0,0,0.245,가르시아,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
7, ,2땅, , ,1땅, ,유땅,좌파, ,4,0,0,0,0.364,손광민,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
8, , ,삼진, ,2실, ,유안, ,삼진,4,1,0,0,0.303,정보명,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
9, , ,투땅, ,4구, ,중안, ,유실,3,1,0,0,0.276,박기혁,구장 : 마산,"관중 : 13,988",2008.06.26(목),개시 : 18:30,경기시간 : 2:55,롯데,SK,,,,,,
0,중안, ,4구, ,좌비, ,유땅, ,중안,4,2,0,1,0.359,전준호,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
1,2비, ,3땅, ,중비, , ,좌안, ,4,1,0,0,0.266,정성훈,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
2, , , , , , , , ,유파,1,0,0,1,0.264,유재신,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
3,우비, ,유땅, , ,중비, ,중안, ,4,1,0,0,0.311,이택근,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
4, , , , , , , , ,삼진,1,0,0,0,0.214,정수성,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
5,포파, ,좌비, , ,우안, ,4구, ,3,1,0,0,0.281,브룸바,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
6, , , , , , , , , ,0,0,0,0,0.000,김민우,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
7, ,사구, ,유땅, ,유땅, ,중안, ,3,1,1,0,0.288,송지만,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
8, ,3안, ,좌비, ,좌안, ,우비, ,4,2,0,0,0.246,이숭용,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
9, ,투땅, ,중안, ,삼진, ,삼진, ,4,1,0,0,0.221,강정호,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
10, ,3직, ,유땅, , ,2땅,3땅, ,4,0,0,0,0.202,김동수,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
11, ,삼진, , , , , , , ,1,0,0,0,0.179,권도영,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
12, , , , ,유땅, ,2땅, ,중비,3,0,0,0,0.268,황재균,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,우리,두산,,,,,,
0,중비, ,삼진, , , , , , ,2,0,0,0,0.188,민병헌,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
1, , , , ,사구, , , , ,0,0,0,0,0.253,안경현,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
2, , , , , , , ,3땅, ,1,0,0,0,0.115,최승환,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
3,1땅, ,3땅, ,삼진, , ,좌안, ,4,1,0,1,0.282,고영민,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
4,2땅, ,4구, ,중비, , ,좌중안, ,3,1,0,1,0.348,김현수,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
5, ,우비,우비, , ,우비, ,중안, ,4,1,1,1,0.303,김동주,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
6, , , , , , , , , ,0,0,0,0,0.207,이대수,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
7, ,좌중안, ,중비, ,유비, ,고4, ,3,1,0,2,0.307,유재웅,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
8, ,2안, ,3땅, ,3땅, ,삼진, ,4,1,0,1,0.223,이성열,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
9, ,우2, ,투번, , ,삼진, , ,3,1,2,0,0.245,오재원,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
10, , , , , , , ,좌중홈, ,1,1,4,1,0.283,정원석,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
11, ,중비, , ,좌안, , , , ,2,1,0,0,0.212,채상병,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
12, , , , , , ,1땅,1땅, ,2,0,0,0,0.303,이종욱,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
13, ,중비, , ,유땅, ,3땅, , ,3,0,0,0,0.247,김재호,구장 : 잠실,"관중 : 6,521",2008.06.26(목),개시 : 18:29,경기시간 : 3:05,두산,우리,,,,,,
0,중비, ,좌안, ,우3,1땅, , ,좌비,5,2,1,1,0.319,이용규,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
1,유땅, ,3땅, ,중안, ,유땅, ,3땅,5,1,1,0,0.292,이종범,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
2,1땅, , ,2비,중안, ,삼진, ,좌비,5,1,0,0,0.315,김원섭,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
3, ,유땅, ,3땅,4구, ,좌비, , ,3,0,0,0,0.337,장성호,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
4, ,삼진, ,4구,삼진, , ,좌홈, ,3,1,1,1,0.190,채종범,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
5, ,삼진, ,유땅, ,좌안, ,3파, ,4,1,0,1,0.268,이현곤,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
6, , ,우중안, ,중안,1땅, ,중안, ,4,3,0,1,0.273,김선빈,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
7, , ,우안, ,중비,유비, ,좌2, ,4,2,0,0,0.267,차일목,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
8, , ,포파, ,우비,좌2, ,2땅, ,4,1,1,0,0.236,김종국,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,KIA,한화,,,,,,
0,2땅, ,중안, , ,삼진, ,삼진, ,4,1,0,0,0.297,추승우,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
1,우안, ,유병, , ,3땅, ,4구, ,3,1,0,0,0.286,이영우,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
2,우안, , ,1땅, ,2안, ,1병, ,4,2,0,0,0.310,클락,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
3,좌비, , ,1비, ,중비, , ,우2,4,1,0,0,0.330,김태균,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
4, , , , , , , , , ,0,0,0,1,0.184,이여상,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
5, ,중비, ,유직, , ,중비, ,삼진,4,0,0,0,0.262,이범호,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
6, ,삼진, , ,삼진, , , , ,2,0,0,0,0.269,김태완,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
7, , , , , , ,사구, ,좌중안,1,1,1,0,0.273,연경흠,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
8, ,중안, , ,4구, ,2비, , ,2,1,0,0,0.188,한상훈,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
9, , , , , , , , ,중비,1,0,0,0,0.250,송광민,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
10, ,1파, , ,2비, ,중안, ,투땅,4,1,0,0,0.268,신경현,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
11, , ,중비, ,좌비, ,유땅, , ,3,0,0,0,0.239,김민재,구장 : 청주,"관중 : 7,264",2008.06.26(목),개시 : 18:30,경기시간 : 2:57,한화,KIA,,,,,,
0,2땅, ,투땅, , ,삼진, , ,좌안,4,1,0,0,0.274,이대형,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
1,중안, ,2비, , ,2땅, , ,투땅,4,1,0,0,0.291,박용택,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
2,좌안, , ,삼진, ,삼진, , ,좌안,4,2,0,0,0.355,안치용,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
3,4구, , ,좌안, , ,좌중안, ,2유병,3,2,0,0,0.360,페타지니,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
4,중비, , ,우파, , ,유2병, , ,3,0,0,0,0.267,최동수,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
5, ,삼진, ,유땅, , ,삼진, , ,3,0,0,0,0.291,박경수,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
6, ,삼진, , ,삼진, , ,1파, ,3,0,0,0,0.247,이종열,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
7, ,2비, , ,유직, , ,2비, ,3,0,0,0,0.267,김정민,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
8, , ,3땅, ,우비, , ,중비, ,3,0,0,0,0.211,채종국,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,LG,우리,,,,,,
0,유땅,1땅, ,4구,4구, , , , ,2,0,1,0,0.355,전준호,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
1, , , , , , ,1실, , ,1,0,0,1,0.207,정수성,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
2, , , , , , , , , ,0,0,0,0,0.179,권도영,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
3,4구,유땅, ,삼진,2땅, ,좌2, , ,4,1,1,1,0.266,정성훈,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
4,중안,좌비, ,유땅, ,3땅,유파, , ,5,1,0,1,0.309,이택근,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
5,중안, ,좌비,4구, ,삼진, , , ,3,1,1,0,0.282,브룸바,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
6, , , , , , , ,삼진, ,1,0,0,0,0.000,김민우,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
7,3땅, ,우홈,2땅, ,우안, ,우비, ,5,2,2,1,0.291,송지만,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
8,좌안, ,우중안, ,우안,4구, ,중안, ,4,4,0,0,0.262,이숭용,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
9,중비, ,3땅, ,좌비,2땅, ,우비, ,5,0,0,0,0.191,김동수,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
10, ,4구,1직, ,유중안, ,우비, , ,3,1,0,1,0.223,강정호,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
11, ,우안, ,4구,3직, ,삼진, , ,3,1,0,0,0.268,황재균,구장 : 목동,"관중 : 3,881",2008.06.27(금),개시 : 18:31,경기시간 : 2:38,우리,LG,,,,,,
0,2땅, ,좌파, , ,1땅, ,4구, ,3,0,0,0,0.328,박한이,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
1, , , , , , , , , ,0,0,0,0,0.308,강봉규,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
2,삼진, , ,중비, ,삼진, , , ,3,0,0,0,0.333,김동현,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
3, , , , , , , ,좌비, ,1,0,0,0,0.156,손지환,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
4,중2, , ,2땅, ,중비, ,삼진, ,4,1,0,0,0.243,양준혁,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
5,2땅, , ,4구, , ,삼진,중비, ,3,0,0,0,0.288,박석민,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
6, ,1땅, ,좌비, , ,4구, ,우비,3,0,0,1,0.281,최형우,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
7, ,중안, , ,우2, ,우안, ,좌안,4,4,0,0,0.289,채태인,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
8, ,3병, , ,2비, , , , ,2,0,0,0,0.283,진갑용,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
9, , , , , , ,3땅, , ,1,0,1,0,0.133,현재윤,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
10, , , , , , , , ,유비,1,0,0,0,0.331,김창희,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
11, , ,중비, ,우비, ,우비, ,좌중안,4,1,0,0,0.298,우동균,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
12, , ,우비, ,삼진, , , , ,2,0,0,0,0.250,김재걸,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
13, , , , , , , ,4구,3땅,1,0,0,0,0.333,김우석,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,삼성,두산,,,,,,
0,좌2,유비, ,우비, ,좌안, , , ,4,2,0,1,0.306,이종욱,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,두산,삼성,,,,,,
1, , , , , , , ,2병, ,1,0,0,0,0.305,유재웅,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,두산,삼성,,,,,,
2,좌2,삼진, , ,4구,유병, , , ,3,1,1,2,0.282,고영민,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,두산,삼성,,,,,,
3, , , , , , , ,좌중안, ,1,1,0,0,0.261,안경현,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,두산,삼성,,,,,,
4,4구,좌안, , ,우안, ,1땅, , ,3,2,0,1,0.351,김현수,구장 : 잠실,"관중 : 13,128",2008.06.27(금),개시 : 18:30,경기시간 : 2:37,두산,삼성,,,,,,
